scenario,T_index,T_sigma_offset,T_factor,T_value,probability_weight,member,generation,ag_receipts_archive_baseline,fish_prob_archive_baseline,ag_receipts_reeval,fish_prob_reeval,raw_total_pumping_gpm,raw_total_pumping_cfs,effective_total_pumping_gpm,effective_total_pumping_cfs,depletion_obs_name,depletion_cfs,streamflow_cfs,baseline_T_depletion_cfs,baseline_T_streamflow_cfs,baseline_T_ag_receipts,baseline_T_fish_prob,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,streamflow_error_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs,streamflow_below_threshold
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=38_member=4827_pso,50,12171600.0,0.631596,12171637.808199104,0.6530382404207117,50979.48086559517,113.58228336854604,50813.54471465353,113.21257762424806,lpr:total_combined:bdpl,3.359144123429334,5.240855876570666,3.6942238435807764,4.905776156419224,12171637.808199104,0.6315964370568931,-0.3350797201514424,0.33507972015144194,-0.33507972015144194,0.33507972015144194,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=46_member=5827_pso,50,12142700.0,0.641492,12142688.246643651,0.6609761888372234,51220.46766399847,114.11920195538859,50818.373966461804,113.22333719727689,lpr:total_combined:bdpl,3.2249540847215554,5.375045915278444,3.55433404505438,5.045665954945619,12142688.246643651,0.6414918727156044,-0.3293799603328247,0.32937996033282513,-0.32937996033282513,0.32937996033282513,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=49_member=6197_pso,50,10994700.0,0.712329,10994705.05589987,0.7164690587211693,46401.49017389091,103.38252010742895,45612.509888916305,101.62467203250553,lpr:total_combined:bdpl,1.6329564184066991,6.9670435815933,1.8329120045363683,6.767087995463632,10994705.05589987,0.7123287022863757,-0.19995558612966913,0.19995558612966846,-0.19995558612966846,0.19995558612966846,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=34_member=4254_pso,50,11826100.0,0.692032,11826081.210188618,0.7000580328006137,49289.58618785271,109.81719802653583,49090.82356794755,109.37435490938714,lpr:total_combined:bdpl,2.3136218541354245,6.286378145864575,2.567989490219597,6.032010509780402,11826081.210188618,0.6920321690599462,-0.2543676360841727,0.25436763608417223,-0.25436763608417223,0.25436763608417223,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=46_member=5867_pso,50,11245900.0,0.709312,11245910.539729662,0.7135694736342049,47224.11676777734,105.21533215860791,46469.35011106735,103.53371204745807,lpr:total_combined:bdpl,1.7729898297150979,6.827010170284902,1.9786016706863572,6.621398329313642,11245910.539729662,0.7093119966348724,-0.20561184097125929,0.20561184097125995,-0.20561184097125995,0.20561184097125995,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=31_member=3915_pso,50,12151300.0,0.634089,12151250.97606472,0.6548433984756075,50778.043066439204,113.13347995202655,50719.60111312249,113.0032712800369,lpr:total_combined:bdpl,3.3286281492065406,5.271371850793459,3.661584123403055,4.938415876596945,12151250.97606472,0.6340885133582651,-0.33295597419651424,0.3329559741965138,-0.3329559741965138,0.3329559741965138,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=47_member=5976_pso,50,11362000.0,0.706998,11362024.609674983,0.711386916906649,48125.197185073404,107.22293932834354,46930.904979662475,104.56205629468799,lpr:total_combined:bdpl,1.8783948634586356,6.721605136541364,2.0903335195470634,6.509666480452936,11362024.609674983,0.7069984344666127,-0.21193865608842777,0.211938656088428,-0.211938656088428,0.211938656088428,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=39_member=4925_pso,50,11896400.0,0.684874,11896391.93605654,0.6954130885305221,50146.24464222477,111.72583306287677,49634.299194174644,110.5852186046211,lpr:total_combined:bdpl,2.460836351154491,6.139163648845509,2.7357023605755346,5.864297639424465,11896391.93605654,0.6848736613500962,-0.2748660094210438,0.2748660094210438,-0.2748660094210438,0.2748660094210438,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=36_member=4494_pso,50,10420500.0,0.717361,10420504.849209998,0.719318957722232,44203.144887668415,98.48460680972522,43469.94284558344,96.85103265995991,lpr:total_combined:bdpl,1.4140257751529195,7.18597422484708,1.5819928162554864,7.018007183744514,10420504.849209998,0.7173613368349876,-0.16796704110256688,0.16796704110256666,-0.16796704110256666,0.16796704110256666,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=44_member=5537_pso,50,10636200.0,0.715586,10636170.166640699,0.7183342908899882,45169.2898288748,100.63717773873304,44280.52405169593,98.65700758717853,lpr:total_combined:bdpl,1.4985117833281945,7.101488216671806,1.675585522721344,6.924414477278655,10636170.166640699,0.7155863642699917,-0.17707373939314963,0.1770737393931503,-0.1770737393931503,0.1770737393931503,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=46_member=5774_pso,50,12198800.0,0.623458,12198824.129546277,0.6471998196668063,51031.70882205056,113.69864725552864,51031.70882205056,113.69864725552864,lpr:total_combined:bdpl,3.4578419060111885,5.142158093988812,3.8008169185953444,4.799183081404655,12198824.129546277,0.6234579458355287,-0.34297501258415597,0.34297501258415686,-0.34297501258415686,0.34297501258415686,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=37_member=4723_pso,50,11316900.0,0.708149,11316939.89607805,0.7125703753243849,47958.33587102356,106.8511723206405,46911.033225908424,104.51778202732396,lpr:total_combined:bdpl,1.8212405760668793,6.778759423933121,2.034749716728347,6.565250283271652,11316939.89607805,0.7081493738333254,-0.21350914066146776,0.21350914066146842,-0.21350914066146842,0.21350914066146842,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=45_member=5711_pso,50,10701000.0,0.715537,10701015.255649135,0.7183199138529017,44962.49060320653,100.17642906394414,44382.095728658474,98.88330928345108,lpr:total_combined:bdpl,1.4997453563836198,7.100254643616379,1.677969569941643,6.922030430058356,10701015.255649135,0.7155369992812936,-0.1782242135580232,0.17822421355802298,-0.17822421355802298,0.17822421355802298,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=29_member=3643_pso,50,11063400.0,0.711087,11063367.898928545,0.7153127457623418,46773.04844914237,104.2103519446892,45939.598395335444,102.35342522480737,lpr:total_combined:bdpl,1.688799735056607,6.911200264943393,1.8928564245507165,6.707143575449283,11063367.898928545,0.7110874703211161,-0.20405668949410938,0.20405668949410938,-0.20405668949410938,0.20405668949410938,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=28_member=3493_pso,50,12010000.0,0.668784,12010002.111146484,0.6823723020682239,50587.18777954187,112.70825437281928,50262.96022798913,111.98587538795978,lpr:total_combined:bdpl,2.790909334725884,5.809090665274116,3.090806842299113,5.509193157700887,12010002.111146484,0.6687843192866332,-0.29989750757322886,0.2998975075732293,-0.2998975075732293,0.2998975075732293,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=39_member=4935_pso,50,11281500.0,0.708428,11281519.05267382,0.7128252661119374,47746.93364863757,106.3801681691645,46654.0946465578,103.94532287253078,lpr:total_combined:bdpl,1.8089308057302498,6.79106919426975,2.0213117755318537,6.578688224468146,11281519.05267382,0.7084276249558883,-0.21238096980160392,0.21238096980160392,-0.21238096980160392,0.21238096980160392,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=44_member=5540_pso,50,12269800.0,0.591573,12269791.265440106,0.6209522534807764,51409.0442246771,114.53935053258057,51274.750450654414,114.24014400405802,lpr:total_combined:bdpl,3.8336349736707627,4.766365026329237,4.19770134372307,4.40229865627693,12269791.265440106,0.5915726667187243,-0.36406637005230724,0.36406637005230724,-0.36406637005230724,0.36406637005230724,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=42_member=5321_pso,50,11999300.0,0.671198,11999286.1007488,0.6846464025288103,50602.65384263916,112.74271276140006,50173.2583189863,111.78601953470147,lpr:total_combined:bdpl,2.740718142179999,5.859281857820001,3.0375429553571123,5.562457044642887,11999286.1007488,0.6711976397056825,-0.2968248131771132,0.29682481317711407,-0.29682481317711407,0.29682481317711407,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=39_member=4882_pso,50,10775300.0,0.714436,10775264.386121174,0.7177479279000903,45802.7874267953,102.04861038689992,44827.07266782531,99.8747179039148,lpr:total_combined:bdpl,1.5488226770599383,7.051177322940061,1.7311642872531274,6.868835712746872,10775264.386121174,0.7144355292279647,-0.18234161019318917,0.1823416101931894,-0.1823416101931894,0.1823416101931894,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=39_member=4970_pso,50,12038300.0,0.666387,12038325.731098836,0.6807033637316623,50516.56288398654,112.550902105522,50255.35737047452,111.96893622141724,lpr:total_combined:bdpl,2.8277441214247836,5.772255878575216,3.133476939671035,5.4665230603289645,12038325.731098836,0.6663874761853259,-0.30573281824625154,0.3057328182462511,-0.3057328182462511,0.3057328182462511,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=32_member=3991_pso,50,12201000.0,0.619031,12200978.588406555,0.6439017181623553,51219.6970317056,114.11748498664006,51020.12093871804,113.6728294514638,lpr:total_combined:bdpl,3.513595905070173,5.086404094929827,3.8587988098107666,4.7412011901892335,12200978.588406555,0.6190309686365849,-0.34520290474059356,0.3452029047405931,-0.3452029047405931,0.3452029047405931,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=37_member=4713_pso,50,12177200.0,0.629244,12177156.784652073,0.6513020607007246,50997.8887656764,113.62329616992702,50833.59811395465,113.25725659789096,lpr:total_combined:bdpl,3.388494027410078,5.211505972589922,3.725031305386037,4.874968694613963,12177156.784652073,0.6292442555721168,-0.336537277975959,0.33653727797595945,-0.33653727797595945,0.33653727797595945,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=41_member=5214_pso,50,11978400.0,0.676443,11978411.285790766,0.6894670659699967,50645.64701899745,112.83850155832631,50104.31768993943,111.63241981318505,lpr:total_combined:bdpl,2.63432229416495,5.96567770583505,2.9217675048988117,5.678232495101188,11978411.285790766,0.6764432812586526,-0.28744521073386187,0.2874452107338623,-0.2874452107338623,0.2874452107338623,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=47_member=5902_pso,50,11103200.0,0.710867,11103175.487190865,0.7151385984464179,47049.460161530864,104.82619723989076,46109.99146446721,102.73306098283294,lpr:total_combined:bdpl,1.6972100565293795,6.90278994347062,1.9035170647950834,6.696482935204916,11103175.487190865,0.7108667270486267,-0.20630700826570392,0.20630700826570436,-0.20630700826570436,0.20630700826570436,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=45_member=5714_pso,50,11993300.0,0.674785,11993278.716311434,0.6881077924320051,50064.69897747029,111.5441493218038,49746.83479228297,110.83594791720645,lpr:total_combined:bdpl,2.6643225342819896,5.93567746571801,2.9583619028947408,5.641638097105259,11993278.716311434,0.6747852346350076,-0.29403936861275115,0.2940393686127507,-0.2940393686127507,0.2940393686127507,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=45_member=5725_pso,50,10086100.0,0.718322,10086052.361235783,0.7201439067441932,43236.57024331604,96.33107850210814,42605.227886494205,94.92444773110908,lpr:total_combined:bdpl,1.3432438136494809,7.256756186350518,1.4995762866896,7.100423713310399,10086052.361235783,0.7183218843249791,-0.1563324730401192,0.156332473040119,-0.156332473040119,0.156332473040119,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=41_member=5219_pso,50,10877600.0,0.713721,10877623.213253161,0.7174469111300613,45831.09410723573,102.11167767092121,45102.71967809803,100.48885944280241,lpr:total_combined:bdpl,1.574650403211347,7.025349596788653,1.765657821452267,6.8343421785477325,10877623.213253161,0.7137212929865848,-0.19100741824091982,0.19100741824092005,-0.19100741824092005,0.19100741824092005,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=38_member=4779_pso,50,11511900.0,0.702673,11511911.853114262,0.708788059350129,48003.579465953466,106.95197505014431,47829.015475785905,106.563046480051,lpr:total_combined:bdpl,2.0039048513462783,6.596095148653721,2.2307479046219183,6.369252095378082,11511911.853114262,0.7026728899290035,-0.22684305327564003,0.22684305327563958,-0.22684305327563958,0.22684305327563958,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=39_member=4891_pso,50,12250700.0,0.597475,12250726.961103301,0.6255208374549243,51186.95182954514,114.04452867622658,51181.4721129275,114.03231986760247,lpr:total_combined:bdpl,3.7737984018761863,4.826201598123813,4.133922772663108,4.466077227336892,12250726.961103301,0.5974754275877532,-0.3601243707869215,0.36012437078692106,-0.36012437078692106,0.36012437078692106,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=38_member=4772_pso,50,11343500.0,0.707434,11343536.810518842,0.7121121584320999,47559.18910881358,105.96187333443666,47088.50036268619,104.91317880806483,lpr:total_combined:bdpl,1.8433698368477707,6.756630163152229,2.069298865201697,6.530701134798303,11343536.810518842,0.7074339860216267,-0.22592902835392614,0.22592902835392614,-0.22592902835392614,0.22592902835392614,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=42_member=5263_pso,50,12267300.0,0.591914,12267261.652988074,0.6212131818294528,51401.15443533461,114.5217720819255,51266.89061527922,114.2226322908421,lpr:total_combined:bdpl,3.830217490713864,4.769782509286136,4.194017426678351,4.405982573321649,12267261.652988074,0.5919136163670924,-0.363799935964487,0.36379993596448745,-0.36379993596448745,0.36379993596448745,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=40_member=5076_pso,50,11779100.0,0.693959,11779139.5975923,0.7019289056484111,49427.02345467124,110.12340825700751,48946.710201045935,109.05327032793033,lpr:total_combined:bdpl,2.2543273633385095,6.34567263666149,2.506916806535524,6.093083193464476,11779139.5975923,0.693959147841803,-0.2525894431970146,0.2525894431970146,-0.2525894431970146,0.2525894431970146,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=49_member=6161_pso,50,10118300.0,0.718234,10118254.813456059,0.7200588282413414,43142.178199925635,96.12077302943432,42648.48611640095,95.02082706734132,lpr:total_combined:bdpl,1.3505436869183867,7.2494563130816125,1.507121775700919,7.09287822429908,10118254.813456059,0.7182339432217956,-0.15657808878253232,0.1565780887825321,-0.1565780887825321,0.1565780887825321,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=43_member=5437_pso,50,11872500.0,0.688115,11872492.260370716,0.697373782652568,49773.96375344011,110.89639124266456,49388.10419626745,110.03669614928387,lpr:total_combined:bdpl,2.3986951106569943,6.201304889343005,2.664153731853429,5.9358462681465705,11872492.260370716,0.6881154406599326,-0.26545862119643493,0.2654586211964345,-0.2654586211964345,0.2654586211964345,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=44_member=5578_pso,50,10529000.0,0.716879,10529046.22432401,0.7189963261813027,45321.15226539255,100.9755272472946,43781.85514960589,97.54597327332193,lpr:total_combined:bdpl,1.4417080836373408,7.158291916362659,1.613148945323405,6.9868510546765945,10529046.22432401,0.7168791997941185,-0.1714408616860641,0.17144086168606432,-0.17144086168606432,0.17144086168606432,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=36_member=4573_pso,50,9923880.0,0.718701,9923883.486663597,0.7205247175689826,42793.782245499315,95.34454684297248,42379.19800126966,94.42085314682879,lpr:total_combined:bdpl,1.310569628429805,7.2894303715701945,1.4670362263043522,7.132963773695647,9923883.486663597,0.7187011319527531,-0.1564665978745472,0.1564665978745472,-0.1564665978745472,0.1564665978745472,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=44_member=5555_pso,50,11482000.0,0.70427,11481968.855985735,0.7099490812527467,48635.122267710045,108.35905241245798,47726.17379980708,106.33391522597017,lpr:total_combined:bdpl,1.947834119585992,6.652165880414008,2.1801279813367684,6.419872018663231,11481968.855985735,0.7042700609099659,-0.23229386175077638,0.23229386175077682,-0.23229386175077682,0.23229386175077682,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=38_member=4840_pso,50,11953800.0,0.677695,11953765.575695587,0.6906771883110883,50063.23576541098,111.54088928533567,49665.68700823383,110.65515065434496,lpr:total_combined:bdpl,2.60761393871695,5.9923860612830495,2.89415036265607,5.705849637343929,11953765.575695587,0.6776945795982344,-0.2865364239391197,0.28653642393912016,-0.28653642393912016,0.28653642393912016,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=47_member=5966_pso,50,11540800.0,0.702015,11540755.077291641,0.7083632598889025,48509.58313027878,108.07935121426111,47949.67757377042,106.8318816343605,lpr:total_combined:bdpl,2.024420240925623,6.575579759074376,2.2515861865427147,6.3484138134572845,11540755.077291641,0.7020153958630895,-0.22716594561709158,0.22716594561709158,-0.22716594561709158,0.22716594561709158,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=47_member=5898_pso,50,11764400.0,0.695319,11764362.834467728,0.7030784981659388,49013.50339598111,109.20208556624591,48858.132426577125,108.85591904641383,lpr:total_combined:bdpl,2.2178927638247075,6.382107236175292,2.4638199090570296,6.13618009094297,11764362.834467728,0.6953189506537198,-0.24592714523232218,0.24592714523232218,-0.24592714523232218,0.24592714523232218,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=38_member=4768_pso,50,10569000.0,0.71664,10568987.168558508,0.718876626099234,44629.149277354714,99.4337445899463,43944.607240902464,97.90858493273069,lpr:total_combined:bdpl,1.451978544448128,7.148021455551872,1.6246944403027037,6.975305559697296,10568987.168558508,0.7166401343828656,-0.1727158958545758,0.17271589585457559,-0.17271589585457559,0.17271589585457559,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=41_member=5241_pso,50,11446400.0,0.705662,11446374.076925283,0.7106758042240773,48174.289000024866,107.3323158920554,47488.398587199335,105.80415205228012,lpr:total_combined:bdpl,1.9127375475939803,6.687262452406019,2.136021468651098,6.463978531348902,11446374.076925283,0.7056617193235153,-0.22328392105711758,0.22328392105711714,-0.22328392105711714,0.22328392105711714,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=39_member=4901_pso,50,9895340.0,0.718742,9895339.590260155,0.7205566499355321,43036.58307268322,95.88550708593822,42282.3515580355,94.20507927130309,lpr:total_combined:bdpl,1.3078297796880716,7.292170220311928,1.4634930103697525,7.136506989630247,9895339.590260155,0.7187424273966453,-0.15566323068168098,0.15566323068168142,-0.15566323068168142,0.15566323068168142,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=40_member=5082_pso,50,10606200.0,0.716303,10606192.66881587,0.7186752296420409,45134.53789635979,100.5597504330896,43870.23979482254,97.74289426286462,lpr:total_combined:bdpl,1.469258686493856,7.130741313506144,1.6409722314787833,6.959027768521216,10606192.66881587,0.7163030802462714,-0.1717135449849274,0.17171354498492786,-0.17171354498492786,0.17171354498492786,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=49_member=6158_pso,50,11921100.0,0.684136,11921105.488845602,0.6949524835370028,49938.49052936899,111.2629568994341,49407.06456081771,110.07893984150185,lpr:total_combined:bdpl,2.475434531133102,6.124565468866898,2.751981912848804,5.848018087151196,11921105.488845602,0.684136055099977,-0.27654738171570203,0.2765473817157016,-0.2765473817157016,0.2765473817157016,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=49_member=6216_pso,50,11945100.0,0.680279,11945134.063002478,0.6926799580389171,49765.95027878354,110.87853722112972,49575.549827551215,110.45432501578411,lpr:total_combined:bdpl,2.5474587963794737,6.052541203620526,2.837117057679754,5.762882942320246,11945134.063002478,0.6802786876565723,-0.2896582613002803,0.2896582613002803,-0.2896582613002803,0.2896582613002803,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=47_member=6002_pso,50,10144400.0,0.718198,10144439.49189337,0.7200214001034134,43537.03644438117,97.00051719808124,42685.09218699485,95.10238539262453,lpr:total_combined:bdpl,1.3537550817408956,7.246244918259104,1.5102412774079752,7.089758722592024,10144439.49189337,0.7181975860789928,-0.15648619566707955,0.15648619566708,-0.15648619566708,0.15648619566708,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=32_member=3978_pso,50,11724500.0,0.69565,11724521.462720819,0.7033855972099204,49484.08398621317,110.25053912128294,48874.142584268266,108.89158967774969,lpr:total_combined:bdpl,2.208159723196881,6.391840276803119,2.453313981441033,6.146686018558967,11724521.462720819,0.6956504359983704,-0.24515425824415216,0.2451542582441526,-0.2451542582441526,0.2451542582441526,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=24_member=2976_pso,50,11884300.0,0.687169,11884331.744194893,0.6970344920059469,49948.858920262544,111.28605767434495,49302.48132715866,109.8459283969095,lpr:total_combined:bdpl,2.409448415536716,6.190551584463284,2.6850501292237676,5.914949870776232,11884331.744194893,0.6871686509051157,-0.27560171368705166,0.27560171368705255,-0.27560171368705255,0.27560171368705255,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=46_member=5863_pso,50,11617300.0,0.700106,11617325.353071578,0.7073391585263636,49401.63840788752,110.06685037277339,48314.00128676755,107.6435948669181,lpr:total_combined:bdpl,2.0738784920273416,6.5261215079726576,2.312099736816777,6.287900263183223,11617325.353071578,0.7001060589818718,-0.23822124478943518,0.2382212447894343,-0.2382212447894343,0.2382212447894343,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=49_member=6159_pso,50,10903700.0,0.713479,10903671.696892686,0.7172975292584829,45667.79848784485,101.74785503091832,45185.67293819359,100.67367930629531,lpr:total_combined:bdpl,1.5874676096106446,7.012532390389355,1.7773714633273998,6.8226285366726,10903671.696892686,0.7134787458617392,-0.18990385371675522,0.18990385371675522,-0.18990385371675522,0.18990385371675522,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=49_member=6198_pso,50,11459600.0,0.705203,11459602.640373657,0.7103750950358382,48552.841526723045,108.17573092153894,47570.689864403525,105.98749701789104,lpr:total_combined:bdpl,1.9272600851908983,6.672739914809101,2.150545043857054,6.4494549561429455,11459602.640373657,0.7052034682762328,-0.22328495866615583,0.22328495866615583,-0.22328495866615583,0.22328495866615583,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=39_member=4883_pso,50,11655800.0,0.698172,11655757.181802921,0.7056982117558639,48881.632005089115,108.90827610733855,48537.54062247831,108.14164050688167,lpr:total_combined:bdpl,2.1348648960937497,6.46513510390625,2.373392739367702,6.2266072606322975,11655757.181802921,0.6981721286505488,-0.23852784327395238,0.23852784327395238,-0.23852784327395238,0.23852784327395238,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=36_member=4595_pso,50,12058100.0,0.663152,12058128.274327343,0.6784808643869271,50642.234983008704,112.83089954214338,50507.80174322089,112.53138228389614,lpr:total_combined:bdpl,2.876796436605242,5.723203563394758,3.188178930123629,5.411821069876371,12058128.274327343,0.6631516057535513,-0.3113824935183871,0.3113824935183871,-0.3113824935183871,0.3113824935183871,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=44_member=5538_pso,50,11819700.0,0.693476,11819711.981230736,0.7013098348334974,49533.11938529392,110.35978999043485,48989.99124684964,109.149700497981,lpr:total_combined:bdpl,2.2739478783193947,6.326052121680605,2.5222147023207153,6.077785297679284,11819711.981230736,0.6934764652608703,-0.2482668240013206,0.2482668240013206,-0.2482668240013206,0.2482668240013206,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=47_member=5958_pso,50,11252200.0,0.708814,11252182.316333093,0.7131623186523272,46889.07693987987,104.46886342205235,46538.53885013175,103.68786455809354,lpr:total_combined:bdpl,1.7926530916417294,6.80734690835827,2.0026522535261395,6.59734774647386,11252182.316333093,0.7088139961171142,-0.20999916188441015,0.2099991618844106,-0.2099991618844106,0.2099991618844106,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=46_member=5862_pso,50,12127400.0,0.646326,12127415.605267622,0.6655908331391139,50873.35612585935,113.34583744841463,50761.635386620335,113.0969236413901,lpr:total_combined:bdpl,3.146944092088543,5.453055907911457,3.472613185398164,5.127386814601836,12127415.605267622,0.6463260316051229,-0.3256690933096209,0.3256690933096209,-0.3256690933096209,0.3256690933096209,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=48_member=6077_pso,50,11804900.0,0.693913,11804869.991800735,0.7017166456420018,49514.66438767297,110.31867225573538,48929.08457796394,109.01400043970366,lpr:total_combined:bdpl,2.2610546238316065,6.338945376168393,2.508382479005553,6.091617520994447,11804869.991800735,0.6939129026208544,-0.24732785517394662,0.24732785517394618,-0.24732785517394618,0.24732785517394618,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=38_member=4784_pso,50,11163300.0,0.710244,11163326.786992056,0.7144046361324242,47658.341063344036,106.1827838891305,46251.2716214466,103.04783317258301,lpr:total_combined:bdpl,1.7326562474559386,6.867343752544061,1.9335854021290155,6.666414597870984,11163326.786992056,0.7102441206169997,-0.20092915467307693,0.20092915467307648,-0.20092915467307648,0.20092915467307648,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=38_member=4799_pso,50,11949800.0,0.678338,11949789.008105733,0.6911918386940266,50300.94685990873,112.07050960387664,49627.29767271265,110.56961921480378,lpr:total_combined:bdpl,2.5946224926746035,6.005377507325396,2.8799603574189843,5.720039642581016,11949789.008105733,0.6783375110730322,-0.2853378647443807,0.2853378647443803,-0.2853378647443803,0.2853378647443803,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=33_member=4144_pso,50,10275000.0,0.717721,10274983.576880537,0.7196725128700747,43886.43329653439,97.77897338467862,43197.64571836743,96.24435466052263,lpr:total_combined:bdpl,1.383690171136495,7.216309828863505,1.5511039817159038,7.048896018284096,10274983.576880537,0.7177213397693751,-0.16741381057940874,0.16741381057940874,-0.16741381057940874,0.16741381057940874,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=40_member=5066_pso,50,11747400.0,0.695498,11747366.836248316,0.703181148960746,49275.627853929764,109.7860988585555,48795.80376842059,108.71705079604108,lpr:total_combined:bdpl,2.214639401836395,6.385360598163604,2.4581485139404498,6.14185148605955,11747366.836248316,0.6954978957629557,-0.2435091121040549,0.24350911210405446,-0.24350911210405446,0.24350911210405446,0.0,False
T_factor_0p840,1,-1.6,0.84,1428.0,0.04558899978527853,gen=40_member=5054_pso,50,11588500.0,0.701146,11588547.789286416,0.7079240644774712,48781.04607997798,108.68417066619094,48181.74171599037,107.34892054322654,lpr:total_combined:bdpl,2.0456308727398795,6.55436912726012,2.2791367860329963,6.320863213967003,11588547.789286416,0.7011461132731867,-0.23350591329311676,0.23350591329311676,-0.23350591329311676,0.23350591329311676,0.0,False
