member,generation,obj_well,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance,lpr:418:bdpl,lpr:466:bdpl,lpr:467:bdpl,lpr:490:bdpl,lpr:509:bdpl,lpr:602:bdpl,lpr:603:bdpl,lpr:798:bdpl,lpr:807:bdpl,lpr:850:bdpl,lpr:862:bdpl,lpr:1013:bdpl,lpr:1302:bdpl,lpr:1323:bdpl,lpr:1486:bdpl,lpr:1584:bdpl,lpr:1589:bdpl,lpr:1643:bdpl,lpr:1683:bdpl,lpr:1860:bdpl,lpr:2544:bdpl,lpr:2750:bdpl,lpr:2886:bdpl,lpr:3473:bdpl,lpr:3949:bdpl,lpr:4171:bdpl,lpr:23610:bdpl,lpr:23611:bdpl,lpr:23618:bdpl,lpr:23620:bdpl,lpr:23627:bdpl,lpr:23629:bdpl,lpr:23630:bdpl,lpr:23631:bdpl,lpr:23635:bdpl,lpr:23637:bdpl,lpr:23638:bdpl,lpr:23639:bdpl,lpr:23645:bdpl,lpr:23646:bdpl,lpr:23648:bdpl,lpr:23653:bdpl,lpr:23695:bdpl,lpr:23697:bdpl,lpr:23698:bdpl,lpr:23699:bdpl,lpr:23700:bdpl,lpr:23709:bdpl,lpr:23710:bdpl,lpr:23715:bdpl,lpr:23716:bdpl,lpr:23720:bdpl,lpr:23721:bdpl,lpr:23722:bdpl,lpr:23723:bdpl,lpr:23726:bdpl,lpr:23727:bdpl,lpr:23728:bdpl,lpr:23729:bdpl,lpr:23751:bdpl,lpr:23752:bdpl,lpr:23753:bdpl,lpr:23754:bdpl,lpr:23755:bdpl,lpr:23756:bdpl,lpr:23757:bdpl,lpr:23758:bdpl,lpr:23770:bdpl,lpr:23776:bdpl,lpr:23778:bdpl,lpr:23781:bdpl,lpr:23790:bdpl,lpr:23791:bdpl,lpr:23794:bdpl,lpr:23795:bdpl,lpr:23798:bdpl,lpr:23800:bdpl,lpr:23807:bdpl,lpr:23816:bdpl,lpr:23818:bdpl,lpr:23820:bdpl,lpr:23823:bdpl,lpr:23836:bdpl,lpr:23837:bdpl,lpr:23846:bdpl,lpr:23847:bdpl,lpr:23848:bdpl,lpr:23851:bdpl,lpr:23864:bdpl,lpr:23865:bdpl,lpr:23866:bdpl,lpr:23867:bdpl,lpr:23868:bdpl,lpr:23869:bdpl,lpr:23870:bdpl,lpr:23876:bdpl,lpr:23881:bdpl,lpr:23883:bdpl,lpr:23886:bdpl,lpr:23888:bdpl,lpr:23889:bdpl,lpr:23890:bdpl,lpr:23895:bdpl,lpr:23898:bdpl,lpr:23908:bdpl,lpr:23909:bdpl,lpr:23910:bdpl,lpr:23913:bdpl,lpr:23915:bdpl,lpr:23919:bdpl,lpr:23926:bdpl,lpr:23928:bdpl,lpr:23929:bdpl,lpr:23930:bdpl,lpr:23934:bdpl,lpr:23936:bdpl,lpr:23937:bdpl,lpr:23939:bdpl,lpr:23942:bdpl,lpr:23944:bdpl,lpr:23948:bdpl,lpr:23956:bdpl,lpr:23961:bdpl,lpr:23962:bdpl,lpr:23963:bdpl,lpr:23966:bdpl,lpr:23967:bdpl,lpr:23972:bdpl,lpr:23977:bdpl,lpr:23978:bdpl,lpr:23979:bdpl,lpr:23980:bdpl,lpr:23981:bdpl,lpr:23983:bdpl,lpr:23984:bdpl,lpr:23985:bdpl,lpr:23987:bdpl,lpr:23998:bdpl,lpr:24003:bdpl,lpr:24005:bdpl,lpr:24010:bdpl,lpr:24011:bdpl,lpr:24012:bdpl,lpr:24016:bdpl,lpr:24024:bdpl,lpr:24030:bdpl,lpr:24033:bdpl,lpr:24036:bdpl,lpr:24037:bdpl,lpr:24042:bdpl,lpr:24043:bdpl,lpr:24045:bdpl,lpr:24047:bdpl,lpr:24049:bdpl,lpr:24059:bdpl,lpr:24063:bdpl,lpr:24066:bdpl,lpr:24080:bdpl,lpr:24091:bdpl,lpr:24093:bdpl,lpr:24110:bdpl,lpr:24120:bdpl,lpr:24121:bdpl,lpr:24125:bdpl,lpr:24130:bdpl,lpr:24135:bdpl,lpr:24137:bdpl,lpr:24165:bdpl,lpr:24166:bdpl,lpr:24169:bdpl,lpr:24172:bdpl,lpr:24195:bdpl,lpr:24197:bdpl,lpr:24203:bdpl,lpr:24216:bdpl,lpr:24225:bdpl,lpr:24226:bdpl,lpr:24227:bdpl,lpr:24239:bdpl,lpr:24240:bdpl,lpr:24247:bdpl,lpr:24249:bdpl,lpr:24252:bdpl,lpr:24253:bdpl,lpr:24256:bdpl,lpr:24265:bdpl,lpr:24266:bdpl,lpr:24274:bdpl,lpr:24279:bdpl,lpr:24283:bdpl,lpr:24285:bdpl,lpr:24286:bdpl,lpr:24291:bdpl,lpr:24293:bdpl,lpr:24294:bdpl,lpr:24302:bdpl,lpr:24305:bdpl,lpr:24307:bdpl,lpr:24311:bdpl,lpr:24317:bdpl,lpr:24323:bdpl,lpr:58403:bdpl,lpr:58405:bdpl,lpr:58406:bdpl,lpr:58407:bdpl,lpr:58410:bdpl,lpr:58411:bdpl,lpr:58414:bdpl,lpr:58416:bdpl,lpr:58424:bdpl,lpr:58433:bdpl,lpr:58434:bdpl,lpr:67673:bdpl,lpr:67895:bdpl,lpr:68008:bdpl,lpr:68216:bdpl,lpr:68218:bdpl,lpr:68219:bdpl,lpr:68220:bdpl,lpr:68221:bdpl,lpr:68294:bdpl,lpr:68475:bdpl,lpr:68529:bdpl,lpr:68693:bdpl,lpr:68695:bdpl,lpr:68872:bdpl,lpr:68917:bdpl,lpr:68925:bdpl,lpr:68926:bdpl,lpr:69049:bdpl,lpr:69065:bdpl,lpr:69282:bdpl,lpr:69288:bdpl,lpr:69289:bdpl,lpr:69480:bdpl,lpr:69508:bdpl,lpr:69576:bdpl,lpr:69635:bdpl,lpr:69636:bdpl,lpr:69638:bdpl,lpr:69669:bdpl,lpr:69970:bdpl,lpr:69990:bdpl,lpr:70119:bdpl,lpr:70120:bdpl,lpr:70186:bdpl,lpr:70191:bdpl,lpr:70263:bdpl,lpr:70517:bdpl,lpr:70519:bdpl,lpr:70520:bdpl,lpr:70548:bdpl,lpr:70881:bdpl,lpr:70961:bdpl,lpr:70974:bdpl,lpr:70975:bdpl,lpr:71044:bdpl,lpr:71062:bdpl,lpr:71063:bdpl,lpr:71109:bdpl,lpr:71110:bdpl,lpr:71117:bdpl,lpr:71156:bdpl,lpr:71199:bdpl,lpr:71495:bdpl,lpr:71935:bdpl,lpr:71998:bdpl,lpr:72082:bdpl,lpr:72094:bdpl,lpr:72095:bdpl,lpr:72269:bdpl,lpr:72301:bdpl,lpr:72304:bdpl,lpr:72421:bdpl,lpr:72422:bdpl,lpr:72436:bdpl,lpr:72437:bdpl,lpr:72607:bdpl,lpr:72610:bdpl,lpr:72713:bdpl,lpr:72756:bdpl,lpr:72983:bdpl,lpr:73153:bdpl,lpr:73262:bdpl,lpr:73280:bdpl,lpr:73281:bdpl,lpr:73372:bdpl,lpr:73440:bdpl,lpr:73481:bdpl,lpr:73715:bdpl,lpr:73737:bdpl,lpr:73761:bdpl,lpr:73762:bdpl,lpr:73906:bdpl,lpr:73940:bdpl,lpr:73942:bdpl,lpr:74131:bdpl,lpr:74280:bdpl,lpr:84404:bdpl,lpr:84409:bdpl,lpr:84411:bdpl,lpr:91103:bdpl,lpr:91173:bdpl,lpr:91808:bdpl,lpr:91996:bdpl,lpr:91997:bdpl,lpr:92099:bdpl,lpr:92184:bdpl,lpr:92299:bdpl,lpr:92696:bdpl,lpr:92714:bdpl,lpr:92724:bdpl,lpr:92743:bdpl,lpr:92808:bdpl,lpr:92885:bdpl,lpr:92981:bdpl,lpr:93142:bdpl,lpr:93143:bdpl,lpr:93349:bdpl,lpr:93422:bdpl,lpr:93423:bdpl,lpr:93424:bdpl,lpr:93469:bdpl,lpr:93832:bdpl,lpr:94302:bdpl,lpr:94988:bdpl,lpr:95068:bdpl,lpr:total_proposed:bdpl,lpr:total_combined:bdpl,scenario,T_multiplier,total_pumping_cfs,depletion_metric_cfs,depletion_metric_source,streamflow_metric_cfs
10,50,4589.24,1,1e+30,0.0024932,0.0024932,1,-999,0.007388109750942984,0.4553186321144615,0.26076149627756723,2.6473203129687293e-11,3.5820094846654587e-07,3.330201371921934e-14,1.7247773017453007e-14,1.7910161946382347e-07,0.0004898488554299963,1.5166240114236694e-05,8.105700254256182e-05,7.272514305290207e-09,7.886732604689491e-09,8.234261279079626e-05,0.008779224301258869,0.04214684118333053,2.5623166534295187e-06,0.00010101696476242584,2.605374644670716e-07,0.0001599121324292201,0.0005742313955288554,3.7916686995528513e-06,0.05707086043847483,5.320498198391065e-06,0.002611190128077025,4.557800380815551e-05,0.009130045166771513,0.03331408567230084,0.004664815580434207,1.8531053472686125e-07,0.35165774458397864,0.0004145648118491887,0.00031981353381230914,0.00034767784273965205,1.9766140105188718e-07,2.133434361110606e-05,0.0656728233618224,0.007434013978677149,0.09128384201962247,0.07196182660019929,1.405656068609544e-07,0.38667011732027956,2.434867934975606e-05,1.080795665081628e-10,2.084729419996281e-09,3.0283078838949584e-07,3.057521322263052e-07,0.00029961458409998406,1.4309899255526442e-06,0.00024086839789273364,0.0001144620460636404,0.009255580188412904,0.0077967524445458234,0.006491071087142606,0.0011297100580971173,2.9488832944106263e-05,2.4369697966270168e-05,0.0002909035239217991,0.0005161193107779513,5.548283692941999e-05,0.03884665420883123,0.011709917183639586,5.011610844411533e-08,0.4850408476650448,3.2213011989903704e-05,7.086477524106357e-05,0.00025641041402005966,0.12105291761546792,8.373267241295708e-05,0.00018988244737808398,0.04534840899659638,0.0005407299663970779,0.0005450020909774004,0.055573565823276876,2.566899077197351e-05,0.002793883216740546,0.025895902424176144,2.085914212872608e-05,0.10835842945132632,9.436255689210186e-07,5.475351383679009e-05,3.632856593592076e-05,0.2208222916886643,0.04069357975649758,0.0003163575442791355,0.012646095993351801,0.008708638630195773,0.032384508201957415,0.0019742931743089234,0.0012134603000810659,6.0900429517080976e-05,1.1377535838527782e-06,3.3515734162100904e-06,8.903239511689224e-07,1.8360042746871844e-06,0.115351992312014,0.008706928806827993,4.5625734502246976e-07,5.851108530360817e-05,0.02055475014054675,0.03566273525283203,3.445808318354785e-05,0.0008257400528590061,2.21068403519925e-06,0.008845500355992391,0.005228539251251241,0.00033361929766005844,1.1728383200444374e-10,1.9527762751519704e-08,0.0417566331898353,2.094625375091584e-05,0.004641617857741199,0.032517812218177504,0.0034587371978120215,0.4461620023114166,0.03412365233269845,0.009370361719031155,0.0702711003297504,0.00019991540976764584,6.664517990581101e-06,0.004016659972154495,0.00045330250775627023,6.5781374923077565e-12,0.000132544294012602,7.014612718027018e-06,3.127877169511168e-06,8.689939659029418e-05,0.0005000436816493338,0.004112443021817179,1.7436912232391795e-08,1.390495812406953e-06,1.1336478461687709e-05,0.010100190355194143,0.0004405527136015301,0.0028540045806963415,0.01165225193584498,0.0007902478240514681,7.387936803982859e-06,0.0012955229911671003,0.00232817118192759,0.0784740704439291,0.021293433412817333,6.76902053088601e-05,0.0001139276942982795,1.1883321024287222e-06,0.00030088373375095637,0.00021729072156168635,5.648725781238349e-06,3.209623708189601e-06,6.31469698028976e-05,2.2018679322871774e-07,0.03204845329623388,0.0003210565456502882,0.0041120014715937386,4.01679351507382e-05,0.0006585736192754966,4.932114300141245e-06,2.1606734708367014e-05,6.702280129929948e-05,0.00623867742176259,0.0027355647242271806,1.0950915234137696e-05,0.001405290450244724,0.010601852425888665,3.403207688355971e-05,9.199726289965343e-05,0.026527537810443307,0.0008468039250920127,0.0005604437432525994,4.6525465867924175e-08,0.0009891261992279027,5.425037570239945e-08,0.020757375280319196,0.0650080310579884,4.292655587642939e-07,0.001845577807357281,5.466576532971231e-05,0.0022035054026329826,0.1798719833427043,0.0014019643967586044,2.7684556685503113e-05,6.995063112531522e-06,0.0009036405343624653,1.2628575626954861e-05,3.1795450810145314e-05,0.0016366810592903316,0.0006969275661456355,0.015018065655289759,0.0019302080356541063,0.004154008185025314,4.458462365054734e-08,5.484972286828773e-08,0.005488437949744423,0.0009199956138665631,4.2729960150656655e-08,3.7210660927468804e-10,3.875563014723804e-14,0.0005068219786781178,0.002009114353616017,0.00020057615295389475,0.14335847210565458,0.0007032715718072571,0.3300633022690717,0.006363560790429452,0.0076132089867779066,0.0024429855435286457,0.00020188643541870578,6.89563997372799e-05,1.8975064280895413e-05,4.860773788691271e-05,0.0030964068489564515,2.718223600420088e-07,0.00035163466822706453,2.1746831641693755e-09,0.0009300485646024781,4.526877856127627e-12,1.3350868823861727e-12,8.46483710090045e-12,1.989892998666791e-11,7.01857721477696e-11,8.470851779496207e-15,0.007136540858748698,0.29752881392104935,5.207404580599929e-07,6.7969641945353e-06,3.418096589516425e-05,4.0808721458577617e-07,0.00011472901848388362,0.000781301556645072,0.04459013633733259,0.0001937848655305659,0.011997181239776474,5.066977161963773e-09,3.2643047692835035e-08,4.06612360444708e-06,2.9876393712343306e-11,2.3248340563278723e-07,6.498148479491311e-09,1.6051508392638241e-09,3.760159292073147e-10,7.888135056519219e-14,0.03879184163337757,0.00012926898304283893,0.03629938229146302,0.03912785561847042,0.031057813223850827,3.410914447508484e-07,1.619093160903194e-09,2.3286971110350463e-10,2.0847792328615527e-09,4.75560342271058e-10,3.9026910117064504e-10,0.004139069792046877,5.675103799944065e-07,1.0948374314116454e-07,1.9207674235292023e-08,0.02184594001966357,2.2372546322255625e-05,0.00054023840346402,0.015251921410172455,0.0106645102419392,2.3633499502699937e-07,6.199397092350577e-06,2.2665983616156387e-06,0.00034937818479068765,0.0006460138014850152,4.28371412873441e-09,0.00015427410016978865,7.80938024082034e-06,6.47745779985621e-06,0.0007473888211572428,2.50553010955558e-07,1.8225535471292245e-06,1.3532847119854894e-13,5.5337947296777176e-12,5.093052773705177e-07,5.242817771495598e-06,0.0004681117067488851,0.0025249637600582605,0.0005259797716412308,4.106210517929695e-05,1.9299547969098087e-07,1.2126710990836588e-06,3.709528414928463e-13,8.912750414152975e-06,0.0009653313961550663,2.1097207280984207e-07,1.7229255362671592e-06,0.0002787602924869133,0.006750026454871053,2.6355905529641024e-10,2.0975379950976343e-05,0.008016345033003747,6.254986573476725e-08,1.292338563508767e-08,1.2651861354860544e-06,1.0258793494790087e-08,8.656323160354773e-11,0.0001330536343829111,0.0008739448403705641,0.01174413484276907,3.6791933110128204e-08,1.1283834693194588e-05,8.054680284864089e-12,5.115291064903171e-10,2.021411186373041e-08,4.898179276751878e-07,5.843001431762442e-05,8.214929617914522e-11,1.016162511247389e-14,1.7913002909776334e-08,3.234057387901459e-14,6.631767232875294e-12,6.348265001427591e-08,3.9304732125693134e-05,5.463924709053142e-09,0.0006328848382349904,6.029638487421238e-05,5.9021209812093036e-05,4.556469556274814e-14,4.860458428896135e-14,1.0507648780583367e-13,0.0073327179691471305,2.792227208944965e-13,0.038956120920258734,6.138962204680025e-08,1.0637432730455023e-05,5.606546661902408,5.606546661902408,Tplus10per,1.1,117.08772119151709,5.606546661902408,lpr:total_combined:bdpl,2.9934533380975914
gen=49_member=1825_pso,50,1592.13,1,1e+30,0.0031278,0.0031278,1,-999,0.007388109750942984,0.0,0.0,2.6473203129687293e-11,3.5820094846654587e-07,3.330201371921934e-14,1.7247773017453007e-14,1.7910161946382347e-07,0.0004898488554299963,1.5166240114236694e-05,8.105700254256182e-05,7.272514305290207e-09,7.886732604689491e-09,8.234261279079626e-05,0.008779224301258869,0.04214684118333053,2.5623166534295187e-06,0.00010101696476242584,2.605374644670716e-07,0.0001599121324292201,0.0005742313955288554,3.7916686995528513e-06,0.05707086043847483,5.320498198391065e-06,0.002611190128077025,4.557800380815551e-05,0.009130045166771513,0.03331408567230084,0.004664815580434207,1.8531053472686125e-07,0.0,0.0004145648118491887,0.00031981353381230914,0.00034767784273965205,1.9766140105188718e-07,2.133434361110606e-05,0.0656728233618224,0.007434013978677149,0.08290485802421649,0.07196182660019929,1.405656068609544e-07,0.0,2.434867934975606e-05,1.080795665081628e-10,2.084729419996281e-09,3.0283078838949584e-07,3.057521322263052e-07,0.00029961458409998406,1.4309899255526442e-06,0.00024086839789273364,0.0001144620460636404,0.009255580188412904,0.0077967524445458234,0.006491071087142606,0.0011297100580971173,2.9488832944106263e-05,2.4369697966270168e-05,0.0002909035239217991,0.0005161193107779513,5.548283692941999e-05,0.03884665420883123,0.011709917183639586,5.011610844411533e-08,0.4121648250882924,3.2213011989903704e-05,7.086477524106357e-05,0.00025641041402005966,0.11837877093885114,8.373267241295708e-05,0.00018988244737808398,0.04534840899659638,0.0005407299663970779,0.0005450020909774004,0.055573565823276876,2.566899077197351e-05,0.002793883216740546,0.025895902424176144,2.085914212872608e-05,0.09988965166180461,9.436255689210186e-07,5.475351383679009e-05,3.632856593592076e-05,0.2208222916886643,0.04069357975649758,0.0003163575442791355,0.012646095993351801,0.008708638630195773,0.032384508201957415,0.0019742931743089234,0.0012134603000810659,6.0900429517080976e-05,1.1377535838527782e-06,3.3515734162100904e-06,8.903239511689224e-07,1.8360042746871844e-06,0.0,0.008706928806827993,4.5625734502246976e-07,5.851108530360817e-05,0.02055475014054675,0.03566273525283203,3.445808318354785e-05,0.0008257400528590061,2.21068403519925e-06,0.008845500355992391,0.005228539251251241,0.00033361929766005844,1.1728383200444374e-10,1.9527762751519704e-08,0.0417566331898353,2.094625375091584e-05,0.004641617857741199,0.032517812218177504,0.0034587371978120215,0.0,0.03412365233269845,0.009370361719031155,0.0702711003297504,0.00019991540976764584,6.664517990581101e-06,0.004016659972154495,0.00045330250775627023,6.5781374923077565e-12,0.000132544294012602,7.014612718027018e-06,3.127877169511168e-06,8.689939659029418e-05,0.0005000436816493338,0.004112443021817179,1.7436912232391795e-08,1.390495812406953e-06,1.1336478461687709e-05,0.010100190355194143,0.0004405527136015301,0.0028540045806963415,0.01165225193584498,0.0007902478240514681,7.387936803982859e-06,0.0012955229911671003,0.00232817118192759,0.0784740704439291,0.021293433412817333,6.76902053088601e-05,0.0001139276942982795,1.1883321024287222e-06,0.00030088373375095637,0.00021729072156168635,5.648725781238349e-06,3.209623708189601e-06,6.31469698028976e-05,2.2018679322871774e-07,0.03204845329623388,0.0003210565456502882,0.0041120014715937386,4.01679351507382e-05,0.0006585736192754966,4.932114300141245e-06,2.1606734708367014e-05,6.702280129929948e-05,0.00623867742176259,0.0027355647242271806,1.0950915234137696e-05,0.001405290450244724,0.010601852425888665,3.403207688355971e-05,9.199726289965343e-05,0.026527537810443307,0.0008468039250920127,0.0005604437432525994,4.6525465867924175e-08,0.0009891261992279027,5.425037570239945e-08,0.020757375280319196,0.0650080310579884,4.292655587642939e-07,0.001845577807357281,5.466576532971231e-05,0.0022035054026329826,0.0,0.0014019643967586044,2.7684556685503113e-05,6.995063112531522e-06,0.0009036405343624653,1.2628575626954861e-05,3.1795450810145314e-05,0.0016366810592903316,0.0006969275661456355,0.015018065655289759,0.0019302080356541063,0.004154008185025314,4.458462365054734e-08,5.484972286828773e-08,0.005488437949744423,0.0009199956138665631,4.2729960150656655e-08,3.7210660927468804e-10,3.875563014723804e-14,0.0005068219786781178,0.002009114353616017,0.00020057615295389475,0.16952634944708828,0.0007032715718072571,0.0,0.006363560790429452,0.0076132089867779066,0.0024429855435286457,0.00020188643541870578,6.89563997372799e-05,1.8975064280895413e-05,4.860773788691271e-05,0.0030964068489564515,2.718223600420088e-07,0.00035163466822706453,2.1746831641693755e-09,0.0007770328148984839,4.526877856127627e-12,1.3350868823861727e-12,8.46483710090045e-12,1.989892998666791e-11,7.01857721477696e-11,8.470851779496207e-15,0.007136540858748698,0.0,5.207404580599929e-07,6.7969641945353e-06,3.418096589516425e-05,4.0808721458577617e-07,0.00011472901848388362,0.000781301556645072,0.0,0.0001937848655305659,0.011997181239776474,5.066977161963773e-09,3.2643047692835035e-08,4.06612360444708e-06,2.9876393712343306e-11,2.3248340563278723e-07,6.498148479491311e-09,1.6051508392638241e-09,3.760159292073147e-10,7.888135056519219e-14,0.008021175394507538,0.00012926898304283893,0.03629938229146302,0.03912785561847042,0.031057813223850827,3.410914447508484e-07,1.619093160903194e-09,2.3286971110350463e-10,2.0847792328615527e-09,4.75560342271058e-10,3.9026910117064504e-10,0.004139069792046877,5.675103799944065e-07,1.0948374314116454e-07,1.9207674235292023e-08,0.02184594001966357,2.2372546322255625e-05,0.00054023840346402,0.014566500905028958,0.009620361968314945,2.3633499502699937e-07,6.199397092350577e-06,2.2665983616156387e-06,0.00034937818479068765,0.0006460138014850152,4.28371412873441e-09,0.00015427410016978865,7.80938024082034e-06,6.47745779985621e-06,0.0007473888211572428,2.50553010955558e-07,1.8225535471292245e-06,1.3532847119854894e-13,5.5337947296777176e-12,5.093052773705177e-07,5.242817771495598e-06,0.0004681117067488851,0.0025249637600582605,0.0005259797716412308,4.106210517929695e-05,1.9299547969098087e-07,1.2126710990836588e-06,3.709528414928463e-13,8.912750414152975e-06,0.0009653313961550663,2.1097207280984207e-07,1.7229255362671592e-06,0.0002787602924869133,0.006750026454871053,2.6355905529641024e-10,2.0975379950976343e-05,0.008016345033003747,6.254986573476725e-08,1.292338563508767e-08,1.2651861354860544e-06,1.0258793494790087e-08,8.656323160354773e-11,0.0001330536343829111,0.0008739448403705641,0.01174413484276907,3.6791933110128204e-08,1.1283834693194588e-05,8.054680284864089e-12,5.115291064903171e-10,2.021411186373041e-08,4.898179276751878e-07,5.843001431762442e-05,8.214929617914522e-11,1.016162511247389e-14,1.7913002909776334e-08,3.234057387901459e-14,6.631767232875294e-12,6.348265001427591e-08,3.9304732125693134e-05,5.463924709053142e-09,0.0006328848382349904,6.029638487421238e-05,5.9021209812093036e-05,4.556469556274814e-14,4.860458428896135e-14,1.0507648780583367e-13,0.0073327179691471305,2.792227208944965e-13,0.038956120920258734,6.138962204680025e-08,1.0637432730455023e-05,2.6396871366483277,2.6396871366483277,Tplus10per,1.1,110.4101658422017,2.6396871366483277,lpr:total_combined:bdpl,5.960312863351672
