member,scenario,T_multiplier,total_pumping_cfs,depletion_metric_cfs,depletion_metric_source,streamflow_metric_cfs
gen=34_member=1266_pso,baseline,1.0,112.64267565865677,3.1611781888346484,lpr:total_combined:bdpl,5.438821811165351
gen=28_member=1062_pso,baseline,1.0,111.2042611857134,2.6771086965143893,lpr:total_combined:bdpl,5.92289130348561
gen=48_member=1821_pso,baseline,1.0,112.88071830978443,3.267377940664424,lpr:total_combined:bdpl,5.332622059335575
gen=47_member=1772_pso,baseline,1.0,111.56267158415878,2.784155655044081,lpr:total_combined:bdpl,5.815844344955918
gen=43_member=1607_pso,baseline,1.0,111.72070561231739,2.831226450631017,lpr:total_combined:bdpl,5.768773549368983
gen=25_member=940_pso,baseline,1.0,111.77120346072516,2.871086888260372,lpr:total_combined:bdpl,5.728913111739628
gen=44_member=1653_pso,baseline,1.0,114.28119691893674,3.9181155668388694,lpr:total_combined:bdpl,4.68188443316113
gen=33_member=1226_pso,baseline,1.0,113.99898597425744,3.7722392127573015,lpr:total_combined:bdpl,4.827760787242698
gen=46_member=1728_pso,baseline,1.0,115.97474611385998,4.849841555876526,lpr:total_combined:bdpl,3.750158444123474
gen=25_member=941_pso,baseline,1.0,112.99705442269719,3.289815306590996,lpr:total_combined:bdpl,5.310184693409004
gen=22_member=820_pso,baseline,1.0,112.20222250950489,2.979528525164963,lpr:total_combined:bdpl,5.620471474835037
gen=16_member=606_pso,baseline,1.0,114.84443695409479,4.233809847281092,lpr:total_combined:bdpl,4.366190152718907
gen=27_member=996_pso,baseline,1.0,114.54921957929956,4.058463366088272,lpr:total_combined:bdpl,4.541536633911727
gen=24_member=887_pso,baseline,1.0,113.18683988133154,3.4076111569591983,lpr:total_combined:bdpl,5.192388843040801
gen=25_member=924_pso,baseline,1.0,113.40096887113393,3.483735617306148,lpr:total_combined:bdpl,5.116264382693852
gen=23_member=843_pso,baseline,1.0,115.57486744100466,4.636408629034222,lpr:total_combined:bdpl,3.9635913709657773
gen=44_member=1670_pso,baseline,1.0,115.18858679817706,4.4207710587345055,lpr:total_combined:bdpl,4.179228941265494
gen=38_member=1427_pso,baseline,1.0,110.58945672318332,2.509382953626661,lpr:total_combined:bdpl,6.090617046373339
gen=7_member=253_pso,baseline,1.0,115.63132396705959,4.669146753896885,lpr:total_combined:bdpl,3.9308532461031147
gen=27_member=1020_pso,baseline,1.0,116.07871802642326,4.907985774185318,lpr:total_combined:bdpl,3.692014225814682
gen=45_member=1692_pso,baseline,1.0,113.90744325088717,3.725793672933159,lpr:total_combined:bdpl,4.87420632706684
gen=11_member=402_pso,baseline,1.0,115.2391083091381,4.445671265714799,lpr:total_combined:bdpl,4.1543287342852
30,baseline,1.0,116.40209974596388,5.067776379016978,lpr:total_combined:bdpl,3.5322236209830216
gen=47_member=1765_pso,baseline,1.0,113.66284623005095,3.6032203977166084,lpr:total_combined:bdpl,4.996779602283391
gen=43_member=1614_pso,baseline,1.0,113.32119256010964,3.435855263183792,lpr:total_combined:bdpl,5.1641447368162074
gen=35_member=1321_pso,baseline,1.0,111.92870960513923,2.9118909160278172,lpr:total_combined:bdpl,5.688109083972183
gen=32_member=1213_pso,baseline,1.0,114.30633806608371,3.9602862537454673,lpr:total_combined:bdpl,4.639713746254532
gen=35_member=1300_pso,baseline,1.0,113.9326525338363,3.733386620898617,lpr:total_combined:bdpl,4.866613379101382
gen=22_member=800_pso,baseline,1.0,112.81989247314621,3.2305879762101357,lpr:total_combined:bdpl,5.369412023789864
0,baseline,1.0,116.53627442426476,5.114812839614928,lpr:total_combined:bdpl,3.4851871603850713
gen=29_member=1067_pso,baseline,1.0,115.49505712941911,4.582684778703698,lpr:total_combined:bdpl,4.017315221296301
gen=32_member=1204_pso,baseline,1.0,114.48150604111056,4.023287258677654,lpr:total_combined:bdpl,4.576712741322345
gen=46_member=1738_pso,baseline,1.0,115.89068731625667,4.809997556637401,lpr:total_combined:bdpl,3.7900024433625985
gen=37_member=1368_pso,baseline,1.0,110.74955317582852,2.54797121837629,lpr:total_combined:bdpl,6.05202878162371
gen=43_member=1630_pso,baseline,1.0,111.22329335304423,2.6985299851886255,lpr:total_combined:bdpl,5.901470014811374
gen=42_member=1595_pso,baseline,1.0,113.1478315564388,3.3546235733758563,lpr:total_combined:bdpl,5.245376426624143
gen=48_member=1819_pso,baseline,1.0,114.48803397391703,4.028754316163447,lpr:total_combined:bdpl,4.571245683836553
gen=33_member=1225_pso,baseline,1.0,111.11803090248605,2.657098493923068,lpr:total_combined:bdpl,5.9429015060769315
gen=21_member=780_pso,baseline,1.0,115.15110266496083,4.406607763592212,lpr:total_combined:bdpl,4.193392236407788
gen=27_member=1007_pso,baseline,1.0,112.0840138151359,2.962353065730243,lpr:total_combined:bdpl,5.637646934269757
gen=37_member=1396_pso,baseline,1.0,115.0901447071527,4.355553335620458,lpr:total_combined:bdpl,4.2444466643795415
gen=24_member=876_pso,baseline,1.0,113.45885253885379,3.527216009244697,lpr:total_combined:bdpl,5.072783990755303
gen=29_member=1091_pso,baseline,1.0,110.69621407514092,2.537405561294327,lpr:total_combined:bdpl,6.0625944387056725
gen=43_member=1609_pso,baseline,1.0,112.52100234142843,3.094264546893794,lpr:total_combined:bdpl,5.5057354531062055
gen=26_member=962_pso,baseline,1.0,115.81658721539665,4.781575293759795,lpr:total_combined:bdpl,3.8184247062402044
gen=19_member=718_pso,baseline,1.0,110.84005229221398,2.575877585819024,lpr:total_combined:bdpl,6.024122414180976
gen=49_member=1830_pso,baseline,1.0,115.8577847877959,4.790555772558706,lpr:total_combined:bdpl,3.8094442274412934
