scenario,T_factor,T_value,probability_weight,member,generation,ag_receipts_archive_baseline,fish_prob_archive_baseline,ag_receipts_reeval,fish_prob_reeval,raw_total_pumping_gpm,raw_total_pumping_cfs,effective_total_pumping_gpm,effective_total_pumping_cfs,depletion_obs_name,depletion_cfs,streamflow_cfs
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=38_member=4778_pso,50,10164400.0,0.71794,10164356.433517821,0.7203468169866971,43216.77328051297,96.28697086898289,42970.82431105304,95.73899656502617,lpr:total_combined:bdpl,1.325833786373577,7.2741662136264225
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=43_member=5423_pso,50,12257800.0,0.594933,12257750.350139363,0.6310548893508595,51233.33114761955,114.14786179689636,51233.33114761955,114.14786179689636,lpr:total_combined:bdpl,3.7013167105118927,4.8986832894881065
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=38_member=4827_pso,50,12171600.0,0.631596,12171637.808199104,0.6583914186138459,50979.48086559517,113.58228336854604,50813.54471465353,113.21257762424806,lpr:total_combined:bdpl,3.268649306474855,5.3313506935251445
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=46_member=5827_pso,50,12142700.0,0.641492,12142688.246643651,0.6662129358759761,51220.46766399847,114.11920195538859,50818.373966461804,113.22333719727689,lpr:total_combined:bdpl,3.136427522068246,5.463572477931754
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=49_member=6197_pso,50,10994700.0,0.712329,10994705.05589987,0.7173898493186837,46401.49017389091,103.38252010742895,45612.509888916305,101.62467203250553,lpr:total_combined:bdpl,1.5795463989986342,7.020453601001366
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=34_member=4254_pso,50,11826100.0,0.692032,11826081.210188618,0.7021630033553202,49289.58618785271,109.81719802653583,49090.82356794755,109.37435490938714,lpr:total_combined:bdpl,2.2469079898924513,6.353092010107549
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=46_member=5867_pso,50,11245900.0,0.709312,11245910.539729662,0.7147072250277342,47224.11676777734,105.21533215860791,46469.35011106735,103.53371204745807,lpr:total_combined:bdpl,1.718042930735286,6.881957069264714
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=31_member=3915_pso,50,12151300.0,0.634089,12151250.97606472,0.6601588627012974,50778.043066439204,113.13347995202655,50719.60111312249,113.0032712800369,lpr:total_combined:bdpl,3.2387708822190855,5.361229117780914
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=47_member=5976_pso,50,11362000.0,0.706998,11362024.609674983,0.7125625681718304,48125.197185073404,107.22293932834354,46930.904979662475,104.56205629468799,lpr:total_combined:bdpl,1.8216176169786071,6.778382383021393
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=39_member=4925_pso,50,11896400.0,0.684874,11896391.93605654,0.6976864021963854,50146.24464222477,111.72583306287677,49634.299194174644,110.5852186046211,lpr:total_combined:bdpl,2.388787106120159,6.211212893879841
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=36_member=4494_pso,50,10420500.0,0.717361,10420504.849209998,0.7198386341017192,44203.144887668415,98.48460680972522,43469.94284558344,96.85103265995991,lpr:total_combined:bdpl,1.3694367005460204,7.230563299453979
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=44_member=5537_pso,50,10636200.0,0.715586,10636170.166640699,0.7188823595032727,45169.2898288748,100.63717773873304,44280.52405169593,98.65700758717853,lpr:total_combined:bdpl,1.4514866091004321,7.148513390899567
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=46_member=5774_pso,50,12198800.0,0.623458,12198824.129546277,0.6526689986315836,51031.70882205056,113.69864725552864,51031.70882205056,113.69864725552864,lpr:total_combined:bdpl,3.3653861103226426,5.234613889677357
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=37_member=4723_pso,50,11316900.0,0.708149,11316939.89607805,0.7137532212183497,47958.33587102356,106.8511723206405,46911.033225908424,104.51778202732396,lpr:total_combined:bdpl,1.7641158700775061,6.835884129922493
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=45_member=5711_pso,50,10701000.0,0.715537,10701015.255649135,0.7188713748034584,44962.49060320653,100.17642906394414,44382.095728658474,98.88330928345108,lpr:total_combined:bdpl,1.4524291141264212,7.147570885873579
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=29_member=3643_pso,50,11063400.0,0.711087,11063367.898928545,0.716441464395529,46773.04844914237,104.2103519446892,45939.598395335444,102.35342522480737,lpr:total_combined:bdpl,1.6342890668499308,6.965710933150069
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=28_member=3493_pso,50,12010000.0,0.668784,12010002.111146484,0.6860247301341922,50587.18777954187,112.70825437281928,50262.96022798913,111.98587538795978,lpr:total_combined:bdpl,2.7102973637526486,5.8897026362473515
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=39_member=4935_pso,50,11281500.0,0.708428,11281519.05267382,0.7140055248527476,47746.93364863757,106.3801681691645,46654.0946465578,103.94532287253078,lpr:total_combined:bdpl,1.7519310444729472,6.848068955527053
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=44_member=5540_pso,50,12269800.0,0.591573,12269791.265440106,0.6284765907820818,51409.0442246771,114.53935053258057,51274.750450654414,114.24014400405802,lpr:total_combined:bdpl,3.7350857182157067,4.8649142817842925
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=42_member=5321_pso,50,11999300.0,0.671198,11999286.1007488,0.6882592835322936,50602.65384263916,112.74271276140006,50173.2583189863,111.78601953470147,lpr:total_combined:bdpl,2.6609790060978358,5.939020993902163
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=39_member=4882_pso,50,10775300.0,0.714436,10775264.386121174,0.7183147110506259,45802.7874267953,102.04861038689992,44827.07266782531,99.8747179039148,lpr:total_combined:bdpl,1.5001917652411287,7.099808234758871
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=39_member=4970_pso,50,12038300.0,0.666387,12038325.731098836,0.6844265285519097,50516.56288398654,112.550902105522,50255.35737047452,111.96893622141724,lpr:total_combined:bdpl,2.7455709344386134,5.854429065561386
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=32_member=3991_pso,50,12201000.0,0.619031,12200978.588406555,0.6494079781443381,51219.6970317056,114.11748498664006,51020.12093871804,113.6728294514638,lpr:total_combined:bdpl,3.4205132593603045,5.179486740639695
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=37_member=4713_pso,50,12177200.0,0.629244,12177156.784652073,0.656678814551455,50997.8887656764,113.62329616992702,50833.59811395465,113.25725659789096,lpr:total_combined:bdpl,3.297600666872372,5.302399333127628
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=41_member=5214_pso,50,11978400.0,0.676443,11978411.285790766,0.6923670914674844,50645.64701899745,112.83850155832631,50104.31768993943,111.63241981318505,lpr:total_combined:bdpl,2.557374630083683,6.042625369916317
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=47_member=5902_pso,50,11103200.0,0.710867,11103175.487190865,0.716279766399667,47049.460161530864,104.82619723989076,46109.99146446721,102.73306098283294,lpr:total_combined:bdpl,1.642098157213959,6.957901842786041
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=45_member=5714_pso,50,11993300.0,0.674785,11993278.716311434,0.6914868173272457,50064.69897747029,111.5441493218038,49746.83479228297,110.83594791720645,lpr:total_combined:bdpl,2.5852735901699315,6.014726409830068
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=45_member=5725_pso,50,10086100.0,0.718322,10086052.361235783,0.7206265039997276,43236.57024331604,96.33107850210814,42605.227886494205,94.92444773110908,lpr:total_combined:bdpl,1.3018361879010414,7.2981638120989585
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=41_member=5219_pso,50,10877600.0,0.713721,10877623.213253161,0.7180407721521683,45831.09410723573,102.11167767092121,45102.71967809803,100.48885944280241,lpr:total_combined:bdpl,1.523696166178324,7.076303833821676
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=38_member=4779_pso,50,11511900.0,0.702673,11511911.853114262,0.7100508120279744,48003.579465953466,106.95197505014431,47829.015475785905,106.563046480051,lpr:total_combined:bdpl,1.9429211037361633,6.657078896263837
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=39_member=4891_pso,50,12250700.0,0.597475,12250726.961103301,0.6329599368806323,51186.95182954514,114.04452867622658,51181.4721129275,114.03231986760247,lpr:total_combined:bdpl,3.6763655409739413,4.923634459026058
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=38_member=4772_pso,50,11343500.0,0.707434,11343536.810518842,0.713366172021634,47559.18910881358,105.96187333443666,47088.50036268619,104.91317880806483,lpr:total_combined:bdpl,1.7828081373277194,6.8171918626722805
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=42_member=5263_pso,50,12267300.0,0.591914,12267261.652988074,0.6287318160300657,51401.15443533461,114.5217720819255,51266.89061527922,114.2226322908421,lpr:total_combined:bdpl,3.731742931049882,4.8682570689501174
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=40_member=5076_pso,50,11779100.0,0.693959,11779139.5975923,0.7039865158844489,49427.02345467124,110.12340825700751,48946.710201045935,109.05327032793033,lpr:total_combined:bdpl,2.1891145129045446,6.410885487095455
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=49_member=6161_pso,50,10118300.0,0.718234,10118254.813456059,0.7205422719113472,43142.178199925635,96.12077302943432,42648.48611640095,95.02082706734132,lpr:total_combined:bdpl,1.3090634374381347,7.290936562561865
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=43_member=5437_pso,50,11872500.0,0.688115,11872492.260370716,0.6996102868787147,49773.96375344011,110.89639124266456,49388.10419626745,110.03669614928387,lpr:total_combined:bdpl,2.3278124852500133,6.272187514749986
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=44_member=5578_pso,50,10529000.0,0.716879,10529046.22432401,0.7195270161129483,45321.15226539255,100.9755272472946,43781.85514960589,97.54597327332193,lpr:total_combined:bdpl,1.3961740284266306,7.2038259715733695
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=36_member=4573_pso,50,9923880.0,0.718701,9923883.486663597,0.7210073617163956,42793.782245499315,95.34454684297248,42379.19800126966,94.42085314682879,lpr:total_combined:bdpl,1.269157979282293,7.330842020717707
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=44_member=5555_pso,50,11482000.0,0.70427,11481968.855985735,0.7112439657485625,48635.122267710045,108.35905241245798,47726.17379980708,106.33391522597017,lpr:total_combined:bdpl,1.8852985885492786,6.714701411450721
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=38_member=4840_pso,50,11953800.0,0.677695,11953765.575695587,0.6932132257628444,50063.23576541098,111.54088928533567,49665.68700823383,110.65515065434496,lpr:total_combined:bdpl,2.530557680846196,6.069442319153804
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=47_member=5966_pso,50,11540800.0,0.702015,11540755.077291641,0.709628324787422,48509.58313027878,108.07935121426111,47949.67757377042,106.8318816343605,lpr:total_combined:bdpl,1.9633248262531533,6.636675173746847
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=47_member=5898_pso,50,11764400.0,0.695319,11764362.834467728,0.7051679942642839,49013.50339598111,109.20208556624591,48858.132426577125,108.85591904641383,lpr:total_combined:bdpl,2.1516693391171597,6.44833066088284
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=38_member=4768_pso,50,10569000.0,0.71664,10568987.168558508,0.7194115479315187,44629.149277354714,99.4337445899463,43944.607240902464,97.90858493273069,lpr:total_combined:bdpl,1.4060813853120218,7.193918614687978
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=41_member=5241_pso,50,11446400.0,0.705662,11446374.076925283,0.7119204566040763,48174.289000024866,107.3323158920554,47488.398587199335,105.80415205228012,lpr:total_combined:bdpl,1.8526279410685678,6.747372058931432
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=39_member=4901_pso,50,9895340.0,0.718742,9895339.590260155,0.7210368697447617,43036.58307268322,95.88550708593822,42282.3515580355,94.20507927130309,lpr:total_combined:bdpl,1.2666261426811776,7.333373857318822
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=40_member=5082_pso,50,10606200.0,0.716303,10606192.66881587,0.7192077046908262,45134.53789635979,100.5597504330896,43870.23979482254,97.74289426286462,lpr:total_combined:bdpl,1.4235714653428282,7.1764285346571715
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=49_member=6158_pso,50,11921100.0,0.684136,11921105.488845602,0.6973025994790784,49938.49052936899,111.2629568994341,49407.06456081771,110.07893984150185,lpr:total_combined:bdpl,2.4009511538885526,6.199048846111447
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=49_member=6216_pso,50,11945100.0,0.680279,11945134.063002478,0.6951296423249851,49765.95027878354,110.87853722112972,49575.549827551215,110.45432501578411,lpr:total_combined:bdpl,2.4698197507721744,6.130180249227825
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=47_member=6002_pso,50,10144400.0,0.718198,10144439.49189337,0.720504636520653,43537.03644438117,97.00051719808124,42685.09218699485,95.10238539262453,lpr:total_combined:bdpl,1.3122926148834912,7.287707385116509
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=32_member=3978_pso,50,11724500.0,0.69565,11724521.462720819,0.7054694666896734,49484.08398621317,110.25053912128294,48874.142584268266,108.89158967774969,lpr:total_combined:bdpl,2.142114625672135,6.457885374327865
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=24_member=2976_pso,50,11884300.0,0.687169,11884331.744194893,0.6993678786145379,49948.858920262544,111.28605767434495,49302.48132715866,109.8459283969095,lpr:total_combined:bdpl,2.3354952492637473,6.264504750736252
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=46_member=5863_pso,50,11617300.0,0.700106,11617325.353071578,0.7086691678024984,49401.63840788752,110.06685037277339,48314.00128676755,107.6435948669181,lpr:total_combined:bdpl,2.009646634563916,6.5903533654360835
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=49_member=6159_pso,50,10903700.0,0.713479,10903671.696892686,0.7178870037717563,45667.79848784485,101.74785503091832,45185.67293819359,100.67367930629531,lpr:total_combined:bdpl,1.5368897421363756,7.063110257863624
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=49_member=6198_pso,50,11459600.0,0.705203,11459602.640373657,0.7116167443011581,48552.841526723045,108.17573092153894,47570.689864403525,105.98749701789104,lpr:total_combined:bdpl,1.8672955119652412,6.732704488034758
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=39_member=4883_pso,50,11655800.0,0.698172,11655757.181802921,0.7074040625309214,48881.632005089115,108.90827610733855,48537.54062247831,108.14164050688167,lpr:total_combined:bdpl,2.0707439990246534,6.529256000975346
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=36_member=4595_pso,50,12058100.0,0.663152,12058128.274327343,0.6822635752182487,50642.234983008704,112.83089954214338,50507.80174322089,112.53138228389614,lpr:total_combined:bdpl,2.793309022143652,5.806690977856348
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=44_member=5538_pso,50,11819700.0,0.693476,11819711.981230736,0.7034207453026475,49533.11938529392,110.35978999043485,48989.99124684964,109.149700497981,lpr:total_combined:bdpl,2.207045757454533,6.392954242545467
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=47_member=5958_pso,50,11252200.0,0.708814,11252182.316333093,0.7143302415672361,46889.07693987987,104.46886342205235,46538.53885013175,103.68786455809354,lpr:total_combined:bdpl,1.7362490803729431,6.863750919627057
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=46_member=5862_pso,50,12127400.0,0.646326,12127415.605267622,0.6702056462132631,50873.35612585935,113.34583744841463,50761.635386620335,113.0969236413901,lpr:total_combined:bdpl,3.0594370349042634,5.540562965095736
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=48_member=6077_pso,50,11804900.0,0.693913,11804869.991800735,0.7038191872185297,49514.66438767297,110.31867225573538,48929.08457796394,109.01400043970366,lpr:total_combined:bdpl,2.1944177423854225,6.405582257614578
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=38_member=4784_pso,50,11163300.0,0.710244,11163326.786992056,0.7155147970337855,47658.341063344036,106.1827838891305,46251.2716214466,103.04783317258301,lpr:total_combined:bdpl,1.679041811784535,6.920958188215465
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=38_member=4799_pso,50,11949800.0,0.678338,11949789.008105733,0.6936131286032844,50300.94685990873,112.07050960387664,49627.29767271265,110.56961921480378,lpr:total_combined:bdpl,2.517883363978511,6.082116636021489
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=33_member=4144_pso,50,10275000.0,0.717721,10274983.576880537,0.7201899914341762,43886.43329653439,97.77897338467862,43197.64571836743,96.24435466052263,lpr:total_combined:bdpl,1.3392896726475005,7.260710327352499
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=40_member=5066_pso,50,11747400.0,0.695498,11747366.836248316,0.7052265564611813,49275.627853929764,109.7860988585555,48795.80376842059,108.71705079604108,lpr:total_combined:bdpl,2.1498132986871177,6.450186701312882
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=40_member=5054_pso,50,11588500.0,0.701146,11588547.789286416,0.7092259293147917,48781.04607997798,108.68417066619094,48181.74171599037,107.34892054322654,lpr:total_combined:bdpl,1.982758231046412,6.617241768953588
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=45_member=5693_pso,50,10709600.0,0.715379,10709593.135838162,0.7188495952039249,45013.264122283465,100.28955246444755,44331.89936597063,98.77147178738257,lpr:total_combined:bdpl,1.4542978390229913,7.145702160977009
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=48_member=6031_pso,50,12052400.0,0.665521,12052365.848215453,0.6838494805711266,50542.03664619567,112.60765764772395,50359.41582725156,112.20077846311648,lpr:total_combined:bdpl,2.7583068389484033,5.841693161051596
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=31_member=3921_pso,50,12113900.0,0.648713,12113891.248633971,0.6717461633115572,50758.519707847816,113.08998190908493,50541.739414484626,112.60699541547174,lpr:total_combined:bdpl,3.0254366063212745,5.574563393678725
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=44_member=5545_pso,50,11598800.0,0.700704,11598815.43768315,0.7089633964491694,48922.10128165834,108.99844165553478,48203.08537435674,107.39647421406681,lpr:total_combined:bdpl,1.995437070139263,6.6045629298607365
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=39_member=4943_pso,50,11638200.0,0.698899,11638206.369778983,0.7076986453674469,49553.62611216778,110.40547897790981,48263.5673686528,107.53122809735844,lpr:total_combined:bdpl,2.056517329251444,6.543482670748556
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=34_member=4333_pso,50,11563700.0,0.701354,11563663.491177239,0.7093518534760862,49190.64059163448,109.59674723816163,48020.76320158239,106.99026041312557,lpr:total_combined:bdpl,1.9766768127250476,6.623323187274952
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=46_member=5865_pso,50,10532800.0,0.716666,10532832.151348412,0.7194517780097326,44588.28472863733,99.34269837540397,43900.42570084892,97.8101484614914,lpr:total_combined:bdpl,1.4026295794772192,7.19737042052278
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=35_member=4371_pso,50,11707200.0,0.696196,11707227.059533695,0.7061808076512527,49103.908059944864,109.40350715755716,48760.57446755105,108.63855991370374,lpr:total_combined:bdpl,2.119569747676021,6.480430252323979
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=39_member=4906_pso,50,11134300.0,0.710422,11134328.034844197,0.7157872341698598,47578.77914141552,106.00551992707378,46071.3940281057,102.6470658946195,lpr:total_combined:bdpl,1.6658846529540887,6.9341153470459105
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=47_member=5999_pso,50,10584600.0,0.716506,10584561.410868496,0.7193443635039033,45172.36751059882,100.64403481361417,43991.90226940192,98.01395825622748,lpr:total_combined:bdpl,1.4118459179588991,7.1881540820411
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=42_member=5333_pso,50,10737100.0,0.714956,10737093.054913322,0.718545167967698,45512.1533406996,101.40107764307871,44447.611060534735,99.02927744287139,lpr:total_combined:bdpl,1.4804181886950034,7.119581811304997
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=46_member=5794_pso,50,11924600.0,0.682557,11924617.05125353,0.6962742288621002,49682.41356246758,110.69241741717775,49427.09624546203,110.1235704348894,lpr:total_combined:bdpl,2.4335438082509344,6.166456191749065
T_factor_0.800,0.8,1360.0,0.022190548492442997,gen=43_member=5487_pso,50,12067400.0,0.661074,12067409.117305875,0.6807903709416137,50562.666453056096,112.65362085740898,50537.27173193039,112.59704141874091,lpr:total_combined:bdpl,2.825823803609791,5.774176196390209
