,member,Total Pumping (cfs),Streamflow (cfs),Depletion (cfs)
9452,gen=40_member=6784_pso,28.8376724,6.833749999999999,1.76625
9453,gen=47_member=7920_pso,32.7720976,5.987399999999999,2.6126
9454,gen=47_member=7957_pso,24.9094856,7.3019099999999995,1.29809
9455,gen=49_member=8373_pso,26.344540399999996,7.19093,1.40907
9457,gen=45_member=7717_pso,32.6952316,6.014849999999999,2.58515
9458,gen=46_member=7832_pso,27.2526732,7.05887,1.54113
9459,gen=43_member=7368_pso,30.9028056,6.44504,2.15496
9461,gen=48_member=8144_pso,37.281346799999994,3.98055,4.61945
9462,gen=49_member=8355_pso,27.747512,6.990869999999999,1.60913
9463,gen=48_member=8140_pso,35.6297304,4.86411,3.73589
9464,gen=44_member=7421_pso,23.0116752,7.41787,1.18213
9465,gen=25_member=4153_pso,35.3198156,5.00716,3.59284
9466,gen=46_member=7783_pso,35.738011199999995,4.814629999999999,3.78537
9467,gen=46_member=7867_pso,34.128504,5.54695,3.05305
9468,gen=47_member=7918_pso,35.143358,5.10992,3.49008
9469,gen=41_member=7005_pso,29.245842,6.74358,1.85642
9470,gen=31_member=5272_pso,28.4976796,6.88129,1.71871
9471,gen=33_member=5614_pso,35.5530872,4.8991299999999995,3.70087
9472,gen=35_member=5856_pso,23.984197199999997,7.38025,1.21975
9473,gen=44_member=7548_pso,35.5252372,4.91962,3.68038
9474,gen=48_member=8237_pso,25.6505184,7.25787,1.34213
9475,gen=47_member=7933_pso,22.319881199999998,7.4811499999999995,1.11885
9476,gen=35_member=5951_pso,36.5129096,4.40625,4.19375
9477,gen=44_member=7412_pso,27.07577,7.078139999999999,1.52186
9478,gen=37_member=6284_pso,34.6837216,5.3305299999999995,3.26947
9479,gen=35_member=5994_pso,32.8826064,5.94975,2.65025
9480,gen=47_member=8061_pso,20.921610679999997,7.5022199999999994,1.09778
9481,gen=42_member=7117_pso,26.443018,7.1695199999999994,1.43048
9482,gen=34_member=5744_pso,25.050295199999997,7.29458,1.30542
9483,gen=37_member=6267_pso,35.4735476,4.9383,3.6617
9484,gen=44_member=7507_pso,36.9275404,4.181019999999999,4.41898
9485,gen=42_member=7153_pso,32.0491116,6.17137,2.42863
9486,gen=49_member=8412_pso,35.4610708,4.953139999999999,3.64686
9487,gen=37_member=6255_pso,31.241684399999997,6.36772,2.23228
9488,gen=36_member=6122_pso,28.6585412,6.86003,1.73997
9489,gen=40_member=6802_pso,34.0587676,5.5704199999999995,3.02958
9490,gen=38_member=6465_pso,28.794672,6.8384599999999995,1.76154
9491,gen=38_member=6414_pso,33.888994,5.64399,2.95601
9493,gen=41_member=6975_pso,33.4349276,5.778169999999999,2.82183
9494,gen=37_member=6222_pso,33.7020648,5.69565,2.90435
9496,gen=29_member=4937_pso,35.9920032,4.668659999999999,3.93134
9497,gen=40_member=6842_pso,29.2338108,6.765129999999999,1.83487
9498,gen=43_member=7340_pso,36.2121296,4.570399999999999,4.0296
9499,gen=47_member=8071_pso,30.9783348,6.42059,2.17941
9500,gen=29_member=4859_pso,36.568163999999996,4.373049999999999,4.22695
9501,gen=20_member=3290_pso,36.850897200000006,4.223999999999999,4.376
9502,gen=47_member=8059_pso,19.605575639999998,7.57784,1.02216
9503,gen=41_member=6909_pso,31.410344,6.3176499999999995,2.28235
9504,gen=41_member=6931_pso,36.782052,4.26091,4.33909
9505,gen=37_member=6331_pso,34.8978324,5.21302,3.38698
9506,gen=45_member=7592_pso,27.804994399999998,6.966659999999999,1.63334
9507,gen=36_member=6088_pso,36.6370092,4.32937,4.27063
9508,gen=46_member=7839_pso,35.969946,4.68633,3.91367
9509,gen=26_member=4430_pso,35.4448064,4.964689999999999,3.63531
9511,gen=38_member=6386_pso,31.970240399999998,6.18746,2.41254
9512,gen=38_member=6415_pso,30.9333292,6.42492,2.17508
9513,gen=44_member=7402_pso,20.38838344,7.564489999999999,1.03551
9514,gen=30_member=5142_pso,34.5248652,5.374409999999999,3.22559
9515,gen=48_member=8148_pso,34.614653600000004,5.362439999999999,3.23756
9516,gen=43_member=7298_pso,32.8133156,5.964269999999999,2.63573
9517,gen=41_member=6899_pso,34.635151199999996,5.34257,3.25743
9518,gen=47_member=8072_pso,35.8516392,4.7495199999999995,3.85048
9519,gen=43_member=7286_pso,34.1198148,5.558549999999999,3.04145
9521,gen=44_member=7530_pso,31.7015436,6.276689999999999,2.32331
9522,gen=39_member=6687_pso,33.829729199999996,5.66034,2.93966
9523,gen=33_member=5536_pso,35.8777068,4.73945,3.86055
9524,gen=23_member=3788_pso,37.3127616,3.95195,4.64805
9525,gen=39_member=6695_pso,36.660403200000005,4.31039,4.28961
9526,gen=40_member=6724_pso,31.079486,6.39935,2.20065
9527,gen=36_member=6141_pso,36.337566,4.49916,4.10084
9528,gen=37_member=6332_pso,35.0533468,5.14142,3.45858
9529,gen=36_member=6148_pso,26.733772,7.14476,1.45524
9530,gen=39_member=6552_pso,26.483790399999997,7.16416,1.43584
9531,gen=30_member=5088_pso,35.6007664,4.88385,3.71615
9532,gen=49_member=8336_pso,30.0699792,6.61018,1.98982
9533,gen=38_member=6461_pso,32.4873592,6.04991,2.55009
9534,gen=47_member=7981_pso,35.2208924,5.0619499999999995,3.53805
9535,gen=41_member=7010_pso,35.0524556,5.15168,3.44832
9536,gen=46_member=7838_pso,29.1397892,6.78412,1.81588
9537,gen=33_member=5543_pso,31.747885999999998,6.24079,2.35921
9538,gen=39_member=6679_pso,36.1742536,4.59111,4.00889
9539,gen=23_member=3826_pso,36.834632799999994,4.22966,4.37034
9540,gen=25_member=4221_pso,35.254312399999996,5.03364,3.56636
9541,gen=41_member=7016_pso,32.7235272,6.00525,2.59475
9542,gen=43_member=7349_pso,31.119144399999996,6.397729999999999,2.20227
9543,gen=43_member=7332_pso,29.5285752,6.73539,1.86461
9544,gen=46_member=7882_pso,28.6516344,6.8648,1.7352
9545,gen=30_member=5027_pso,32.5619972,6.03397,2.56603
9546,gen=28_member=4740_pso,21.07249084,7.491359999999999,1.10864
9547,gen=30_member=5061_pso,36.727688799999996,4.289,4.311
9548,gen=42_member=7208_pso,30.1709076,6.59332,2.00668
9549,gen=39_member=6691_pso,31.771948399999996,6.23518,2.36482
9550,gen=28_member=4716_pso,34.4985748,5.39043,3.20957
9551,gen=46_member=7857_pso,36.5920036,4.363029999999999,4.23697
9552,gen=35_member=6018_pso,36.0771128,4.62806,3.97194
9553,gen=41_member=7044_pso,37.0411684,4.115399999999999,4.4846
9554,gen=38_member=6440_pso,36.066418399999996,4.646699999999999,3.9533
9555,gen=49_member=8354_pso,28.0028408,6.96571,1.63429
9556,gen=33_member=5528_pso,30.3602876,6.5322499999999994,2.06775
9557,gen=49_member=8419_pso,31.2857988,6.35166,2.24834
9558,gen=25_member=4219_pso,35.9995784,4.64889,3.95111
9559,gen=44_member=7471_pso,37.294714799999994,3.9694699999999994,4.63053
9560,gen=44_member=7485_pso,35.0444348,5.16355,3.43645
9561,gen=21_member=3518_pso,37.066790399999995,4.100829999999999,4.49917
9562,gen=33_member=5526_pso,36.3288768,4.50388,4.09612
9563,gen=42_member=7180_pso,36.451862399999996,4.44018,4.15982
9564,gen=42_member=7138_pso,31.4063336,6.33327,2.26673
9565,gen=37_member=6252_pso,26.6840876,7.14699,1.45301
9566,gen=36_member=6061_pso,30.5928908,6.52839,2.07161
9567,gen=47_member=8026_pso,36.1196676,4.621779999999999,3.97822
9568,gen=48_member=8210_pso,35.3158052,5.021649999999999,3.57835
9569,gen=42_member=7116_pso,34.9323664,5.21099,3.38901
9570,gen=35_member=5993_pso,37.0819408,4.09469,4.50531
9572,gen=34_member=5688_pso,29.2139816,6.769399999999999,1.8306
9573,gen=35_member=6002_pso,36.99616279999999,4.13985,4.46015
9574,gen=40_member=6745_pso,33.5835352,5.7297899999999995,2.87021
9575,gen=46_member=7801_pso,36.695828399999996,4.30648,4.29352
9576,gen=39_member=6659_pso,35.5107552,4.9266499999999995,3.67335
9577,gen=39_member=6683_pso,36.220818799999996,4.56546,4.03454
9578,gen=48_member=8236_pso,30.854235199999998,6.45355,2.14645
9579,gen=46_member=7771_pso,37.0101992,4.1324499999999995,4.46755
9580,gen=49_member=8301_pso,36.456764,4.42695,4.17305
9581,gen=42_member=7212_pso,35.187917999999996,5.0784899999999995,3.52151
9582,gen=47_member=8064_pso,36.7370464,4.27068,4.32932
9583,gen=40_member=6805_pso,35.7213012,4.82216,3.77784
9584,gen=48_member=8174_pso,36.3012496,4.519139999999999,4.08086
9585,gen=42_member=7082_pso,32.7645224,5.99351,2.60649
9586,gen=33_member=5617_pso,23.774765199999997,7.381679999999999,1.21832
9587,gen=28_member=4796_pso,36.8925608,4.1979,4.4021
9588,gen=30_member=5086_pso,35.978412399999996,4.674799999999999,3.9252
9589,gen=47_member=8020_pso,33.4119792,5.786479999999999,2.81352
9590,gen=38_member=6471_pso,28.996083199999998,6.79519,1.80481
9591,gen=30_member=5072_pso,33.709194399999994,5.68718,2.91282
9592,gen=44_member=7417_pso,33.8107912,5.66714,2.93286
9593,gen=48_member=8117_pso,36.721450399999995,4.29167,4.30833
9594,gen=46_member=7842_pso,27.411975199999997,7.04946,1.55054
9595,gen=38_member=6407_pso,33.155536399999995,5.883369999999999,2.71663
9596,gen=35_member=5921_pso,30.7838304,6.463609999999999,2.13639
9597,gen=36_member=6055_pso,37.0206708,4.1213299999999995,4.47867
9598,gen=29_member=4950_pso,30.0978292,6.59918,2.00082
9599,gen=49_member=8392_pso,35.8008408,4.779739999999999,3.82026
9600,gen=31_member=5313_pso,36.9050376,4.1866699999999994,4.41333
9601,gen=43_member=7375_pso,33.6142816,5.72602,2.87398
9602,gen=45_member=7716_pso,34.1759604,5.5304,3.0696
9603,gen=39_member=6703_pso,35.1963844,5.07234,3.52766
9604,gen=49_member=8361_pso,35.2393848,5.04776,3.55224
9605,gen=38_member=6498_pso,23.622147199999997,7.41433,1.18567
9606,gen=38_member=6453_pso,35.409604,4.97795,3.62205
9607,gen=34_member=5761_pso,36.6113872,4.35138,4.24862
9608,gen=28_member=4811_pso,36.618516799999995,4.336069999999999,4.26393
9609,gen=40_member=6862_pso,32.5361524,6.0360499999999995,2.56395
9610,gen=28_member=4762_pso,35.121969199999995,5.1188,3.4812
9611,gen=45_member=7669_pso,35.367940399999995,4.99319,3.60681
9612,gen=48_member=8137_pso,35.0549064,5.1288599999999995,3.47114
9613,gen=31_member=5246_pso,36.4799352,4.41582,4.18418
9614,gen=37_member=6339_pso,32.2093048,6.14476,2.45524
9615,gen=49_member=8396_pso,36.137046,4.60694,3.99306
9616,gen=37_member=6206_pso,32.0504484,6.16107,2.43893
9617,gen=38_member=6457_pso,36.1669012,4.59242,4.00758
9618,gen=25_member=4292_pso,36.980344,4.15131,4.44869
9619,gen=36_member=6042_pso,31.3515248,6.3475,2.2525
9620,gen=29_member=4945_pso,35.774550399999995,4.783189999999999,3.81681
9621,gen=49_member=8413_pso,31.361105199999997,6.337149999999999,2.26285
9622,gen=36_member=6176_pso,35.238048,5.050129999999999,3.54987
9623,gen=32_member=5400_pso,36.147740399999996,4.60613,3.99387
9624,gen=49_member=8306_pso,32.877482,5.96232,2.63768
9625,gen=41_member=6952_pso,37.3533112,3.9398999999999997,4.6601
9626,gen=43_member=7343_pso,35.4055936,4.98103,3.61897
9627,gen=39_member=6537_pso,19.63097484,7.57709,1.02291
9628,gen=34_member=5729_pso,28.05609,6.9341,1.6659
9629,gen=35_member=5976_pso,35.372619199999995,4.99141,3.60859
9630,gen=35_member=5913_pso,34.6404984,5.33887,3.26113
9631,gen=41_member=6993_pso,35.2899604,5.02638,3.57362
9632,gen=49_member=8297_pso,34.534,5.36635,3.23365
9633,gen=49_member=8329_pso,32.0918892,6.1562,2.4438
9634,gen=30_member=5042_pso,37.325684,3.9465699999999995,4.65343
9635,gen=36_member=6068_pso,36.5966824,4.352309999999999,4.24769
9636,gen=33_member=5653_pso,32.131102,6.14911,2.45089
9637,gen=44_member=7495_pso,36.4794896,4.4216999999999995,4.1783
9638,gen=29_member=4846_pso,37.2871396,3.97206,4.62794
9639,gen=43_member=7281_pso,29.001876,6.79146,1.80854
9640,gen=46_member=7803_pso,33.792076,5.67783,2.92217
9641,gen=48_member=8201_pso,32.477556,6.0583599999999995,2.54164
9642,gen=27_member=4584_pso,36.4137636,4.44654,4.15346
9643,gen=45_member=7628_pso,35.0874352,5.1257399999999995,3.47426
9644,gen=28_member=4675_pso,36.738606,4.27067,4.32933
9646,gen=34_member=5842_pso,35.8534216,4.7428799999999995,3.85712
9647,gen=40_member=6879_pso,29.4158384,6.73703,1.86297
9648,gen=23_member=3920_pso,36.3997272,4.45031,4.14969
9649,gen=32_member=5364_pso,35.563336,4.891729999999999,3.70827
9650,gen=44_member=7428_pso,36.2910008,4.52175,4.07825
9651,gen=42_member=7106_pso,34.4751808,5.39531,3.20469
9652,gen=36_member=6087_pso,25.015538399999997,7.300059999999999,1.29994
9653,gen=47_member=8068_pso,35.5816056,4.88662,3.71338
9654,gen=29_member=4895_pso,36.6287656,4.33542,4.26458
9655,gen=47_member=8081_pso,37.3475184,3.9402399999999993,4.65976
9656,gen=43_member=7321_pso,36.1007296,4.62616,3.97384
9657,gen=46_member=7881_pso,37.080158399999995,4.095409999999999,4.50459
9658,gen=45_member=7671_pso,34.4698336,5.39789,3.20211
9659,gen=34_member=5735_pso,36.9061516,4.18115,4.41885
9660,gen=44_member=7435_pso,35.5813828,4.8911299999999995,3.70887
9661,gen=32_member=5491_pso,30.396381199999997,6.5295499999999995,2.07045
9662,gen=37_member=6263_pso,23.131764399999998,7.41442,1.18558
9663,gen=49_member=8284_pso,35.874810399999994,4.74119,3.85881
9664,gen=27_member=4536_pso,36.0265372,4.6485199999999995,3.95148
9665,gen=26_member=4321_pso,32.836932399999995,5.9637899999999995,2.63621
9666,gen=44_member=7563_pso,34.1777428,5.53039,3.06961
9667,gen=47_member=8004_pso,30.562367199999997,6.528599999999999,2.0714
9668,gen=41_member=6980_pso,36.1468492,4.6065499999999995,3.99345
9669,gen=50_member=8599_pso,36.87897,4.20628,4.39372
9671,gen=50_member=8584_pso,29.867454,6.668019999999999,1.93198
9674,gen=50_member=8539_pso,24.817692,7.335749999999999,1.26425
9679,gen=50_member=8540_pso,35.200172,5.06954,3.53046
9680,gen=50_member=8502_pso,32.3552388,6.09852,2.50148
9683,gen=50_member=8453_pso,34.8434692,5.24165,3.35835
9686,gen=50_member=8531_pso,20.61964984,7.54773,1.05227
9688,gen=50_member=8535_pso,34.040498,5.5858099999999995,3.01419
9689,gen=50_member=8571_pso,31.561625199999998,6.289479999999999,2.31052
9691,gen=50_member=8479_pso,26.254306399999997,7.20345,1.39655
9692,gen=50_member=8477_pso,33.7655628,5.681749999999999,2.91825
9694,gen=50_member=8514_pso,24.0051404,7.3574399999999995,1.24256
9695,gen=50_member=8586_pso,30.691814,6.47903,2.12097
9696,gen=50_member=8494_pso,27.761993999999998,6.988709999999999,1.61129
9697,gen=50_member=8527_pso,20.09023248,7.57644,1.02356
9698,gen=50_member=8577_pso,36.269166399999996,4.53857,4.06143
