,member,Total Pumping (cfs),Streamflow (cfs),Depletion (cfs)
9208,gen=34_member=5723_pso,35.7832396,5.00768,3.59232
9209,gen=48_member=8235_pso,31.6228952,6.46402,2.13598
9210,gen=41_member=6892_pso,25.5542688,7.21165,1.38835
9211,gen=48_member=8205_pso,33.1452876,6.067679999999999,2.53232
9212,gen=26_member=4430_pso,34.0453996,5.7863299999999995,2.81367
9213,gen=49_member=8323_pso,36.7448444,4.5001,4.0999
9214,gen=29_member=4854_pso,31.7886584,6.41386,2.18614
9215,gen=33_member=5674_pso,36.5273916,4.61851,3.98149
9216,gen=29_member=4919_pso,31.940385199999998,6.376479999999999,2.22352
9217,gen=40_member=6717_pso,37.0823864,4.29981,4.30019
9218,gen=40_member=6873_pso,31.919442,6.39737,2.20263
9219,gen=31_member=5194_pso,35.7451408,5.02928,3.57072
9220,gen=48_member=8100_pso,20.48316256,7.48855,1.11145
9221,gen=47_member=7989_pso,37.026686399999996,4.344399999999999,4.2556
9222,gen=25_member=4253_pso,32.078298399999994,6.3389999999999995,2.261
9223,gen=43_member=7330_pso,35.5637816,5.1133999999999995,3.4866
9224,gen=29_member=4895_pso,33.2312884,6.02858,2.57142
9225,gen=42_member=7153_pso,33.53697,5.94574,2.65426
9226,gen=45_member=7633_pso,37.11848,4.295789999999999,4.30421
9227,gen=44_member=7567_pso,32.492706399999996,6.23653,2.36347
9229,gen=41_member=6911_pso,33.430471600000004,5.97442,2.62558
9230,gen=49_member=8406_pso,30.213685199999997,6.74393,1.85607
9231,gen=37_member=6333_pso,36.0775584,4.868269999999999,3.73173
9232,gen=45_member=7586_pso,26.5657808,7.166869999999999,1.43313
9233,gen=36_member=6157_pso,30.846214399999997,6.614389999999999,1.98561
9234,gen=29_member=4880_pso,29.2774796,6.920959999999999,1.67904
9235,gen=38_member=6496_pso,31.568309199999998,6.4776,2.1224
9237,gen=46_member=7881_pso,36.0325528,4.88277,3.71723
9238,gen=46_member=7843_pso,32.025940399999996,6.358549999999999,2.24145
9239,gen=34_member=5831_pso,36.0113868,4.8941099999999995,3.70589
9240,gen=35_member=5959_pso,33.600245199999996,5.93623,2.66377
9241,gen=24_member=3996_pso,34.8485936,5.44762,3.15238
9242,gen=39_member=6608_pso,29.1264212,6.952389999999999,1.64761
9243,gen=46_member=7764_pso,33.660401199999995,5.913359999999999,2.68664
9244,gen=38_member=6527_pso,32.3654876,6.276,2.324
9245,gen=46_member=7901_pso,33.099168,6.081049999999999,2.51895
9246,gen=21_member=3514_pso,34.130732,5.74391,2.85609
9247,gen=43_member=7254_pso,32.1382316,6.330919999999999,2.26908
9248,gen=36_member=6039_pso,34.412574,5.639749999999999,2.96025
9249,gen=48_member=8101_pso,36.5142464,4.63481,3.96519
9250,gen=34_member=5811_pso,31.3140944,6.52788,2.07212
9251,gen=30_member=5069_pso,28.2167288,7.02982,1.57018
9252,gen=42_member=7179_pso,33.8994656,5.84498,2.75502
9253,gen=48_member=8135_pso,21.60478232,7.44426,1.15574
9254,gen=40_member=6856_pso,36.719668,4.514399999999999,4.0856
9255,gen=40_member=6743_pso,36.3774472,4.70933,3.89067
9256,gen=41_member=7051_pso,28.141422399999996,7.045439999999999,1.55456
9257,gen=43_member=7240_pso,25.9292412,7.19164,1.40836
9258,gen=37_member=6297_pso,35.0622588,5.36445,3.23555
9260,gen=36_member=6063_pso,30.699612,6.650639999999999,1.94936
9261,gen=42_member=7136_pso,36.8052232,4.46855,4.13145
9262,gen=46_member=7878_pso,30.0046988,6.804329999999999,1.79567
9263,gen=41_member=6986_pso,31.228316399999997,6.54475,2.05525
9264,16,38.8371592,3.86897,4.73103
9265,gen=40_member=6806_pso,34.7042192,5.52488,3.07512
9266,gen=28_member=4812_pso,32.6800812,6.18065,2.41935
9267,gen=41_member=7005_pso,27.680671999999998,7.0832,1.5168
9268,gen=41_member=7034_pso,33.7860604,5.87372,2.72628
9269,gen=46_member=7840_pso,37.1494492,4.27285,4.32715
9270,gen=41_member=6955_pso,30.602248399999997,6.672129999999999,1.92787
9271,gen=36_member=6156_pso,36.2486688,4.77621,3.82379
9272,gen=24_member=4076_pso,34.831215199999995,5.459059999999999,3.14094
9273,gen=36_member=6054_pso,34.763484,5.496269999999999,3.10373
9274,gen=40_member=6771_pso,33.404404,5.990209999999999,2.60979
9275,gen=28_member=4699_pso,33.6352248,5.92015,2.67985
9276,gen=37_member=6256_pso,34.5689796,5.58017,3.01983
9277,gen=44_member=7430_pso,30.306369999999998,6.734489999999999,1.86551
9278,gen=42_member=7206_pso,36.262482399999996,4.768229999999999,3.83177
9279,gen=44_member=7499_pso,35.3022144,5.23053,3.36947
9280,gen=32_member=5435_pso,34.0197776,5.79599,2.80401
9281,gen=23_member=3861_pso,34.0884,5.76619,2.83381
9282,gen=40_member=6727_pso,34.1060012,5.76401,2.83599
9283,gen=47_member=7937_pso,34.430398,5.62397,2.97603
9284,gen=28_member=4746_pso,34.250598399999994,5.69538,2.90462
9285,gen=43_member=7371_pso,36.213912,4.79221,3.80779
9286,gen=37_member=6301_pso,29.858987600000003,6.8274,1.7726
9287,gen=26_member=4375_pso,34.3194436,5.67639,2.92361
9288,gen=37_member=6336_pso,29.1983856,6.93213,1.66787
9289,gen=32_member=5382_pso,34.3332572,5.66676,2.93324
9290,gen=33_member=5567_pso,36.189403999999996,4.813,3.787
9291,gen=45_member=7600_pso,34.72895,5.50437,3.09563
9292,gen=42_member=7148_pso,26.367266,7.179069999999999,1.42093
9293,gen=37_member=6353_pso,35.0780776,5.34994,3.25006
9294,gen=24_member=4071_pso,33.931326,5.83173,2.76827
9295,gen=38_member=6443_pso,34.72338,5.517329999999999,3.08267
9296,gen=47_member=7945_pso,33.2947864,6.00605,2.59395
9298,gen=34_member=5773_pso,36.3478148,4.71649,3.88351
9299,gen=45_member=7727_pso,20.76511596,7.47436,1.12564
9300,gen=48_member=8221_pso,32.587396399999996,6.221209999999999,2.37879
9301,gen=35_member=5933_pso,34.9210036,5.4327499999999995,3.16725
9302,gen=40_member=6755_pso,25.8238568,7.2032,1.3968
9303,gen=46_member=7768_pso,37.0355984,4.33836,4.26164
9304,gen=40_member=6797_pso,21.229943600000002,7.46101,1.13899
9305,gen=45_member=7580_pso,35.869686,4.96401,3.63599
9306,gen=28_member=4776_pso,32.2772588,6.2874799999999995,2.31252
9307,gen=29_member=4857_pso,29.8912936,6.81183,1.78817
9308,gen=23_member=3899_pso,28.7498892,6.98011,1.61989
9309,gen=30_member=5126_pso,29.036855600000003,6.95764,1.64236
9310,gen=28_member=4749_pso,28.351968399999997,7.02058,1.57942
9311,gen=29_member=4839_pso,34.2731012,5.688089999999999,2.91191
9312,gen=40_member=6740_pso,36.1644504,4.826169999999999,3.77383
9313,gen=26_member=4443_pso,32.8193312,6.147449999999999,2.45255
9314,gen=35_member=5945_pso,35.9895524,4.90851,3.69149
9315,gen=48_member=8191_pso,34.6692396,5.54095,3.05905
9316,gen=47_member=8067_pso,35.5495224,5.13096,3.46904
9317,gen=31_member=5199_pso,35.415842399999995,5.20001,3.39999
9318,gen=45_member=7677_pso,32.2440616,6.300409999999999,2.29959
9319,gen=37_member=6342_pso,34.336822,5.65511,2.94489
9321,gen=27_member=4477_pso,35.598538399999995,5.10345,3.49655
9322,gen=29_member=4949_pso,33.494638,5.9632499999999995,2.63675
9323,gen=32_member=5357_pso,31.387841199999997,6.49677,2.10323
9324,gen=34_member=5680_pso,36.60047,4.574339999999999,4.02566
9325,gen=39_member=6673_pso,36.1319216,4.837339999999999,3.76266
9327,gen=39_member=6597_pso,35.0283932,5.373899999999999,3.2261
9328,gen=43_member=7274_pso,35.8623336,4.97641,3.62359
9329,gen=36_member=6069_pso,28.93058,6.97152,1.62848
9330,gen=26_member=4404_pso,32.730434,6.16601,2.43399
9331,gen=40_member=6842_pso,34.6560944,5.54353,3.05647
9332,gen=38_member=6502_pso,31.3753644,6.51134,2.08866
9333,gen=36_member=6055_pso,35.79282,4.99271,3.60729
9334,gen=44_member=7461_pso,31.297607199999998,6.53899,2.06101
9335,gen=46_member=7837_pso,34.1438772,5.73879,2.86121
9336,gen=44_member=7489_pso,21.53736304,7.448449999999999,1.15155
9338,gen=44_member=7471_pso,28.724044399999997,6.994199999999999,1.6058
9339,gen=46_member=7771_pso,36.3244208,4.7297899999999995,3.87021
9340,gen=28_member=4809_pso,31.7899952,6.40512,2.19488
9341,gen=36_member=6056_pso,35.3574688,5.21172,3.38828
9342,gen=26_member=4346_pso,32.7395688,6.16013,2.43987
9344,gen=28_member=4710_pso,34.4698336,5.6154399999999995,2.98456
9345,gen=30_member=5001_pso,34.5119428,5.59228,3.00772
9346,gen=47_member=7997_pso,31.527091199999997,6.491579999999999,2.10842
9347,gen=34_member=5768_pso,35.084316,5.3435999999999995,3.2564
9348,gen=36_member=6139_pso,36.2221556,4.791309999999999,3.80869
9349,gen=37_member=6220_pso,35.4566148,5.16713,3.43287
9350,gen=36_member=6048_pso,33.0505976,6.0929199999999994,2.50708
9351,gen=24_member=4025_pso,33.3380096,5.99737,2.60263
9352,gen=49_member=8327_pso,29.8843868,6.8236099999999995,1.77639
9353,gen=41_member=6976_pso,35.9797492,4.9169599999999996,3.68304
9354,gen=46_member=7857_pso,34.384724,5.648899999999999,2.9511
9355,gen=44_member=7500_pso,33.972321199999996,5.80964,2.79036
9356,gen=46_member=7780_pso,34.6251252,5.55824,3.04176
9357,gen=42_member=7175_pso,35.786136,4.998469999999999,3.60153
9358,gen=43_member=7306_pso,35.1754412,5.29789,3.30211
9359,gen=35_member=5967_pso,36.0809004,4.856489999999999,3.74351
9360,gen=33_member=5530_pso,36.7031808,4.524509999999999,4.07549
9361,gen=42_member=7161_pso,35.517216399999995,5.144259999999999,3.45574
9362,gen=35_member=5975_pso,35.7253116,5.04143,3.55857
9363,gen=47_member=8050_pso,33.011162,6.1076,2.4924
9364,gen=34_member=5843_pso,34.2329972,5.709949999999999,2.89005
9365,gen=31_member=5222_pso,33.0387892,6.0969,2.5031
9366,gen=38_member=6497_pso,28.413461199999997,7.01077,1.58923
9367,gen=41_member=7035_pso,32.7297656,6.17742,2.42258
9368,gen=39_member=6601_pso,27.2435384,7.114339999999999,1.48566
9369,gen=43_member=7381_pso,33.96029,5.82403,2.77597
9370,gen=38_member=6461_pso,33.2876568,6.01788,2.58212
9371,gen=39_member=6570_pso,34.9288016,5.42749,3.17251
9372,gen=40_member=6726_pso,36.531624799999996,4.605599999999999,3.9944
9373,gen=37_member=6307_pso,27.789398399999996,7.0683,1.5317
9374,gen=41_member=6945_pso,27.8903268,7.05645,1.54355
9375,gen=48_member=8179_pso,35.622378,5.095699999999999,3.5043
9376,gen=49_member=8373_pso,36.5920036,4.5871699999999995,4.01283
9377,gen=29_member=4869_pso,36.788290399999994,4.4710399999999995,4.12896
9378,gen=39_member=6696_pso,31.3203328,6.51411,2.08589
9379,gen=25_member=4191_pso,35.332515199999996,5.22117,3.37883
9380,gen=40_member=6732_pso,32.511644399999994,6.2256,2.3744
9381,gen=32_member=5413_pso,33.9974976,5.80878,2.79122
9382,gen=32_member=5485_pso,33.8168068,5.86558,2.73442
9383,gen=43_member=7282_pso,31.5977188,6.4655,2.1345
9384,gen=34_member=5772_pso,36.7579896,4.4826,4.1174
9385,gen=37_member=6201_pso,36.558360799999996,4.59666,4.00334
9387,gen=29_member=4877_pso,36.605594399999994,4.56962,4.03038
9388,gen=42_member=7165_pso,21.0069208,7.468159999999999,1.13184
9389,gen=40_member=6782_pso,35.5205584,5.1317699999999995,3.46823
9390,gen=32_member=5415_pso,27.0788892,7.11757,1.48243
9391,gen=32_member=5474_pso,32.2445072,6.29528,2.30472
9392,gen=27_member=4531_pso,30.670202399999997,6.66266,1.93734
9393,gen=28_member=4729_pso,36.1731396,4.81842,3.78158
9394,gen=26_member=4370_pso,32.8030668,6.14968,2.45032
9395,gen=36_member=6155_pso,33.8680508,5.856529999999999,2.74347
9396,gen=49_member=8301_pso,35.4993924,5.1558399999999995,3.44416
9397,gen=48_member=8248_pso,27.709636,7.07942,1.52058
9398,gen=41_member=6881_pso,24.400833199999997,7.27893,1.32107
9399,gen=44_member=7519_pso,26.438562,7.17064,1.42936
9400,gen=49_member=8403_pso,35.7322184,5.03603,3.56397
9401,gen=27_member=4543_pso,34.9869524,5.381829999999999,3.21817
9402,gen=35_member=5970_pso,34.527093199999996,5.582509999999999,3.01749
9403,gen=35_member=6013_pso,30.672876,6.659079999999999,1.94092
9404,gen=23_member=3945_pso,34.1443228,5.72709,2.87291
9405,gen=33_member=5588_pso,32.9681616,6.11158,2.48842
9406,gen=34_member=5704_pso,35.395790399999996,5.2002299999999995,3.39977
9407,gen=42_member=7177_pso,36.0918176,4.85335,3.74665
9408,gen=37_member=6293_pso,32.0003184,6.3682,2.2318
9409,gen=45_member=7636_pso,32.916249199999996,6.12138,2.47862
9410,gen=28_member=4664_pso,35.5127604,5.14659,3.45341
9411,gen=32_member=5500_pso,34.2026964,5.7203,2.8797
9412,gen=34_member=5694_pso,36.61718,4.56089,4.03911
9413,gen=48_member=8113_pso,34.8461428,5.45833,3.14167
9414,gen=28_member=4814_pso,34.9755896,5.38601,3.21399
9415,gen=20_member=3436_pso,29.208857199999997,6.931109999999999,1.66889
9416,gen=27_member=4600_pso,33.4743632,5.96344,2.63656
9417,gen=45_member=7691_pso,27.7758076,7.070729999999999,1.52927
9418,gen=35_member=5973_pso,27.929539600000002,7.054139999999999,1.54586
9419,gen=38_member=6410_pso,32.50652,6.235099999999999,2.3649
9420,gen=41_member=6891_pso,35.1752184,5.297929999999999,3.30207
9421,gen=44_member=7465_pso,35.7021404,5.0508,3.5492
9422,gen=34_member=5779_pso,35.4938224,5.15916,3.44084
9423,gen=48_member=8182_pso,34.2140592,5.71307,2.88693
9424,gen=28_member=4779_pso,32.9233788,6.119389999999999,2.48061
9426,gen=41_member=7010_pso,32.011904,6.3648,2.2352
9427,gen=29_member=4853_pso,36.5708376,4.58845,4.01155
9428,gen=38_member=6512_pso,30.663741199999997,6.67191,1.92809
9429,gen=43_member=7392_pso,30.224379600000002,6.7413099999999995,1.85869
9430,gen=23_member=3904_pso,35.3547952,5.2166999999999994,3.3833
9431,gen=35_member=5960_pso,34.507264,5.5986899999999995,3.00131
9432,gen=42_member=7132_pso,33.8192576,5.8576299999999994,2.74237
9433,gen=46_member=7905_pso,28.852154399999996,6.97495,1.62505
9434,gen=30_member=5104_pso,34.4698336,5.61762,2.98238
9435,gen=24_member=4069_pso,28.519291199999998,6.998379999999999,1.60162
9436,gen=38_member=6517_pso,35.9822,4.91276,3.68724
9437,gen=34_member=5710_pso,33.8070036,5.8712599999999995,2.72874
9438,gen=35_member=5923_pso,33.235076,6.02417,2.57583
9439,gen=40_member=6875_pso,35.4811228,5.166219999999999,3.43378
9440,gen=40_member=6879_pso,33.9487044,5.824199999999999,2.7758
9441,gen=43_member=7248_pso,36.546998,4.6020199999999996,3.99798
9442,gen=31_member=5286_pso,28.498125199999997,7.0053,1.5947
9443,gen=34_member=5782_pso,36.125906,4.8436699999999995,3.75633
9444,gen=35_member=5995_pso,34.1966808,5.7246,2.8754
9445,gen=49_member=8391_pso,33.2809728,6.020589999999999,2.57941
9446,gen=24_member=4060_pso,28.492555199999998,7.00592,1.59408
9447,gen=31_member=5213_pso,36.173808,4.813409999999999,3.78659
9448,gen=45_member=7675_pso,31.4346292,6.493779999999999,2.10622
9449,gen=39_member=6607_pso,32.5847228,6.2213199999999995,2.37868
9450,gen=24_member=4106_pso,28.564073999999998,6.996779999999999,1.60322
9452,gen=47_member=8057_pso,34.2140592,5.7100599999999995,2.88994
9453,gen=38_member=6479_pso,31.3236748,6.513909999999999,2.08609
9454,gen=38_member=6500_pso,34.1882144,5.72691,2.87309
9455,gen=39_member=6622_pso,35.697016,5.0519799999999995,3.54802
9456,gen=37_member=6263_pso,34.615990399999994,5.55866,3.04134
9457,gen=34_member=5804_pso,34.6117572,5.55969,3.04031
9459,gen=50_member=8508_pso,35.8404992,4.98959,3.61041
9463,gen=50_member=8576_pso,35.0306212,5.368539999999999,3.23146
9468,gen=50_member=8539_pso,32.8723576,6.13969,2.46031
9469,gen=50_member=8531_pso,36.1201132,4.845979999999999,3.75402
9470,gen=50_member=8589_pso,34.4959012,5.61022,2.98978
9471,gen=50_member=8489_pso,36.4050744,4.6971099999999995,3.90289
9474,gen=50_member=8486_pso,36.546552399999996,4.60504,3.99496
9475,gen=50_member=8565_pso,36.7510828,4.48802,4.11198
9476,gen=50_member=8517_pso,32.2171028,6.3253699999999995,2.27463
9479,gen=50_member=8484_pso,36.0147288,4.8877,3.7123
9481,gen=50_member=8529_pso,27.02564,7.13119,1.46881
9485,gen=50_member=8453_pso,32.275922,6.2902,2.3098
9486,gen=50_member=8497_pso,36.3088248,4.74187,3.85813
9487,gen=50_member=8513_pso,27.636112,7.08531,1.51469
9490,gen=50_member=8471_pso,30.5846472,6.67244,1.92756
9491,gen=50_member=8595_pso,34.0692392,5.774649999999999,2.82535
9492,gen=50_member=8501_pso,34.5928192,5.568479999999999,3.03152
