,member,Total Pumping (cfs),Streamflow (cfs),Depletion (cfs)
9301,gen=24_member=4045_pso,36.192746,5.030799999999999,3.5692
9302,gen=37_member=6303_pso,27.620516,7.300059999999999,1.29994
9303,gen=42_member=7086_pso,33.8475532,6.0390999999999995,2.5609
9304,gen=49_member=8288_pso,33.5842036,6.11439,2.48561
9305,gen=49_member=8413_pso,35.8988728,5.15903,3.44097
9306,gen=42_member=7057_pso,36.738606,4.749039999999999,3.85096
9307,gen=49_member=8383_pso,34.8739928,5.6341399999999995,2.96586
9308,gen=47_member=8070_pso,36.4788212,4.881829999999999,3.71817
9309,gen=21_member=3537_pso,33.8114596,6.04392,2.55608
9310,gen=34_member=5827_pso,33.00225,6.27624,2.32376
9311,gen=45_member=7626_pso,34.3593248,5.83539,2.76461
9312,gen=38_member=6452_pso,34.852381199999996,5.65063,2.94937
9313,gen=49_member=8412_pso,33.1294688,6.22465,2.37535
9314,gen=26_member=4358_pso,36.1673468,5.04504,3.55496
9315,gen=39_member=6701_pso,35.7810116,5.22549,3.37451
9316,gen=28_member=4712_pso,35.9884384,5.115779999999999,3.48422
9317,gen=33_member=5629_pso,34.2122768,5.90994,2.69006
9318,gen=36_member=6079_pso,34.2396812,5.88737,2.71263
9319,gen=42_member=7125_pso,36.92820879999999,4.65084,3.94916
9320,gen=39_member=6544_pso,20.26758128,7.778782,0.821218
9321,gen=31_member=5225_pso,27.013163199999997,7.35769,1.24231
9322,gen=28_member=4681_pso,23.553970399999997,7.6136669999999995,0.986333
9323,gen=28_member=4804_pso,34.417921199999995,5.8246199999999995,2.77538
9324,gen=49_member=8362_pso,36.457878,4.8926099999999995,3.70739
9325,gen=47_member=7971_pso,23.964145199999997,7.601171,0.998829
9326,gen=33_member=5654_pso,36.326426,4.960839999999999,3.63916
9327,gen=42_member=7214_pso,37.2920412,4.4636499999999995,4.13635
9328,gen=37_member=6204_pso,25.519066399999996,7.499429999999999,1.10057
9329,gen=43_member=7312_pso,37.294492,4.4597,4.1403
9330,gen=43_member=7291_pso,32.650225999999996,6.37274,2.22726
9331,gen=37_member=6289_pso,37.152345600000004,4.53766,4.06234
9332,gen=26_member=4423_pso,35.5653412,5.334809999999999,3.26519
9333,gen=46_member=7756_pso,27.523152399999997,7.31413,1.28587
9334,gen=29_member=4959_pso,33.7657856,6.058819999999999,2.54118
9335,gen=30_member=5126_pso,34.5547204,5.772729999999999,2.82727
9336,gen=39_member=6690_pso,35.2995408,5.4518699999999995,3.14813
9337,gen=36_member=6048_pso,36.6247552,4.8072799999999996,3.79272
9338,gen=28_member=4752_pso,29.916024399999998,6.93643,1.66357
9339,gen=30_member=5133_pso,26.0225944,7.45604,1.14396
9340,gen=29_member=4980_pso,26.4100436,7.42416,1.17584
9341,gen=44_member=7432_pso,21.65034492,7.715687,0.884313
9342,gen=30_member=5138_pso,35.5818284,5.32963,3.27037
9343,gen=47_member=7983_pso,36.640128399999995,4.79589,3.80411
9344,gen=43_member=7395_pso,32.9556848,6.2922199999999995,2.30778
9345,gen=28_member=4687_pso,33.4518604,6.13737,2.46263
9346,gen=44_member=7525_pso,34.1231568,5.94157,2.65843
9347,gen=44_member=7453_pso,32.997794,6.282729999999999,2.31727
9348,gen=42_member=7211_pso,35.4325524,5.39958,3.20042
9350,gen=40_member=6756_pso,37.154796399999995,4.534549999999999,4.06545
9351,gen=43_member=7394_pso,35.2868412,5.468109999999999,3.13189
9352,gen=30_member=5155_pso,33.989254,5.97962,2.62038
9353,gen=32_member=5406_pso,32.1830144,6.4956,2.1044
9354,gen=49_member=8299_pso,30.2720588,6.9001,1.6999
9355,gen=42_member=7094_pso,30.8520072,6.776809999999999,1.82319
9356,gen=39_member=6563_pso,36.5810864,4.82737,3.77263
9357,gen=49_member=8365_pso,32.6395316,6.37914,2.22086
9358,gen=48_member=8116_pso,36.679786799999995,4.77811,3.82189
9359,gen=40_member=6736_pso,32.7754396,6.32921,2.27079
9360,gen=38_member=6427_pso,35.5417244,5.34749,3.25251
9361,gen=25_member=4266_pso,36.2043316,5.02487,3.57513
9362,gen=29_member=4900_pso,33.4961976,6.12369,2.47631
9363,gen=28_member=4715_pso,34.0128708,5.97441,2.62559
9364,gen=30_member=5100_pso,33.369647199999996,6.16588,2.43412
9365,gen=33_member=5527_pso,32.744915999999996,6.337439999999999,2.26256
9366,gen=33_member=5667_pso,36.3747736,4.9373,3.6627
9367,gen=19_member=3182_pso,35.3523444,5.42636,3.17364
9368,gen=43_member=7260_pso,36.511127200000004,4.86529,3.73471
9369,gen=42_member=7130_pso,36.2716172,4.99025,3.60975
9370,gen=34_member=5782_pso,36.118108,5.068,3.532
9371,gen=42_member=7085_pso,31.4007636,6.66409,1.93591
9372,gen=45_member=7613_pso,27.5256032,7.30237,1.29763
9373,gen=23_member=3825_pso,36.5931176,4.81644,3.78356
9374,gen=41_member=6992_pso,31.835891999999998,6.570359999999999,2.02964
9375,gen=47_member=8005_pso,35.383981999999996,5.425319999999999,3.17468
9376,gen=34_member=5846_pso,29.6549028,6.991779999999999,1.60822
9377,gen=44_member=7510_pso,33.4547568,6.13593,2.46407
9378,gen=28_member=4727_pso,35.784799199999995,5.22432,3.37568
9379,gen=27_member=4605_pso,36.220596,5.015689999999999,3.58431
9380,gen=35_member=5872_pso,22.683936399999997,7.66003,0.93997
9381,gen=36_member=6136_pso,32.6528996,6.36106,2.23894
9382,gen=46_member=7872_pso,36.2341868,5.01135,3.58865
9383,gen=25_member=4220_pso,37.067013200000005,4.5645,4.0355
9384,gen=33_member=5547_pso,22.737408399999996,7.65431,0.94569
9386,gen=39_member=6579_pso,36.688253200000005,4.7684299999999995,3.83157
9387,gen=35_member=6012_pso,35.2950848,5.45752,3.14248
9388,gen=35_member=5972_pso,34.9646724,5.59722,3.00278
9389,gen=22_member=3693_pso,34.5578396,5.7630099999999995,2.83699
9390,gen=44_member=7410_pso,36.6619628,4.78369,3.81631
9391,gen=41_member=6926_pso,36.6514912,4.79049,3.80951
9392,gen=38_member=6526_pso,35.6954564,5.26699,3.33301
9393,gen=33_member=5635_pso,35.4710968,5.38209,3.21791
9394,gen=43_member=7273_pso,28.2423508,7.17847,1.42153
9395,gen=42_member=7129_pso,30.461216,6.8583799999999995,1.74162
9396,gen=43_member=7298_pso,30.318401199999997,6.89053,1.70947
9397,gen=30_member=5047_pso,35.453941199999996,5.39272,3.20728
9398,gen=33_member=5580_pso,23.7219616,7.604305999999999,0.995694
9399,gen=40_member=6712_pso,36.584205600000004,4.82724,3.77276
9400,gen=37_member=6248_pso,33.68179,6.075279999999999,2.52472
9401,gen=46_member=7786_pso,34.4096776,5.831759999999999,2.76824
9402,gen=36_member=6115_pso,31.2419072,6.68684,1.91316
9403,gen=47_member=8032_pso,35.2924112,5.464359999999999,3.13564
9404,gen=41_member=6895_pso,34.5865808,5.76031,2.83969
9405,gen=41_member=6929_pso,34.6344828,5.739949999999999,2.86005
9406,gen=31_member=5189_pso,33.9471448,6.01066,2.58934
9407,gen=41_member=6901_pso,31.879338,6.56166,2.03834
9408,gen=25_member=4172_pso,26.2453944,7.44557,1.15443
9409,gen=36_member=6081_pso,32.797274,6.32206,2.27794
9410,gen=37_member=6272_pso,29.6983488,6.988519999999999,1.61148
9411,gen=29_member=4860_pso,36.121449999999996,5.059099999999999,3.5409
9412,gen=27_member=4589_pso,36.491298,4.8728,3.7272
9413,gen=46_member=7837_pso,33.5367472,6.12095,2.47905
9414,gen=46_member=7784_pso,36.7323676,4.7543299999999995,3.84567
9415,gen=45_member=7679_pso,27.0503708,7.35187,1.24813
9416,gen=44_member=7527_pso,36.434929600000004,4.90422,3.69578
9417,gen=35_member=5868_pso,36.6113872,4.813459999999999,3.78654
9418,gen=32_member=5361_pso,32.6555732,6.359399999999999,2.2406
9419,gen=45_member=7704_pso,33.7120908,6.068199999999999,2.5318
9420,gen=26_member=4352_pso,36.0127236,5.115729999999999,3.48427
9421,gen=37_member=6354_pso,36.4438416,4.900499999999999,3.6995
9422,gen=47_member=8051_pso,34.6023996,5.75249,2.84751
9423,gen=42_member=7219_pso,34.666565999999996,5.7322999999999995,2.8677
9424,gen=45_member=7647_pso,29.3244904,7.05044,1.54956
9425,gen=31_member=5221_pso,34.6282444,5.747679999999999,2.85232
9426,gen=39_member=6705_pso,30.4525268,6.859319999999999,1.74068
9427,gen=45_member=7690_pso,32.7573928,6.33727,2.26273
9428,gen=47_member=8066_pso,35.0099008,5.5940199999999995,3.00598
9429,gen=46_member=7768_pso,36.6944916,4.7654,3.8346
9430,gen=37_member=6246_pso,34.6293584,5.74276,2.85724
9431,gen=46_member=7895_pso,34.9276876,5.6308,2.9692
9432,gen=25_member=4158_pso,33.7354848,6.06176,2.53824
9433,gen=34_member=5775_pso,36.4959768,4.87218,3.72782
9434,gen=28_member=4716_pso,33.9241964,6.01655,2.58345
9435,gen=34_member=5771_pso,36.7161032,4.76069,3.83931
9436,gen=28_member=4708_pso,26.157611199999998,7.45125,1.14875
9437,gen=45_member=7703_pso,36.319519199999995,4.9619,3.6381
9438,gen=22_member=3699_pso,33.7138732,6.06638,2.53362
9439,gen=45_member=7714_pso,36.7165488,4.758279999999999,3.84172
9440,gen=29_member=4874_pso,35.4378996,5.39668,3.20332
9441,gen=32_member=5482_pso,36.370540399999996,4.93989,3.66011
9442,gen=47_member=7931_pso,33.9348908,6.0164599999999995,2.58354
9443,gen=30_member=5052_pso,33.153531199999996,6.220269999999999,2.37973
9444,gen=39_member=6624_pso,36.1310304,5.05702,3.54298
9445,gen=19_member=3106_pso,36.1586576,5.05016,3.54984
9446,gen=24_member=4050_pso,36.150414,5.05277,3.54723
9447,gen=45_member=7611_pso,26.088766,7.45247,1.14753
9448,gen=49_member=8401_pso,32.816880399999995,6.3195,2.2805
9449,gen=44_member=7550_pso,36.2310676,5.0115099999999995,3.58849
9450,gen=34_member=5721_pso,35.4421328,5.39349,3.20651
9451,gen=44_member=7439_pso,34.6101976,5.751429999999999,2.84857
9452,gen=23_member=3909_pso,25.32679,7.50003,1.09997
9453,gen=28_member=4780_pso,36.4418364,4.90146,3.69854
9454,gen=36_member=6075_pso,23.9238184,7.602494999999999,0.997505
9455,gen=41_member=6941_pso,33.2225992,6.19674,2.40326
9456,gen=23_member=3878_pso,36.125460399999994,5.05833,3.54167
9457,gen=36_member=6134_pso,36.1546472,5.0517,3.5483
9458,gen=31_member=5270_pso,36.1553156,5.05078,3.54922
9459,gen=28_member=4675_pso,34.6057416,5.7514899999999995,2.84851
9460,gen=34_member=5761_pso,36.1568752,5.05038,3.54962
9465,gen=50_member=8447_pso,35.6622592,5.2796,3.3204
9468,gen=50_member=8586_pso,33.67065,6.09656,2.50344
9470,gen=50_member=8489_pso,27.859803199999998,7.2686399999999995,1.33136
9472,gen=50_member=8548_pso,35.5267968,5.35605,3.24395
9473,gen=50_member=8555_pso,35.7843536,5.22447,3.37553
9475,gen=50_member=8552_pso,26.938525199999997,7.373099999999999,1.2269
9476,gen=50_member=8521_pso,33.3135016,6.19215,2.40785
9478,gen=50_member=8462_pso,31.5264228,6.63946,1.96054
9479,gen=50_member=8533_pso,27.306368,7.33426,1.26574
9481,gen=50_member=8522_pso,31.7474404,6.58695,2.01305
9482,gen=50_member=8459_pso,35.4243088,5.40071,3.19929
9483,gen=50_member=8435_pso,35.4793404,5.378399999999999,3.2216
9484,gen=50_member=8472_pso,31.655201199999997,6.6045,1.9955
9486,gen=50_member=8457_pso,36.342690399999995,4.95125,3.64875
