,member,Total Pumping (cfs),Streamflow (cfs),Depletion (cfs)
8594,gen=47_member=8066_pso,36.1452896,4.83189,3.76811
8595,gen=49_member=8375_pso,33.014504,6.114649999999999,2.48535
8596,gen=48_member=8129_pso,36.633444399999995,4.537299999999999,4.0627
8597,gen=39_member=6585_pso,34.7828676,5.491,3.109
8598,gen=47_member=8011_pso,35.1213008,5.33597,3.26403
8599,gen=40_member=6726_pso,31.242575600000002,6.56293,2.03707
8600,gen=44_member=7543_pso,35.1870268,5.30167,3.29833
8601,gen=43_member=7287_pso,33.646587600000004,5.91876,2.68124
8602,gen=41_member=6982_pso,36.2787468,4.75972,3.84028
8603,gen=33_member=5577_pso,34.0012852,5.79719,2.80281
8604,gen=48_member=8183_pso,34.7057788,5.5226999999999995,3.0773
8605,gen=48_member=8234_pso,23.7818948,7.473199999999999,1.1268
8606,gen=42_member=7080_pso,35.2182188,5.286999999999999,3.313
8607,gen=47_member=8007_pso,34.1347424,5.747879999999999,2.85212
8608,gen=35_member=5961_pso,36.8771876,4.43603,4.16397
8609,gen=31_member=5281_pso,33.1156552,6.07234,2.52766
8610,gen=44_member=7417_pso,28.040048399999996,7.09767,1.50233
8611,gen=32_member=5429_pso,36.214580399999996,4.792199999999999,3.8078
8612,gen=37_member=6347_pso,35.6629276,5.07079,3.52921
8613,gen=42_member=7094_pso,32.7239728,6.19538,2.40462
8614,gen=45_member=7577_pso,33.348481199999995,6.00657,2.59343
8615,gen=38_member=6402_pso,30.511791600000002,6.7073,1.8927
8616,gen=31_member=5196_pso,37.154128,4.22099,4.37901
8617,gen=41_member=6995_pso,33.0581728,6.0917699999999995,2.50823
8618,gen=39_member=6611_pso,35.8961992,4.9368799999999995,3.66312
8619,gen=49_member=8310_pso,30.436708,6.718579999999999,1.88142
8620,gen=41_member=6917_pso,30.7027312,6.66552,1.93448
8621,gen=42_member=7156_pso,30.610492,6.681769999999999,1.91823
8622,gen=29_member=4898_pso,35.9271684,4.91963,3.68037
8623,gen=47_member=7961_pso,32.81844,6.173729999999999,2.42627
8624,gen=31_member=5213_pso,34.374698,5.65302,2.94698
8625,gen=33_member=5529_pso,18.329822840000002,7.697705999999999,0.902294
8626,gen=41_member=6902_pso,29.628389600000002,6.8702499999999995,1.72975
8627,gen=43_member=7373_pso,30.566823199999998,6.69159,1.90841
8628,gen=43_member=7354_pso,36.3656388,4.68795,3.91205
8629,gen=48_member=8255_pso,18.692073360000002,7.692793999999999,0.907206
8630,gen=38_member=6443_pso,31.6712428,6.452539999999999,2.14746
8631,gen=47_member=7988_pso,30.769794,6.655379999999999,1.94462
8632,gen=37_member=6360_pso,28.05609,7.08807,1.51193
8633,gen=48_member=8171_pso,34.994082,5.390219999999999,3.20978
8634,gen=45_member=7732_pso,28.232101999999998,7.07296,1.52704
8635,gen=35_member=5956_pso,34.0774828,5.77016,2.82984
8636,gen=45_member=7623_pso,26.867897600000003,7.24125,1.35875
8637,gen=34_member=5765_pso,30.9233032,6.61827,1.98173
8638,gen=38_member=6501_pso,32.3964568,6.27959,2.32041
8639,gen=48_member=8203_pso,32.4539392,6.26479,2.33521
8640,gen=47_member=7974_pso,35.0424296,5.36833,3.23167
8641,gen=42_member=7123_pso,34.3967552,5.640359999999999,2.95964
8642,gen=30_member=5110_pso,36.395271199999996,4.667489999999999,3.93251
8643,gen=40_member=6879_pso,35.52546,5.1240499999999995,3.47595
8644,gen=31_member=5217_pso,36.452308,4.65912,3.94088
8645,gen=42_member=7215_pso,34.9225632,5.42417,3.17583
8646,gen=37_member=6211_pso,20.656456399999996,7.586309999999999,1.01369
8647,gen=40_member=6803_pso,33.8223768,5.87641,2.72359
8648,gen=30_member=5155_pso,34.1209288,5.75197,2.84803
8649,gen=32_member=5405_pso,27.866487199999998,7.128209999999999,1.47179
8650,gen=37_member=6224_pso,35.2442864,5.273759999999999,3.32624
8651,gen=36_member=6188_pso,26.545060399999997,7.25773,1.34227
8653,gen=44_member=7508_pso,35.030844,5.37867,3.22133
8654,gen=48_member=8233_pso,34.676369199999996,5.5375499999999995,3.06245
8655,gen=27_member=4602_pso,31.533998,6.47263,2.12737
8656,gen=34_member=5714_pso,35.2895148,5.225479999999999,3.37452
8657,gen=33_member=5592_pso,32.9057776,6.1399099999999995,2.46009
8658,gen=46_member=7897_pso,34.6601048,5.5456199999999995,3.05438
8659,gen=44_member=7516_pso,36.109196,4.84623,3.75377
8660,gen=47_member=8023_pso,36.075776,4.863709999999999,3.73629
8661,gen=43_member=7367_pso,35.8665668,4.95355,3.64645
8662,gen=41_member=6969_pso,34.0139848,5.78227,2.81773
8663,gen=34_member=5825_pso,21.687307439999998,7.568339999999999,1.03166
8664,gen=40_member=6799_pso,34.952641199999995,5.410119999999999,3.18988
8665,gen=36_member=6120_pso,35.9581376,4.910819999999999,3.68918
8666,gen=43_member=7295_pso,35.5167708,5.13738,3.46262
8667,gen=37_member=6202_pso,29.765634399999996,6.8123,1.7877
8668,gen=41_member=6991_pso,36.3934888,4.68188,3.91812
8669,gen=34_member=5786_pso,35.6983528,5.0443999999999996,3.5556
8670,gen=46_member=7820_pso,35.8603284,4.967359999999999,3.63264
8671,gen=49_member=8399_pso,35.851862,4.97378,3.62622
8673,gen=34_member=5808_pso,36.496199600000004,4.642289999999999,3.95771
8674,gen=43_member=7329_pso,34.9811596,5.40334,3.19666
8675,gen=42_member=7088_pso,35.7903692,4.99677,3.60323
8676,gen=45_member=7708_pso,33.8571336,5.857099999999999,2.7429
8677,gen=32_member=5495_pso,25.922334399999997,7.3006899999999995,1.29931
8678,gen=41_member=6992_pso,35.8253488,4.98747,3.61253
8679,gen=44_member=7474_pso,35.6065592,5.09994,3.50006
8680,gen=38_member=6529_pso,34.6110888,5.55889,3.04111
8681,gen=38_member=6418_pso,34.4430976,5.62167,2.97833
8682,gen=42_member=7193_pso,33.445622,5.976139999999999,2.62386
8683,gen=40_member=6846_pso,33.0759968,6.0878,2.5122
8684,gen=42_member=7137_pso,31.799798399999997,6.433489999999999,2.16651
8685,gen=41_member=6951_pso,31.7882128,6.433859999999999,2.16614
8686,gen=44_member=7514_pso,34.407672399999996,5.63016,2.96984
8687,gen=26_member=4423_pso,32.826238,6.1557699999999995,2.44423
8688,gen=30_member=5151_pso,36.297461999999996,4.744809999999999,3.85519
8689,gen=36_member=6144_pso,34.510605999999996,5.59314,3.00686
8690,gen=41_member=6946_pso,35.683425199999995,5.0557,3.5443
8691,gen=43_member=7239_pso,35.7208556,5.03111,3.56889
8692,gen=20_member=3413_pso,32.9545708,6.1235599999999994,2.47644
8693,gen=35_member=5913_pso,21.26195996,7.58367,1.01633
8694,gen=47_member=7945_pso,34.610420399999995,5.5651399999999995,3.03486
8695,gen=31_member=5214_pso,35.4428012,5.17747,3.42253
8696,gen=35_member=5893_pso,16.002053,7.786712,0.813288
8697,gen=42_member=7082_pso,33.697386,5.90159,2.69841
8698,gen=44_member=7534_pso,34.346848,5.66615,2.93385
8699,gen=45_member=7645_pso,35.619036,5.083309999999999,3.51669
8700,gen=39_member=6590_pso,36.736378,4.508789999999999,4.09121
8701,gen=38_member=6398_pso,35.0974612,5.345509999999999,3.25449
8702,gen=45_member=7594_pso,36.3103844,4.7394,3.8606
8703,gen=48_member=8227_pso,33.9072636,5.8447,2.7553
8704,gen=30_member=5150_pso,36.47793,4.64483,3.95517
8705,gen=49_member=8327_pso,30.106963999999998,6.79326,1.80674
8706,gen=43_member=7261_pso,34.4863208,5.61064,2.98936
8707,gen=36_member=6133_pso,35.8721368,4.94621,3.65379
8708,gen=41_member=6892_pso,29.7658572,6.80678,1.79322
8709,gen=47_member=8012_pso,35.983982399999995,4.89889,3.70111
8710,gen=47_member=7966_pso,33.7234536,5.89877,2.70123
8711,gen=49_member=8363_pso,35.4777808,5.16025,3.43975
8712,gen=44_member=7456_pso,35.4550552,5.168839999999999,3.43116
8714,gen=40_member=6804_pso,34.5288756,5.58313,3.01687
8715,gen=38_member=6471_pso,35.0604764,5.355739999999999,3.24426
8716,gen=22_member=3634_pso,33.487508399999996,5.96504,2.63496
8717,gen=44_member=7539_pso,36.0109412,4.884259999999999,3.71574
8719,gen=49_member=8356_pso,32.883720399999994,6.144919999999999,2.45508
8720,gen=46_member=7849_pso,33.7256816,5.8853599999999995,2.71464
8721,gen=42_member=7200_pso,35.3322924,5.22485,3.37515
8722,gen=38_member=6459_pso,36.735932399999996,4.520919999999999,4.07908
8723,gen=40_member=6838_pso,27.5438728,7.179819999999999,1.42018
8724,gen=35_member=5994_pso,34.683276,5.52397,3.07603
8725,gen=39_member=6670_pso,32.435669600000004,6.26863,2.33137
8726,gen=48_member=8120_pso,36.049485600000004,4.876149999999999,3.72385
8727,gen=47_member=7929_pso,33.2756256,6.01933,2.58067
8728,gen=32_member=5467_pso,35.4252,5.19077,3.40923
8729,gen=45_member=7589_pso,35.264561199999996,5.25831,3.34169
8730,gen=42_member=7063_pso,32.7798956,6.18422,2.41578
8731,gen=46_member=7783_pso,35.2509704,5.26495,3.33505
8732,gen=42_member=7112_pso,29.955014399999996,6.795859999999999,1.80414
8733,gen=43_member=7278_pso,26.961028,7.2335899999999995,1.36641
8734,gen=48_member=8123_pso,35.7057052,5.0317799999999995,3.56822
8735,gen=38_member=6409_pso,35.5586572,5.11466,3.48534
8736,gen=36_member=6139_pso,36.7221188,4.52375,4.07625
8737,gen=40_member=6783_pso,34.2880288,5.67017,2.92983
8738,gen=29_member=4924_pso,33.3221908,6.012169999999999,2.58783
8739,gen=46_member=7822_pso,36.6993932,4.53391,4.06609
8740,gen=33_member=5655_pso,35.6303988,5.08282,3.51718
8741,gen=31_member=5227_pso,33.1920756,6.029489999999999,2.57051
8742,gen=46_member=7810_pso,34.574104,5.57658,3.02342
8743,gen=28_member=4720_pso,35.3848732,5.2020599999999995,3.39794
8744,gen=31_member=5250_pso,34.0534204,5.7761499999999995,2.82385
8745,gen=46_member=7862_pso,34.5019168,5.601699999999999,2.9983
8746,gen=29_member=4911_pso,33.8640404,5.8458499999999995,2.75415
8747,gen=43_member=7385_pso,26.117729999999998,7.29568,1.30432
8748,gen=34_member=5724_pso,35.5597712,5.11091,3.48909
8749,gen=39_member=6557_pso,30.951821600000002,6.616479999999999,1.98352
8750,gen=43_member=7341_pso,35.697461600000004,5.05223,3.54777
8751,gen=37_member=6349_pso,33.8629264,5.856529999999999,2.74347
8752,gen=41_member=6889_pso,27.384348,7.189399999999999,1.4106
8753,gen=47_member=8010_pso,33.483498,5.96574,2.63426
8754,gen=38_member=6465_pso,35.5849476,5.1028899999999995,3.49711
8755,gen=29_member=4976_pso,32.8534196,6.15512,2.44488
8756,gen=34_member=5729_pso,36.1272428,4.83752,3.76248
8757,gen=46_member=7888_pso,32.783460399999996,6.18157,2.41843
8759,gen=46_member=7821_pso,31.01933,6.60673,1.99327
8760,gen=48_member=8165_pso,35.0845388,5.35286,3.24714
8761,gen=36_member=6131_pso,36.0098272,4.89151,3.70849
8762,gen=32_member=5391_pso,33.261589199999996,6.0265699999999995,2.57343
8763,gen=34_member=5740_pso,27.0249716,7.22783,1.37217
8764,gen=35_member=5978_pso,35.7979444,4.99337,3.60663
8765,gen=32_member=5373_pso,34.4901084,5.6049999999999995,2.995
8766,gen=44_member=7565_pso,32.9715036,6.121689999999999,2.47831
8767,gen=45_member=7737_pso,36.1261288,4.84244,3.75756
8768,gen=35_member=6019_pso,36.062408,4.869619999999999,3.73038
8769,gen=46_member=7796_pso,35.467532,5.161759999999999,3.43824
8771,gen=47_member=7977_pso,35.5069676,5.14467,3.45533
8772,gen=49_member=8311_pso,36.0073764,4.89442,3.70558
8773,gen=29_member=4851_pso,35.2643384,5.260149999999999,3.33985
8774,gen=34_member=5819_pso,34.5609588,5.5775999999999994,3.0224
8775,gen=38_member=6490_pso,36.0697604,4.8674599999999995,3.73254
8776,gen=42_member=7145_pso,36.306151199999995,4.74113,3.85887
8777,gen=28_member=4655_pso,33.7361532,5.8836699999999995,2.71633
8779,gen=24_member=4008_pso,33.7668996,5.88031,2.71969
8780,gen=34_member=5732_pso,33.7822728,5.87955,2.72045
8782,gen=40_member=6768_pso,36.653050799999995,4.536429999999999,4.06357
8783,gen=44_member=7554_pso,33.7114224,5.90146,2.69854
8784,gen=18_member=3072_pso,37.154796399999995,4.220879999999999,4.37912
8785,gen=50_member=8445_pso,20.94736636,7.584529999999999,1.01547
8786,gen=50_member=8506_pso,36.1778184,4.80912,3.79088
8788,gen=50_member=8596_pso,31.6560924,6.46554,2.13446
8793,gen=50_member=8464_pso,35.1692028,5.312619999999999,3.28738
8794,gen=50_member=8489_pso,33.927984,5.83783,2.76217
8795,gen=50_member=8579_pso,35.2674576,5.258039999999999,3.34196
8796,gen=50_member=8474_pso,28.369124,7.05499,1.54501
8797,gen=50_member=8555_pso,34.7982408,5.477219999999999,3.12278
8798,gen=50_member=8483_pso,32.124418,6.34525,2.25475
8799,gen=50_member=8443_pso,29.0288348,6.97134,1.62866
8801,gen=50_member=8469_pso,27.342684399999996,7.20269,1.39731
8802,gen=50_member=8584_pso,36.776259200000005,4.50024,4.09976
8803,gen=50_member=8572_pso,35.3808628,5.210419999999999,3.38958
8804,gen=50_member=8550_pso,35.4354488,5.1891099999999994,3.41089
8806,gen=50_member=8507_pso,29.1130532,6.95072,1.64928
8807,gen=50_member=8467_pso,28.4317308,7.0307699999999995,1.56923
8808,gen=50_member=8487_pso,35.5025116,5.14785,3.45215
