,member,Total Pumping (cfs),Streamflow (cfs),Depletion (cfs)
8549,gen=41_member=6942_pso,31.5355576,6.45861,2.14139
8550,gen=35_member=5874_pso,26.1959328,7.25999,1.34001
8551,gen=41_member=6950_pso,33.8390868,5.860619999999999,2.73938
8552,gen=33_member=5532_pso,33.443839600000004,5.93693,2.66307
8553,gen=40_member=6804_pso,29.6448768,6.85445,1.74555
8554,gen=38_member=6511_pso,35.5916316,5.102409999999999,3.49759
8555,gen=45_member=7733_pso,35.500952,5.14682,3.45318
8556,gen=49_member=8421_pso,36.545661200000005,4.617659999999999,3.98234
8557,gen=35_member=6002_pso,33.1100852,6.07207,2.52793
8558,gen=38_member=6467_pso,33.1085256,6.078189999999999,2.52181
8559,gen=38_member=6415_pso,35.900655199999996,4.92899,3.67101
8560,gen=46_member=7788_pso,34.981382399999994,5.3987099999999995,3.20129
8561,gen=37_member=6274_pso,35.8516392,4.9764,3.6236
8562,gen=38_member=6472_pso,35.2750328,5.23714,3.36286
8563,gen=34_member=5740_pso,34.0298036,5.77961,2.82039
8564,gen=47_member=8072_pso,35.7620736,5.01732,3.58268
8565,gen=28_member=4657_pso,35.334520399999995,5.2272,3.3728
8566,gen=31_member=5223_pso,35.7346692,5.028739999999999,3.57126
8567,gen=36_member=6173_pso,35.756057999999996,5.02139,3.57861
8568,gen=39_member=6582_pso,36.3605144,4.704929999999999,3.89507
8570,gen=27_member=4578_pso,35.2583228,5.23954,3.36046
8571,gen=32_member=5338_pso,35.5940824,5.09355,3.50645
8572,gen=28_member=4671_pso,33.7740292,5.87015,2.72985
8573,gen=46_member=7812_pso,35.8380484,4.981629999999999,3.61837
8574,gen=36_member=6110_pso,35.355018,5.225569999999999,3.37443
8575,gen=41_member=6988_pso,37.1193712,4.313289999999999,4.28671
8576,gen=44_member=7519_pso,35.6428756,5.07414,3.52586
8577,gen=38_member=6447_pso,34.2345568,5.70588,2.89412
8579,gen=46_member=7906_pso,35.7213012,5.0329,3.5671
8580,gen=47_member=7931_pso,37.2325536,4.256489999999999,4.34351
8581,gen=40_member=6763_pso,34.9675688,5.40033,3.19967
8582,gen=45_member=7731_pso,35.949894,4.91236,3.68764
8583,gen=48_member=8189_pso,36.1152116,4.82966,3.77034
8585,gen=36_member=6093_pso,33.863372,5.85567,2.74433
8586,gen=39_member=6694_pso,35.6058908,5.09263,3.50737
8587,gen=50_member=8444_pso,22.966224,7.56396,1.03604
8588,gen=50_member=8579_pso,21.93541752,7.611033,0.988967
8589,gen=50_member=8542_pso,30.1657832,6.74477,1.85523
8590,gen=50_member=8595_pso,36.78428,4.4955,4.1045
8591,gen=50_member=8547_pso,16.96537336,7.917974999999999,0.682025
8592,gen=50_member=8589_pso,35.5602168,5.114599999999999,3.4854
8594,gen=50_member=8474_pso,28.3377092,7.0522599999999995,1.54774
8595,gen=50_member=8554_pso,37.2111648,4.25742,4.34258
8596,gen=50_member=8460_pso,36.0717656,4.8706499999999995,3.72935
8597,gen=50_member=8442_pso,34.5444716,5.5856699999999995,3.01433
8600,gen=50_member=8494_pso,29.38732,6.918489999999999,1.68151
8603,gen=50_member=8543_pso,34.9927452,5.3953299999999995,3.20467
8604,gen=50_member=8563_pso,35.6789692,5.06495,3.53505
8605,gen=50_member=8518_pso,35.1014716,5.344849999999999,3.25515
8606,gen=50_member=8527_pso,36.4380488,4.68378,3.91622
8607,gen=50_member=8490_pso,23.837372,7.489389999999999,1.11061
8609,gen=50_member=8514_pso,35.1259796,5.33531,3.26469
8610,gen=50_member=8562_pso,37.3934152,4.16845,4.43155
8611,gen=50_member=8525_pso,34.1256076,5.75371,2.84629
8612,gen=50_member=8454_pso,35.8081932,4.99407,3.60593
8613,gen=50_member=8532_pso,36.876742,4.4331499999999995,4.16685
8615,gen=50_member=8458_pso,31.824752,6.4117,2.1883
