generation,member,lpr:total_combined:bdpl,obj_well,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
15,gen=13_member=2188_pso,3.74831,16060.2,1,0.010411,0.0066263,0.0066263,1,-999
15,gen=15_member=2543_pso,1.86855,12981.3,1,0.0102078,0.00189718,0.00189718,1,-999
15,gen=13_member=2127_pso,3.44291,15751.2,1,0.00983045,0.0056964,0.0056964,1,-999
15,gen=11_member=1739_pso,1.075,9235.19,1,0.0097552,0.000793518,0.000793518,1,-999
15,gen=11_member=1768_pso,2.70207,14890.4,1,0.00973171,0.00502552,0.00502552,1,-999
15,gen=15_member=2509_pso,1.83494,12794.5,1,0.00916212,0.00158151,0.00158151,1,-999
15,gen=15_member=2534_pso,1.8639,12885.5,1,0.00877746,0.00183296,0.00183296,1,-999
15,gen=14_member=2244_pso,3.38396,15662.1,1,0.00876745,0.00402814,0.00402814,1,-999
15,gen=15_member=2453_pso,2.08595,13610.3,1,0.00857914,0.00257116,0.00257116,1,-999
15,gen=15_member=2409_pso,1.09566,9385.86,1,0.00857871,0.000843352,0.000843352,1,-999
15,gen=13_member=2216_pso,2.09518,13814.4,1,0.00831762,0.0025533,0.0025533,1,-999
15,gen=15_member=2490_pso,2.20244,14209.7,1,0.00748619,0.00293408,0.00293408,1,-999
15,gen=13_member=2153_pso,1.07769,9294.73,1,0.00539554,0.000832862,0.000832862,1,-999
15,gen=15_member=2467_pso,1.82881,12779,1,0.00448459,0.00154373,0.00154373,1,-999
16,152,4.78258,17542.8,1,1e+30,0.000904446,0.000904446,1,-999
16,gen=15_member=2554_pso,0.953057,8202.11,1,1e+30,0.00060257,0.00060257,1,-999
16,gen=15_member=2495_pso,3.09407,15490.5,1,0.0701091,0.00327151,0.00327151,1,-999
16,16,4.48927,17265.5,1,0.0689941,0.00120728,0.00120728,1,-999
16,130,4.69071,17325,1,0.055358,0.00112634,0.00112634,1,-999
16,gen=14_member=2306_pso,3.27397,15621.6,1,0.0489929,0.0047996,0.0047996,1,-999
16,gen=16_member=2691_pso,3.00549,15359.1,1,0.0455989,0.00305582,0.00305582,1,-999
16,gen=16_member=2698_pso,2.36411,14515.3,1,0.0453512,0.00350452,0.00350452,1,-999
16,gen=16_member=2705_pso,1.79889,13046.6,1,0.0425651,0.00195058,0.00195058,1,-999
16,gen=15_member=2515_pso,1.73999,12731.3,1,0.0423692,0.00142906,0.00142906,1,-999
16,gen=16_member=2628_pso,1.63664,12594.6,1,0.040105,0.00120173,0.00120173,1,-999
16,gen=16_member=2645_pso,3.93115,16235.3,1,0.039093,0.00548942,0.00548942,1,-999
16,gen=15_member=2415_pso,1.90299,13223.4,1,0.0384452,0.00257116,0.00257116,1,-999
16,gen=16_member=2634_pso,2.91945,15290.7,1,0.0374412,0.00300387,0.00300387,1,-999
16,gen=14_member=2261_pso,4.00839,16275.2,1,0.0370984,0.00578601,0.00578601,1,-999
16,gen=16_member=2686_pso,1.52219,12171.3,1,0.0363852,0.00113897,0.00113897,1,-999
16,gen=15_member=2523_pso,2.49498,14533.8,1,0.0356066,0.00351281,0.00351281,1,-999
16,gen=16_member=2625_pso,3.35153,15729,1,0.034404,0.00551399,0.00551399,1,-999
16,gen=15_member=2442_pso,3.85869,16178.7,1,0.0317048,0.00454367,0.00454367,1,-999
16,gen=14_member=2266_pso,4.16345,16396.8,1,0.0312932,0.00476348,0.00476348,1,-999
16,gen=14_member=2388_pso,1.5864,12283.5,1,0.0298862,0.00106172,0.00106172,1,-999
16,gen=15_member=2418_pso,1.44707,12119,1,0.0287955,0.00107572,0.00107572,1,-999
16,gen=12_member=1919_pso,4.07322,16361.4,1,0.0257568,0.005416,0.005416,1,-999
16,gen=12_member=2037_pso,4.34566,16604.8,1,0.0252826,0.00357711,0.00357711,1,-999
16,156,4.4265,16882.3,1,0.0240779,0.00205134,0.00205134,1,-999
16,95,4.70127,17459.9,1,0.0239903,0.000977782,0.000977782,1,-999
16,gen=13_member=2176_pso,3.41344,15737.4,1,0.0238621,0.00578192,0.00578192,1,-999
16,gen=15_member=2538_pso,4.10703,16377.9,1,0.0235627,0.00497112,0.00497112,1,-999
16,gen=15_member=2417_pso,2.8621,15186.8,1,0.0234431,0.00331178,0.00331178,1,-999
16,gen=15_member=2432_pso,1.11054,9609.76,1,0.0232563,0.00112912,0.00112912,1,-999
16,gen=15_member=2539_pso,2.79014,15071.7,1,0.0230561,0.0036354,0.0036354,1,-999
16,gen=16_member=2581_pso,1.01543,8416.47,1,0.0227896,0.000691946,0.000691946,1,-999
16,gen=12_member=1950_pso,2.61669,14724,1,0.0221148,0.00400479,0.00400479,1,-999
16,gen=15_member=2480_pso,3.69145,15947.7,1,0.0219629,0.00668317,0.00668317,1,-999
16,gen=16_member=2637_pso,3.62113,15942.8,1,0.0215828,0.00690965,0.00690965,1,-999
16,gen=16_member=2664_pso,2.3213,14340.7,1,0.0215148,0.00305462,0.00305462,1,-999
16,gen=9_member=1409_pso,4.39707,16641.1,1,0.0211078,0.0035501,0.0035501,1,-999
16,gen=12_member=1949_pso,1.23472,10493.4,1,0.0203582,0.00102374,0.00102374,1,-999
16,gen=16_member=2601_pso,3.28169,15684.3,1,0.0202523,0.00510712,0.00510712,1,-999
16,gen=15_member=2544_pso,3.80973,16131.6,1,0.0195773,0.00524076,0.00524076,1,-999
16,gen=14_member=2281_pso,2.55074,14696.7,1,0.0193128,0.00361035,0.00361035,1,-999
16,gen=15_member=2511_pso,4.30025,16521.6,1,0.0191997,0.00402544,0.00402544,1,-999
16,gen=11_member=1768_pso,2.70207,14890.4,1,0.0189439,0.00502552,0.00502552,1,-999
16,gen=13_member=2069_pso,1.29706,11029.1,1,0.0187485,0.000873931,0.000873931,1,-999
16,gen=15_member=2466_pso,3.49391,15800.1,1,0.018668,0.00789572,0.00789572,1,-999
16,gen=10_member=1638_pso,3.56133,15908.4,1,0.0180683,0.00672155,0.00672155,1,-999
16,gen=12_member=1911_pso,4.22687,16418.9,1,0.0180221,0.00532401,0.00532401,1,-999
16,gen=15_member=2472_pso,2.28172,14325.3,1,0.017933,0.00304484,0.00304484,1,-999
16,gen=16_member=2630_pso,4.27214,16505.7,1,0.0176993,0.00430056,0.00430056,1,-999
16,gen=15_member=2559_pso,2.25263,14251.2,1,0.0175145,0.00334043,0.00334043,1,-999
16,gen=14_member=2252_pso,1.16818,9751.58,1,0.0174691,0.00110268,0.00110268,1,-999
16,gen=16_member=2648_pso,2.65425,14886.9,1,0.0174,0.00493697,0.00493697,1,-999
16,gen=16_member=2594_pso,2.72848,15046,1,0.0165411,0.00400952,0.00400952,1,-999
16,gen=13_member=2143_pso,1.39501,11508.2,1,0.0164321,0.000983523,0.000983523,1,-999
16,gen=14_member=2314_pso,3.78372,16104.3,1,0.0160405,0.00578601,0.00578601,1,-999
16,gen=11_member=1731_pso,3.6088,15924.7,1,0.0156153,0.00727494,0.00727494,1,-999
16,gen=15_member=2488_pso,1.2191,10433.4,1,0.014957,0.000968691,0.000968691,1,-999
16,gen=16_member=2655_pso,1.94612,13285.7,1,0.0144782,0.00306215,0.00306215,1,-999
16,gen=14_member=2328_pso,1.34899,11463.7,1,0.0144625,0.00102849,0.00102849,1,-999
16,gen=15_member=2439_pso,2.18598,14065.1,1,0.0139904,0.00360157,0.00360157,1,-999
16,gen=12_member=1990_pso,3.70524,15953.1,1,0.0136829,0.00652852,0.00652852,1,-999
16,gen=16_member=2641_pso,1.41192,11978.1,1,0.0135938,0.00112153,0.00112153,1,-999
16,gen=15_member=2424_pso,3.45109,15784.7,1,0.0133178,0.00704084,0.00704084,1,-999
16,gen=14_member=2334_pso,1.17744,9859.67,1,0.0132969,0.000985251,0.000985251,1,-999
16,gen=15_member=2461_pso,2.1178,13830.5,1,0.0132411,0.00306671,0.00306671,1,-999
16,gen=14_member=2324_pso,2.54273,14666.1,1,0.0131283,0.0032514,0.0032514,1,-999
16,gen=14_member=2373_pso,2.21465,14220.8,1,0.013105,0.00303292,0.00303292,1,-999
16,gen=13_member=2073_pso,1.97085,13429,1,0.0129132,0.00260156,0.00260156,1,-999
16,gen=14_member=2339_pso,1.04033,8846.7,1,0.0127307,0.000985251,0.000985251,1,-999
16,gen=15_member=2421_pso,2.50047,14548.5,1,0.0124707,0.00334043,0.00334043,1,-999
16,gen=12_member=1960_pso,2.00789,13506.4,1,0.0122532,0.00322563,0.00322563,1,-999
16,gen=15_member=2411_pso,3.52258,15824,1,0.011932,0.00827493,0.00827493,1,-999
16,gen=15_member=2498_pso,2.82967,15087.4,1,0.0118358,0.00365457,0.00365457,1,-999
16,gen=14_member=2402_pso,4.23247,16439.2,1,0.0118206,0.00490502,0.00490502,1,-999
16,gen=16_member=2694_pso,2.05031,13557.3,1,0.011634,0.00363377,0.00363377,1,-999
16,gen=14_member=2250_pso,3.74385,16055.1,1,0.0112456,0.00672155,0.00672155,1,-999
16,gen=15_member=2459_pso,1.30652,11088.5,1,0.0111153,0.000921766,0.000921766,1,-999
16,gen=16_member=2748_pso,1.33962,11295.4,1,0.0110911,0.00113897,0.00113897,1,-999
16,gen=15_member=2414_pso,2.01777,13525.7,1,0.011078,0.00328537,0.00328537,1,-999
16,gen=16_member=2629_pso,2.14886,13998.8,1,0.0104696,0.00290764,0.00290764,1,-999
16,gen=13_member=2188_pso,3.74831,16060.2,1,0.010411,0.00650032,0.00650032,1,-999
16,gen=16_member=2726_pso,2.81678,15082.5,1,0.0103228,0.00359,0.00359,1,-999
16,gen=16_member=2631_pso,3.5396,15828,1,0.0101203,0.00855827,0.00855827,1,-999
16,gen=13_member=2127_pso,3.44291,15751.2,1,0.00983045,0.00628262,0.00628262,1,-999
16,gen=15_member=2433_pso,2.63543,14798.6,1,0.00980822,0.00374821,0.00374821,1,-999
16,gen=13_member=2140_pso,2.06233,13579.4,1,0.00930563,0.00384193,0.00384193,1,-999
16,gen=16_member=2671_pso,1.06418,8994.89,1,0.0090531,0.0011537,0.0011537,1,-999
16,gen=15_member=2453_pso,2.08595,13610.3,1,0.00857914,0.00435907,0.00435907,1,-999
16,gen=16_member=2674_pso,1.07911,9518.59,1,0.00857871,0.00102374,0.00102374,1,-999
16,gen=13_member=2216_pso,2.09518,13814.4,1,0.00831762,0.00322563,0.00322563,1,-999
16,gen=14_member=2243_pso,2.14589,13837.7,1,0.00811173,0.00300053,0.00300053,1,-999
16,gen=15_member=2490_pso,2.20244,14209.7,1,0.00748619,0.00293408,0.00293408,1,-999
16,gen=15_member=2501_pso,2.7268,14971.7,1,0.00689844,0.00400479,0.00400479,1,-999
16,gen=14_member=2280_pso,1.95844,13424.8,1,0.0064574,0.00263055,0.00263055,1,-999
16,gen=11_member=1739_pso,1.075,9235.19,1,0.00352733,0.000966107,0.000966107,1,-999
16,gen=13_member=2153_pso,1.07769,9294.73,1,0.0010745,0.000913564,0.000913564,1,-999
17,152,4.78258,17542.8,1,1e+30,0.000904446,0.000904446,1,-999
17,gen=15_member=2554_pso,0.953057,8202.11,1,1e+30,0.00060257,0.00060257,1,-999
17,16,4.48927,17265.5,1,0.0689941,0.00120728,0.00120728,1,-999
17,130,4.69071,17325,1,0.055358,0.00112634,0.00112634,1,-999
17,gen=17_member=2759_pso,2.44422,14660.8,1,0.0470677,0.00310541,0.00310541,1,-999
17,gen=17_member=2827_pso,3.19591,15605.2,1,0.0455723,0.00453055,0.00453055,1,-999
17,gen=17_member=2824_pso,3.00352,15376.2,1,0.0444909,0.00326278,0.00326278,1,-999
17,gen=17_member=2809_pso,1.89562,13343.8,1,0.0416615,0.00162422,0.00162422,1,-999
17,gen=16_member=2686_pso,1.52219,12171.3,1,0.0363852,0.0013766,0.0013766,1,-999
17,gen=14_member=2261_pso,4.00839,16275.2,1,0.0349721,0.00578601,0.00578601,1,-999
17,gen=16_member=2625_pso,3.35153,15729,1,0.034404,0.00795168,0.00795168,1,-999
17,gen=17_member=2787_pso,2.07429,13713.4,1,0.0336347,0.00196309,0.00196309,1,-999
17,gen=14_member=2266_pso,4.16345,16396.8,1,0.0312932,0.00549814,0.00549814,1,-999
17,gen=17_member=2822_pso,1.96637,13601.6,1,0.0302516,0.00163911,0.00163911,1,-999
17,gen=16_member=2628_pso,1.63664,12594.6,1,0.0301138,0.00120173,0.00120173,1,-999
17,gen=14_member=2388_pso,1.5864,12283.5,1,0.0298862,0.00121686,0.00121686,1,-999
17,gen=16_member=2648_pso,2.65425,14886.9,1,0.0297303,0.00438387,0.00438387,1,-999
17,gen=17_member=2769_pso,2.36249,14529.8,1,0.0294436,0.00310462,0.00310462,1,-999
17,gen=15_member=2418_pso,1.44707,12119,1,0.0287955,0.00142344,0.00142344,1,-999
17,gen=14_member=2324_pso,2.54273,14666.1,1,0.0278155,0.00305462,0.00305462,1,-999
17,gen=17_member=2830_pso,3.67511,16009.2,1,0.0277948,0.0058312,0.0058312,1,-999
17,gen=15_member=2495_pso,3.09407,15490.5,1,0.0277019,0.00361264,0.00361264,1,-999
17,gen=17_member=2821_pso,2.55567,14850.3,1,0.0270289,0.00418213,0.00418213,1,-999
17,gen=17_member=2872_pso,1.70173,12730.1,1,0.0269874,0.00132622,0.00132622,1,-999
17,gen=16_member=2705_pso,1.79889,13046.6,1,0.0260015,0.00129904,0.00129904,1,-999
17,gen=15_member=2442_pso,3.85869,16178.7,1,0.0259963,0.0052145,0.0052145,1,-999
17,gen=16_member=2645_pso,3.93115,16235.3,1,0.0258801,0.00548942,0.00548942,1,-999
17,gen=17_member=2852_pso,4.06507,16365.8,1,0.0257568,0.00567744,0.00567744,1,-999
17,gen=15_member=2538_pso,4.10703,16377.9,1,0.025689,0.0060966,0.0060966,1,-999
17,gen=15_member=2515_pso,1.73999,12731.3,1,0.0246299,0.00132425,0.00132425,1,-999
17,gen=16_member=2634_pso,2.91945,15290.7,1,0.0243426,0.00315925,0.00315925,1,-999
17,156,4.4265,16882.3,1,0.0240779,0.00205134,0.00205134,1,-999
17,95,4.70127,17459.9,1,0.0239903,0.000977782,0.000977782,1,-999
17,gen=17_member=2835_pso,3.08983,15456.4,1,0.0236448,0.00353299,0.00353299,1,-999
17,gen=17_member=2810_pso,1.10994,9708.65,1,0.0232563,0.00115747,0.00115747,1,-999
17,gen=15_member=2539_pso,2.79014,15071.7,1,0.0230561,0.00447655,0.00447655,1,-999
17,gen=13_member=2176_pso,3.41344,15737.4,1,0.0229684,0.00745359,0.00745359,1,-999
17,gen=17_member=2858_pso,3.26859,15628.4,1,0.022399,0.00506267,0.00506267,1,-999
17,gen=16_member=2601_pso,3.28169,15684.3,1,0.0216567,0.00635316,0.00635316,1,-999
17,gen=9_member=1409_pso,4.39707,16641.1,1,0.0211078,0.00360661,0.00360661,1,-999
17,gen=15_member=2417_pso,2.8621,15186.8,1,0.0210546,0.0036812,0.0036812,1,-999
17,gen=12_member=1949_pso,1.23472,10493.4,1,0.0203582,0.00102849,0.00102849,1,-999
17,gen=15_member=2544_pso,3.80973,16131.6,1,0.0195773,0.00564778,0.00564778,1,-999
17,gen=14_member=2250_pso,3.74385,16055.1,1,0.0191124,0.00672155,0.00672155,1,-999
17,gen=17_member=2886_pso,2.66952,14917.2,1,0.0189439,0.0038698,0.0038698,1,-999
17,gen=17_member=2794_pso,3.90929,16216.9,1,0.0189215,0.00549814,0.00549814,1,-999
17,gen=13_member=2069_pso,1.29706,11029.1,1,0.0187485,0.000915809,0.000915809,1,-999
17,gen=15_member=2466_pso,3.49391,15800.1,1,0.018668,0.00789572,0.00789572,1,-999
17,gen=14_member=2280_pso,1.95844,13424.8,1,0.0184758,0.00155689,0.00155689,1,-999
17,gen=15_member=2472_pso,2.28172,14325.3,1,0.0180225,0.00296282,0.00296282,1,-999
17,gen=12_member=1911_pso,4.22687,16418.9,1,0.0180221,0.00532401,0.00532401,1,-999
17,gen=15_member=2511_pso,4.30025,16521.6,1,0.0180127,0.00402544,0.00402544,1,-999
17,gen=16_member=2630_pso,4.27214,16505.7,1,0.0176993,0.00430056,0.00430056,1,-999
17,gen=14_member=2252_pso,1.16818,9751.58,1,0.0176263,0.00110268,0.00110268,1,-999
17,gen=17_member=2815_pso,0.997797,8605.64,1,0.0175506,0.000796159,0.000796159,1,-999
17,gen=17_member=2811_pso,2.25228,14291.1,1,0.0175145,0.00269028,0.00269028,1,-999
17,gen=16_member=2594_pso,2.72848,15046,1,0.0165411,0.00405399,0.00405399,1,-999
17,gen=13_member=2143_pso,1.39501,11508.2,1,0.0164321,0.000983523,0.000983523,1,-999
17,gen=14_member=2314_pso,3.78372,16104.3,1,0.0160405,0.00611572,0.00611572,1,-999
17,gen=10_member=1638_pso,3.56133,15908.4,1,0.0157988,0.00795873,0.00795873,1,-999
17,gen=11_member=1731_pso,3.6088,15924.7,1,0.0156153,0.00755316,0.00755316,1,-999
17,gen=15_member=2501_pso,2.7268,14971.7,1,0.0153975,0.00361035,0.00361035,1,-999
17,gen=17_member=2795_pso,1.79605,12819.5,1,0.0153818,0.00127539,0.00127539,1,-999
17,gen=17_member=2792_pso,2.9103,15230.4,1,0.0149747,0.0038155,0.0038155,1,-999
17,gen=15_member=2488_pso,1.2191,10433.4,1,0.0149277,0.000984699,0.000984699,1,-999
17,gen=12_member=2037_pso,4.34566,16604.8,1,0.0146101,0.00357711,0.00357711,1,-999
17,gen=16_member=2629_pso,2.14886,13998.8,1,0.0143187,0.00290764,0.00290764,1,-999
17,gen=15_member=2424_pso,3.45109,15784.7,1,0.0142115,0.00704084,0.00704084,1,-999
17,gen=15_member=2439_pso,2.18598,14065.1,1,0.0139904,0.00334102,0.00334102,1,-999
17,gen=16_member=2641_pso,1.41192,11978.1,1,0.0135938,0.00132425,0.00132425,1,-999
17,gen=14_member=2373_pso,2.21465,14220.8,1,0.0130156,0.0032155,0.0032155,1,-999
17,gen=14_member=2328_pso,1.34899,11463.7,1,0.0129412,0.00102849,0.00102849,1,-999
17,gen=15_member=2411_pso,3.52258,15824,1,0.011932,0.00827493,0.00827493,1,-999
17,gen=17_member=2866_pso,4.34112,16539.9,1,0.0118596,0.00374845,0.00374845,1,-999
17,gen=15_member=2498_pso,2.82967,15087.4,1,0.0118358,0.00418213,0.00418213,1,-999
17,gen=14_member=2402_pso,4.23247,16439.2,1,0.0118206,0.00490502,0.00490502,1,-999
17,gen=14_member=2339_pso,1.04033,8846.7,1,0.0114669,0.000985251,0.000985251,1,-999
17,gen=13_member=2216_pso,2.09518,13814.4,1,0.0113628,0.00211591,0.00211591,1,-999
17,gen=15_member=2459_pso,1.30652,11088.5,1,0.0111153,0.000968478,0.000968478,1,-999
17,gen=17_member=2829_pso,1.02027,8750.58,1,0.0111069,0.000900015,0.000900015,1,-999
17,gen=17_member=2911_pso,3.63741,15989,1,0.0110333,0.00661098,0.00661098,1,-999
17,gen=17_member=2871_pso,1.17755,10185.7,1,0.0108778,0.00104986,0.00104986,1,-999
17,gen=17_member=2851_pso,2.33147,14389.1,1,0.0107209,0.00322997,0.00322997,1,-999
17,gen=13_member=2188_pso,3.74831,16060.2,1,0.010411,0.00650032,0.00650032,1,-999
17,gen=16_member=2664_pso,2.3213,14340.7,1,0.010369,0.00305462,0.00305462,1,-999
17,gen=16_member=2726_pso,2.81678,15082.5,1,0.0103228,0.00427002,0.00427002,1,-999
17,gen=16_member=2748_pso,1.33962,11295.4,1,0.010167,0.00113897,0.00113897,1,-999
17,gen=17_member=2885_pso,3.43949,15765.3,1,0.00983045,0.00689418,0.00689418,1,-999
17,gen=15_member=2461_pso,2.1178,13830.5,1,0.00939205,0.00216189,0.00216189,1,-999
17,gen=16_member=2671_pso,1.06418,8994.89,1,0.0090531,0.0011537,0.0011537,1,-999
17,gen=16_member=2674_pso,1.07911,9518.59,1,0.00842153,0.00109295,0.00109295,1,-999
17,gen=17_member=2843_pso,2.13115,13919,1,0.00811173,0.0024495,0.0024495,1,-999
17,gen=15_member=2490_pso,2.20244,14209.7,1,0.00748619,0.00310462,0.00310462,1,-999
17,gen=16_member=2631_pso,3.5396,15828,1,0.00671517,0.00855827,0.00855827,1,-999
17,gen=16_member=2637_pso,3.62113,15942.8,1,0.00628446,0.00827493,0.00827493,1,-999
17,gen=17_member=2883_pso,3.54829,15839.7,1,0.00567464,0.0088725,0.0088725,1,-999
17,gen=17_member=2903_pso,3.63286,15956.6,1,0.0042492,0.00742951,0.00742951,1,-999
17,gen=11_member=1739_pso,1.075,9235.19,1,0.00352733,0.00104986,0.00104986,1,-999
17,gen=14_member=2281_pso,2.55074,14696.7,1,0.0033776,0.00284627,0.00284627,1,-999
17,gen=17_member=2844_pso,2.32143,14362.4,1,0.00265486,0.00327096,0.00327096,1,-999
17,gen=14_member=2334_pso,1.17744,9859.67,1,0.00244845,0.000985251,0.000985251,1,-999
17,gen=17_member=2789_pso,1.34545,11446.9,1,0.00244528,0.00104656,0.00104656,1,-999
17,gen=13_member=2153_pso,1.07769,9294.73,1,0.0010745,0.00111985,0.00111985,1,-999
18,152,4.78258,17542.8,1,1e+30,0.000904446,0.000904446,1,-999
18,gen=15_member=2554_pso,0.953057,8202.11,1,1e+30,0.00060257,0.00060257,1,-999
18,16,4.48927,17265.5,1,0.0689941,0.00120728,0.00120728,1,-999
18,130,4.69071,17325,1,0.055358,0.00112634,0.00112634,1,-999
18,gen=17_member=2759_pso,2.44422,14660.8,1,0.0470677,0.00359727,0.00359727,1,-999
18,gen=18_member=2932_pso,1.51366,12253.7,1,0.0363852,0.00126259,0.00126259,1,-999
18,gen=14_member=2261_pso,4.00839,16275.2,1,0.0349721,0.00623405,0.00623405,1,-999
18,gen=16_member=2625_pso,3.35153,15729,1,0.034404,0.00536086,0.00536086,1,-999
18,gen=17_member=2787_pso,2.07429,13713.4,1,0.0336347,0.00234885,0.00234885,1,-999
18,gen=18_member=2962_pso,3.50442,15913.5,1,0.0323483,0.00672685,0.00672685,1,-999
18,gen=18_member=3041_pso,2.87907,15311.3,1,0.0321471,0.00552034,0.00552034,1,-999
18,gen=11_member=1731_pso,3.6088,15924.7,1,0.029709,0.00704084,0.00704084,1,-999
18,gen=18_member=3087_pso,2.98521,15342.5,1,0.0296872,0.00569191,0.00569191,1,-999
18,gen=17_member=2769_pso,2.36249,14529.8,1,0.0294436,0.0032155,0.0032155,1,-999
18,gen=17_member=2822_pso,1.96637,13601.6,1,0.0288164,0.00213007,0.00213007,1,-999
18,156,4.4265,16882.3,1,0.0287633,0.00205134,0.00205134,1,-999
18,gen=14_member=2324_pso,2.54273,14666.1,1,0.0278155,0.00356468,0.00356468,1,-999
18,gen=15_member=2418_pso,1.44707,12119,1,0.0265696,0.00141782,0.00141782,1,-999
18,gen=15_member=2544_pso,3.80973,16131.6,1,0.0261514,0.00687136,0.00687136,1,-999
18,gen=15_member=2442_pso,3.85869,16178.7,1,0.0259963,0.00528955,0.00528955,1,-999
18,gen=16_member=2645_pso,3.93115,16235.3,1,0.0258801,0.00564636,0.00564636,1,-999
18,gen=17_member=2852_pso,4.06507,16365.8,1,0.0257568,0.00633799,0.00633799,1,-999
18,gen=18_member=2985_pso,2.63219,14853.8,1,0.0257434,0.00315413,0.00315413,1,-999
18,gen=14_member=2388_pso,1.5864,12283.5,1,0.0256571,0.00128646,0.00128646,1,-999
18,gen=18_member=3006_pso,1.83494,13134.1,1,0.0250354,0.00184672,0.00184672,1,-999
18,95,4.70127,17459.9,1,0.0239903,0.000977782,0.000977782,1,-999
18,gen=16_member=2628_pso,1.63664,12594.6,1,0.0234513,0.00161674,0.00161674,1,-999
18,gen=17_member=2810_pso,1.10994,9708.65,1,0.0232563,0.00115747,0.00115747,1,-999
18,gen=18_member=2929_pso,3.15694,15545.8,1,0.0231464,0.0052832,0.0052832,1,-999
18,gen=13_member=2176_pso,3.41344,15737.4,1,0.0229684,0.00528169,0.00528169,1,-999
18,gen=17_member=2872_pso,1.70173,12730.1,1,0.0226755,0.001631,0.001631,1,-999
18,gen=18_member=2983_pso,3.05,15427.5,1,0.0225368,0.00492841,0.00492841,1,-999
18,gen=17_member=2827_pso,3.19591,15605.2,1,0.022426,0.00556466,0.00556466,1,-999
18,gen=17_member=2858_pso,3.26859,15628.4,1,0.022399,0.0057444,0.0057444,1,-999
18,gen=14_member=2266_pso,4.16345,16396.8,1,0.0219354,0.00611508,0.00611508,1,-999
18,gen=16_member=2601_pso,3.28169,15684.3,1,0.0216567,0.00510712,0.00510712,1,-999
18,gen=17_member=2821_pso,2.55567,14850.3,1,0.0212681,0.00311975,0.00311975,1,-999
18,gen=18_member=3072_pso,4.37912,16676.3,1,0.0211078,0.00332837,0.00332837,1,-999
18,gen=12_member=1949_pso,1.23472,10493.4,1,0.0203582,0.00102849,0.00102849,1,-999
18,gen=15_member=2538_pso,4.10703,16377.9,1,0.0203142,0.00613666,0.00613666,1,-999
18,gen=18_member=3033_pso,1.76615,12953.2,1,0.0196937,0.00193772,0.00193772,1,-999
18,gen=17_member=2794_pso,3.90929,16216.9,1,0.0189215,0.00552624,0.00552624,1,-999
18,gen=13_member=2069_pso,1.29706,11029.1,1,0.0187485,0.000915809,0.000915809,1,-999
18,gen=18_member=2967_pso,3.73021,16057.2,1,0.0187075,0.00743923,0.00743923,1,-999
18,gen=18_member=2963_pso,2.82893,15176.5,1,0.0186326,0.00413601,0.00413601,1,-999
18,gen=15_member=2472_pso,2.28172,14325.3,1,0.0180225,0.00304484,0.00304484,1,-999
18,gen=12_member=1911_pso,4.22687,16418.9,1,0.0180221,0.00538699,0.00538699,1,-999
18,gen=15_member=2511_pso,4.30025,16521.6,1,0.0180127,0.00633799,0.00633799,1,-999
18,gen=16_member=2705_pso,1.79889,13046.6,1,0.0179619,0.00186734,0.00186734,1,-999
18,gen=14_member=2280_pso,1.95844,13424.8,1,0.0178383,0.00211164,0.00211164,1,-999
18,gen=16_member=2630_pso,4.27214,16505.7,1,0.0176993,0.00579135,0.00579135,1,-999
18,gen=14_member=2252_pso,1.16818,9751.58,1,0.0176263,0.00110268,0.00110268,1,-999
18,gen=17_member=2815_pso,0.997797,8605.64,1,0.0175506,0.000796159,0.000796159,1,-999
18,gen=15_member=2495_pso,3.09407,15490.5,1,0.0175257,0.00552034,0.00552034,1,-999
18,gen=17_member=2811_pso,2.25228,14291.1,1,0.0175145,0.00339868,0.00339868,1,-999
18,gen=18_member=2928_pso,2.79075,15174.4,1,0.0171659,0.00417237,0.00417237,1,-999
18,gen=18_member=2993_pso,1.72348,12822.3,1,0.016823,0.00175251,0.00175251,1,-999
18,gen=17_member=2809_pso,1.89562,13343.8,1,0.0166261,0.00204635,0.00204635,1,-999
18,gen=13_member=2143_pso,1.39501,11508.2,1,0.0164321,0.000993092,0.000993092,1,-999
18,gen=18_member=2946_pso,2.76319,15168.9,1,0.0162593,0.00427167,0.00427167,1,-999
18,gen=18_member=3081_pso,3.75854,16116.7,1,0.0160405,0.00623405,0.00623405,1,-999
18,gen=18_member=2948_pso,1.89477,13289.7,1,0.0158464,0.00189838,0.00189838,1,-999
18,gen=18_member=3022_pso,2.67531,14936.8,1,0.0149571,0.00413129,0.00413129,1,-999
18,gen=17_member=2824_pso,3.00352,15376.2,1,0.0149471,0.00490766,0.00490766,1,-999
18,gen=15_member=2488_pso,1.2191,10433.4,1,0.0149277,0.000984699,0.000984699,1,-999
18,gen=18_member=3073_pso,4.14287,16395.9,1,0.0147327,0.00614985,0.00614985,1,-999
18,gen=18_member=3068_pso,3.67666,16025.7,1,0.0143881,0.00876212,0.00876212,1,-999
18,gen=18_member=3036_pso,2.181,14127.6,1,0.0139904,0.00379573,0.00379573,1,-999
18,gen=18_member=2999_pso,3.48492,15841.6,1,0.0139263,0.00627863,0.00627863,1,-999
18,gen=15_member=2501_pso,2.7268,14971.7,1,0.0138857,0.00460517,0.00460517,1,-999
