member,generation,scenario,parameter_name,parameter_label,parameter_symbol,parameter_factor,parameter_value,base_parameter_value,probability_weight,T_factor,T_value,S_factor,S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=46_member=7821_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,31.01933,31.019254054929405,109.63178325492942,1.99327,1.9932714881763647,6.6067285118236345
gen=48_member=8165_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.0845388,35.08459194378328,113.69712114378328,3.24714,3.2471408840658538,5.352859115934146
gen=36_member=6131_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.0098272,36.00986073528155,114.62238993528156,3.70849,3.708493410413307,4.891506589586692
gen=32_member=5391_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.261589199999996,33.261505768011496,111.8740349680115,2.57343,2.5734339649692104,6.02656603503079
gen=34_member=5740_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,27.0249716,27.025055498234494,105.63758469823449,1.37217,1.3721664215087601,7.227833578491239
gen=35_member=5978_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.7979444,35.798046250315835,114.41057545031585,3.60663,3.6066329183701873,4.993367081629812
gen=32_member=5373_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.4901084,34.49010839919886,113.10263759919886,2.995,2.995004204654325,5.604995795345674
gen=44_member=7565_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,32.9715036,32.97144846847227,111.58397766847226,2.47831,2.478310881640845,6.121689118359155
gen=45_member=7737_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.1261288,36.12613241634489,114.7386616163449,3.75756,3.7575596650694987,4.842440334930501
gen=35_member=6019_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.062408,36.06245626130536,114.67498546130537,3.73038,3.7303822104294633,4.869617789570537
gen=46_member=7796_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.467532,35.46763029885118,114.08015949885117,3.43824,3.43823893574998,5.16176106425002
gen=47_member=7977_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.5069676,35.506986680921436,114.11951588092144,3.45533,3.4553251022415497,5.14467489775845
gen=49_member=8311_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.0073764,36.00733726709178,114.61986646709177,3.70558,3.7055758911768053,4.894424108823195
gen=29_member=4851_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.2643384,35.264277472776136,113.87680667277613,3.33985,3.339852235813954,5.260147764186046
gen=34_member=5819_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.5609588,34.56103873283972,113.17356793283972,3.0224,3.022398591006844,5.577601408993155
gen=38_member=6490_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.0697604,36.069858023161345,114.68238722316136,3.73254,3.7325391237239685,4.867460876276031
gen=42_member=7145_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.306151199999995,36.30614392385608,114.9186731238561,3.85887,3.858871338058117,4.741128661941882
gen=28_member=4655_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.7361532,33.73614280489097,112.34867200489097,2.71633,2.7163349555958534,5.883665044404147
gen=24_member=4008_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.7668996,33.76696087691461,112.3794900769146,2.71969,2.7196924545351737,5.8803075454648255
gen=34_member=5732_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.7822728,33.7821917262945,112.39472092629453,2.72045,2.7204459363071374,5.879554063692862
gen=40_member=6768_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.653050799999995,36.65302211816361,115.26555131816362,4.06357,4.063568704514503,4.536431295485497
gen=44_member=7554_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.7114224,33.71131958774986,112.32384878774988,2.69854,2.6985365408908595,5.90146345910914
gen=18_member=3072_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,37.154796399999995,37.15490686727385,115.76743606727385,4.37912,4.379123996722136,4.220876003277864
gen=50_member=8445_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,20.94736636,20.947372107145803,99.55990130714581,1.01547,1.0154703928416016,7.584529607158398
gen=50_member=8506_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.1778184,36.17771080932583,114.79024000932583,3.79088,3.7908831835680523,4.809116816431947
gen=50_member=8596_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,31.6560924,31.656131000200023,110.26866020020003,2.13446,2.1344595323964763,6.465540467603523
gen=50_member=8464_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.1692028,35.16929619734085,113.78182539734085,3.28738,3.2873772225461146,5.3126227774538854
gen=50_member=8489_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.927984,33.928075253726064,112.54060445372608,2.76217,2.7621716131516663,5.837828386848333
gen=50_member=8579_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.2674576,35.267503555717184,113.8800327557172,3.34196,3.341960069793125,5.258039930206875
gen=50_member=8474_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,28.369124,28.369120398124426,106.98164959812442,1.54501,1.545008856601091,7.054991143398908
gen=50_member=8555_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.7982408,34.798261721440575,113.41079092144058,3.12278,3.122777075087054,5.477222924912946
gen=50_member=8483_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,32.124418,32.12450543561306,110.73703463561304,2.25475,2.254748390424492,6.345251609575508
gen=50_member=8443_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,29.0288348,29.028751720435796,107.64128092043579,1.62866,1.6286550645203905,6.971344935479609
gen=50_member=8469_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,27.342684399999996,27.342638190802248,105.95516739080225,1.39731,1.3973096615726888,7.202690338427311
gen=50_member=8584_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.776259200000005,36.77633515260383,115.38886435260383,4.09976,4.0997561143955386,4.500243885604461
gen=50_member=8572_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.3808628,35.38077037906462,113.99329957906461,3.38958,3.389579700812769,5.210420299187231
gen=50_member=8550_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.4354488,35.43550778076299,114.048036980763,3.41089,3.4108893975704633,5.189110602429537
gen=50_member=8507_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,29.1130532,29.113125122660595,107.72565432266059,1.64928,1.6492785593130492,6.950721440686951
gen=50_member=8467_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,28.4317308,28.431750054504132,107.04427925450413,1.56923,1.5692285694059316,7.0307714305940685
gen=50_member=8487_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.5025116,35.50262187067714,114.11515107067714,3.45215,3.4521491223510132,5.147850877648986
152,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,39.0853584,39.0854414587126,117.6979706587126,4.78258,4.552452550769395,4.0475474492306045
gen=36_member=6021_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,15.73043752,15.730428646974957,94.34295784697495,0.811083,0.7436997456171583,7.856300254382841
16,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,38.467534,38.46752870631738,117.08005790631736,4.48927,4.2674610908462105,4.332538909153789
130,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,38.6001,38.60014577795708,117.21267497795709,4.69071,4.464129658132953,4.135870341867046
95,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,38.900657200000005,38.90068138512153,117.51321058512153,4.70127,4.471905840668401,4.1280941593315985
156,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,37.6137644,37.61379239712806,116.22632159712806,4.4265,4.209061869032693,4.390938130967307
gen=47_member=7948_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,28.5299856,28.529932454502454,107.14246165450244,1.5703,1.4570539136236844,7.142946086376315
gen=48_member=8161_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,24.5082228,24.508282368015493,103.1208115680155,1.17026,1.071492344998515,7.5285076550014844
gen=33_member=5661_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.8916696,36.89173247767671,115.50426167767671,4.21575,4.004284677297783,4.595715322702216
gen=47_member=7921_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,37.0291372,37.029124549782175,115.6416537497822,4.27101,4.058499165706083,4.541500834293917
gen=40_member=6722_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.2066292,29.206608318766545,107.81913751876654,1.65561,1.5385921070326187,7.061407892967381
gen=48_member=8113_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,37.0135412,37.01352492542517,115.62605412542518,4.2324,4.020907830898274,4.579092169101726
gen=48_member=8218_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.6236412,36.62363801974855,115.23616721974857,4.03399,3.829793482994452,4.770206517005548
gen=42_member=7058_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,17.825114,17.82511697626178,96.4376461762618,0.864582,0.789039840710862,7.810960159289138
gen=48_member=8245_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.87897,36.87888641911074,115.49141561911075,4.17121,3.960615694078767,4.639384305921233
gen=41_member=6922_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.1159516,32.11592080418332,110.72845000418333,2.24821,2.1071088156472473,6.492891184352752
gen=41_member=6885_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,16.94815092,16.94814371857778,95.56067291857778,0.828565,0.7578965653399611,7.8421034346600385
gen=37_member=6262_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,25.3729096,25.372800727077287,103.98532992707726,1.2425,1.1417360905398914,7.458263909460108
gen=39_member=6554_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,22.91498,22.91493475179726,101.52746395179726,1.07599,0.9829839905217646,7.617016009478235
gen=44_member=7409_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.026161199999997,29.02617500954204,107.63870420954201,1.61819,1.5034556665009893,7.09654433349901
gen=33_member=5597_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,20.425457360000003,20.425447005160812,99.03797620516082,0.993719,0.9104334480772349,7.6895665519227645
gen=35_member=5926_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,28.758578399999998,28.75848621927199,107.371015419272,1.60584,1.491499397782895,7.108500602217105
gen=42_member=7147_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.785394,36.78548226240043,115.39801146240043,4.12536,3.9159276493019575,4.684072350698042
gen=47_member=7992_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,37.303181200000004,37.30318347661641,115.91571267661642,4.41535,4.1982466315133875,4.401753368486612
gen=44_member=7479_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.72709,29.726992928553695,108.3395221285537,1.7727,1.6500890571959959,6.949910942804004
gen=46_member=7840_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,27.838414399999998,27.838357196260656,106.45088639626066,1.46259,1.3539707467909248,7.246029253209075
gen=36_member=6076_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,37.071692,37.07165394641189,115.6841831464119,4.31441,4.099873113307638,4.500126886692362
gen=39_member=6576_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,24.576845199999998,24.57679423226629,103.18932343226629,1.21064,1.112817662331887,7.487182337668113
gen=46_member=7833_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.2738412,30.273822445456965,108.88635164545695,1.83739,1.7120188248330594,6.88798117516694
gen=36_member=6039_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.2367848,34.236759922666806,112.84928912266682,2.88658,2.718035442374374,5.881964557625626
gen=45_member=7630_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,20.27341864,20.273425248681576,98.88595444868157,0.964314,0.8804286780408579,7.719571321959142
gen=41_member=7002_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.456018,31.456010064777686,110.0685392647777,2.09323,1.957527190478599,6.642472809521401
gen=44_member=7416_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,22.539562,22.53949283051267,101.15202203051267,1.03735,0.9467049306417684,7.653295069358231
gen=48_member=8130_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.2965668,30.29664546331896,108.90917466331896,1.8663,1.740186746464788,6.859813253535211
gen=42_member=7150_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,23.0183592,23.018345966531463,101.63087516653145,1.08725,0.9978588366005301,7.6021411633994695
gen=46_member=7861_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.5779672,36.57795625745423,115.19048545745423,4.0076,3.801521951384314,4.798478048615685
gen=47_member=8013_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,24.1898416,24.189885878306495,102.80241507830647,1.14776,1.052016720372235,7.547983279627765
gen=34_member=5833_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,37.0554276,37.05546674905064,115.66799594905063,4.29346,4.079898713427186,4.520101286572814
gen=29_member=4835_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.1628132,31.16289112554577,109.77542032554577,2.02499,1.8912700485370602,6.7087299514629395
gen=43_member=7309_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,28.36244,28.362383210764136,106.97491241076413,1.53641,1.4251702468526195,7.17482975314738
gen=42_member=7162_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.2657488,34.265693983561704,112.87822318356172,2.92099,2.751903344250478,5.848096655749522
gen=43_member=7394_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.6994628,29.69937939750987,108.31190859750988,1.74092,1.6199798364324143,6.980020163567586
gen=47_member=7994_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,27.7078536,27.707961235794844,106.32049043579485,1.42551,1.3179537452783299,7.28204625472167
gen=48_member=8212_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,25.5088176,25.50891213870453,104.12144133870451,1.2664,1.1652946889059714,7.434705311094028
gen=34_member=5718_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,19.217970479999998,19.217975104740983,97.83050430474097,0.92753,0.8522371964969535,7.747762803503046
gen=40_member=6749_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.0337384,32.033822459218676,110.64635165921867,2.22633,2.0851883744832467,6.514811625516753
gen=45_member=7712_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.9644476,31.96441941761888,110.57694861761888,2.20694,2.0666330766978804,6.533366923302119
gen=49_member=8286_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.885799199999997,31.88574680923485,110.49827600923484,2.18552,2.0458032560275528,6.554196743972447
gen=47_member=7987_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.3378604,32.3379503115816,110.95047951158162,2.30822,2.1643110516210236,6.435688948378976
gen=42_member=7104_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,37.1305112,37.1305477391165,115.7430769391165,4.35228,4.1368467018951725,4.463153298104827
gen=44_member=7536_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,23.466855600000002,23.46684587614881,102.0793750761488,1.11985,1.0276685371786767,7.572331462821323
gen=38_member=6480_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.4072248,31.407133065935877,110.01966226593586,2.07448,1.9377892353325197,6.6622107646674795
gen=43_member=7269_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.833296,36.83339971387087,115.44592891387086,4.14372,3.9339552536146436,4.6660447463853565
gen=35_member=5948_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,37.07392,37.07384621264411,115.68637541264411,4.33924,4.124137934369459,4.47586206563054
gen=29_member=4871_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,17.843495,17.843497187733753,96.45602638773376,0.881544,0.8079405098064956,7.792059490193504
gen=36_member=6031_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.3383796,31.338390787551674,109.95091998755169,2.05415,1.9187786755513954,6.681221324448604
gen=39_member=6689_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.4165068,29.416418185838467,108.02894738583845,1.67871,1.5607367088429405,7.039263291157059
gen=46_member=7811_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.8479968,30.84800808580873,109.46053728580873,1.95962,1.8287031954420432,6.771296804557957
gen=36_member=6150_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.510305600000002,29.510270949002532,108.12280014900254,1.71536,1.5955900195564865,7.004409980443513
gen=28_member=4698_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,19.62453592,19.62453473077234,98.23706393077234,0.948853,0.867349852219885,7.732650147780115
gen=45_member=7580_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.4198488,29.41977376399195,108.03230296399194,1.6928,1.5744022016640997,7.0255977983359
gen=37_member=6318_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.3585092,36.35850397821222,114.97103317821221,3.89263,3.691975034365098,4.908024965634901
gen=39_member=6634_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,37.24659,37.24656995207669,115.8590991520767,4.3792,4.162977962037059,4.437022037962941
gen=46_member=7788_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.533256,32.533172613400616,111.1457018134006,2.35444,2.207676908646109,6.392323091353891
gen=46_member=7881_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,27.1929628,27.192862415219388,105.80539161521938,1.37653,1.2686372931866527,7.331362706813347
gen=27_member=4566_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.2026964,34.20265674649548,112.8151859464955,2.87573,2.7060732355117474,5.893926764488253
gen=39_member=6698_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.52026,33.52015097310551,112.13268017310553,2.6497,2.4908199076638344,6.109180092336166
gen=41_member=6986_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.7676436,35.767651554973604,114.38018075497361,3.58673,3.3917421804706445,5.208257819529355
gen=41_member=6973_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.1593996,35.15947657236159,113.77200577236158,3.28388,3.097893326830751,5.502106673169249
gen=27_member=4568_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.5586552,32.558684654753776,111.17121385475377,2.37042,2.224085074154524,6.375914925845476
gen=37_member=6357_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.625718,32.62572860768373,111.23825780768374,2.3887,2.240379385118379,6.359620614881621
gen=47_member=8006_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.7613316,36.761407828424296,115.37393702842431,4.09604,3.8899178538472547,4.710082146152745
gen=41_member=6898_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.489438,31.489447863162184,110.10197706316218,2.11934,1.9817428591771145,6.618257140822886
gen=39_member=6668_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.933108399999995,33.933030846740984,112.545560046741,2.77099,2.6069293811222236,5.993070618877776
gen=48_member=8200_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.8907028,34.89080581472363,113.50333501472363,3.16725,2.9859878823167745,5.614012117683226
gen=32_member=5452_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.8474796,34.84753054005696,113.46005974005696,3.14182,2.9624583182048645,5.637541681795135
gen=44_member=7522_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.1631116,33.16311565476033,111.77564485476033,2.53937,2.385549557091809,6.214450442908191
gen=45_member=7699_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,25.6714616,25.671464649350018,104.28399384935003,1.28466,1.1849560346243573,7.415043965375642
gen=38_member=6478_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.2785976,35.27857906393331,113.8911082639333,3.35376,3.165319506384053,5.4346804936159465
gen=48_member=8105_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.5527908,36.55273076856624,115.16525996856623,3.9902,3.7864066384179442,4.813593361582056
gen=47_member=7995_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.497536399999994,36.49744644974915,115.10997564974916,3.97511,3.7692454235130657,4.8307545764869335
gen=38_member=6507_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.2430988,36.243072285057984,114.85560148505799,3.82686,3.627666672323914,4.972333327676086
gen=47_member=8017_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,26.3334004,26.33332130996634,104.94585050996633,1.31111,1.2080239931641554,7.391976006835844
gen=28_member=4806_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.335338,36.335363024535646,114.94789222453565,3.87574,3.6755144806519517,4.924485519348048
gen=33_member=5559_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.1440244,32.1440689013816,110.7565981013816,2.27771,2.1332867431447124,6.466713256855288
gen=28_member=4728_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,25.063886,25.063855919912235,103.67638511991223,1.21593,1.1171749757886487,7.482825024211351
gen=30_member=4999_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.9879172,33.98794532305361,112.60047452305362,2.78942,2.62282730589955,5.9771726941004495
gen=47_member=7949_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.069014399999997,31.068968509771572,109.68149770977158,1.99378,1.8612908707730944,6.738709129226905
gen=37_member=6216_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.7610332,34.76111558406628,113.37364478406629,3.104,2.9271031424433875,5.672896857556612
gen=35_member=5892_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.624976,33.6250096550061,112.23753885500611,2.6693,2.509504089138853,6.090495910861147
gen=47_member=7933_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,26.4996092,26.49956968298791,105.11209888298791,1.3367,1.232601923929575,7.367398076070424
gen=42_member=7127_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.1831636,33.183068642146345,111.79559784214636,2.56094,2.4056209642281767,6.1943790357718225
gen=46_member=7815_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.2096748,30.209600453547942,108.82212965354798,1.82093,1.6964291388108002,6.903570861189199
gen=41_member=6988_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,27.9351096,27.935094147883344,106.54762334788336,1.48478,1.375074005080524,7.2249259949194755
gen=39_member=6630_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.2866164,32.28667995166453,110.89920915166454,2.28023,2.1379263246064055,6.462073675393594
gen=46_member=7750_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.3573932,33.35737322320111,111.9699024232011,2.61481,2.4554670069145335,6.144532993085466
gen=47_member=8066_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.1452896,36.14526258672567,114.75779178672568,3.76811,3.570124924689792,5.0298750753102075
gen=49_member=8375_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.014504,33.01442462041577,111.62695382041578,2.48535,2.3338756910011855,6.266124308998814
gen=48_member=8129_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.633444399999995,36.63353389800296,115.24606309800296,4.0627,3.857526241158707,4.742473758841292
