total_pumping_cfs,depletion_metric_cfs,streamflow_metric_cfs,member,scenario
0.0,0.22133940280249575,-0.22133940280249575,gen=47_member=5956_pso,Tplus10per
0.0,0.14214036266042296,-0.14214036266042385,gen=47_member=5958_pso,Tplus10per
0.0,0.12531443937184727,-0.12531443937184772,gen=47_member=5964_pso,Tplus10per
0.0,0.1684951848228904,-0.1684951848228904,gen=47_member=5966_pso,Tplus10per
0.0,0.21300472308028473,-0.21300472308028517,gen=47_member=5970_pso,Tplus10per
0.0,0.1674577766507359,-0.16745777665073547,gen=47_member=5976_pso,Tplus10per
0.0,0.13237472366500702,-0.13237472366500747,gen=47_member=5999_pso,Tplus10per
0.0,0.10640958032771497,-0.10640958032771497,gen=47_member=6002_pso,Tplus10per
0.0,0.20803500821663468,-0.20803500821663512,gen=48_member=6031_pso,Tplus10per
0.0,0.21201453240927348,-0.21201453240927393,gen=48_member=6063_pso,Tplus10per
0.0,0.18403453106437784,-0.18403453106437784,gen=48_member=6077_pso,Tplus10per
0.0,0.16609440432617628,-0.16609440432617628,gen=48_member=6130_pso,Tplus10per
0.0,0.0945812487051223,-0.09458124870512208,gen=49_member=6144_pso,Tplus10per
0.0,0.19649759756538954,-0.19649759756538998,gen=49_member=6158_pso,Tplus10per
0.0,0.1288911435624942,-0.12889114356249465,gen=49_member=6159_pso,Tplus10per
0.0,0.10657888345760824,-0.10657888345760824,gen=49_member=6161_pso,Tplus10per
0.0,0.216549990469312,-0.21654999046931245,gen=49_member=6177_pso,Tplus10per
0.0,0.13879088929792882,-0.13879088929792882,gen=49_member=6197_pso,Tplus10per
0.0,0.17165553464272554,-0.1716555346427251,gen=49_member=6198_pso,Tplus10per
0.0,0.19147371489730736,-0.1914737148973078,gen=49_member=6216_pso,Tplus10per
0.0,0.2253301904966376,-0.2253301904966376,gen=49_member=6222_pso,Tplus10per
0.0,0.18765685918639452,-0.18765685918639452,gen=49_member=6242_pso,Tplus10per
0.0,0.11667950139295291,-0.11667950139295247,gen=50_member=6307_pso,Tplus10per
0.0,0.2203621153509685,-0.2203621153509685,gen=50_member=6311_pso,Tplus10per
0.0,0.22538349949853753,-0.22538349949853753,gen=50_member=6314_pso,Tplus10per
0.0,0.23104468708323012,-0.23104468708323012,gen=50_member=6331_pso,Tplus10per
0.0,0.14510473933408585,-0.1451047393340863,gen=50_member=6332_pso,Tplus10per
0.0,0.1392564929187996,-0.1392564929187987,gen=50_member=6333_pso,Tplus10per
0.0,0.21371613252531763,-0.21371613252531763,gen=50_member=6337_pso,Tplus10per
0.0,0.12271085934917259,-0.12271085934917281,gen=50_member=6369_pso,Tplus10per
0.0,0.23794060761284097,-0.23794060761284097,gen=50_member=6375_pso,Tplus10per
0.0,0.1322402770216926,-0.13224027702169305,gen=50_member=6378_pso,Tplus10per
0.0,0.12743679045597123,-0.12743679045597123,gen=50_member=6385_pso,Tplus10per
0.0,0.1375856718819497,-0.1375856718819497,gen=50_member=6392_pso,Tplus10per
0.0,-0.27284829709908553,0.27284829709908553,105,Tmin10per
0.0,-0.27099972677183004,0.27099972677183004,18,Tmin10per
0.0,-0.27402775648232236,0.27402775648232236,30,Tmin10per
0.0,-0.2814189682719421,0.2814189682719421,35,Tmin10per
0.0,-0.28109483045975914,0.28109483045975914,56,Tmin10per
0.0,-0.268579835568012,0.268579835568012,64,Tmin10per
0.0,-0.2742599406810138,0.2742599406810138,8,Tmin10per
0.0,-0.27293721138240645,0.27293721138240645,90,Tmin10per
0.0,-0.2273734900667166,0.22737349006671614,gen=23_member=2880_pso,Tmin10per
0.0,-0.2068487191685131,0.206848719168514,gen=24_member=2976_pso,Tmin10per
0.0,-0.20229929406218217,0.2022992940621826,gen=25_member=3126_pso,Tmin10per
0.0,-0.22742640447700468,0.22742640447700513,gen=26_member=3274_pso,Tmin10per
0.0,-0.23702593361819924,0.23702593361819968,gen=27_member=3377_pso,Tmin10per
0.0,-0.23492369361616294,0.23492369361616294,gen=27_member=3397_pso,Tmin10per
0.0,-0.2241622039248452,0.22416220392484476,gen=28_member=3493_pso,Tmin10per
0.0,-0.15425277920812253,0.15425277920812164,gen=29_member=3643_pso,Tmin10per
0.0,-0.17713433384069788,0.17713433384069788,gen=29_member=3677_pso,Tmin10per
0.0,-0.23715010605558673,0.23715010605558717,gen=30_member=3730_pso,Tmin10per
0.0,-0.14596914178975817,0.14596914178975773,gen=30_member=3743_pso,Tmin10per
0.0,-0.22265936116641427,0.22265936116641427,gen=30_member=3767_pso,Tmin10per
0.0,-0.23311830765411878,0.23311830765411834,gen=31_member=3852_pso,Tmin10per
0.0,-0.18672401985863507,0.18672401985863551,gen=31_member=3912_pso,Tmin10per
0.0,-0.23289213939014575,0.2328921393901462,gen=31_member=3915_pso,Tmin10per
0.0,-0.2310434503544876,0.2310434503544876,gen=31_member=3921_pso,Tmin10per
0.0,-0.1948702319802753,0.19487023198027575,gen=32_member=3978_pso,Tmin10per
0.0,-0.24509464068295017,0.24509464068295017,gen=32_member=3991_pso,Tmin10per
0.0,-0.11403406424653095,0.11403406424653095,gen=33_member=4144_pso,Tmin10per
0.0,-0.24585412616776203,0.24585412616776203,gen=33_member=4157_pso,Tmin10per
0.0,-0.18643421908622715,0.1864342190862276,gen=33_member=4206_pso,Tmin10per
0.0,-0.24614821088699923,0.24614821088699923,gen=34_member=4241_pso,Tmin10per
0.0,-0.19354579717530473,0.19354579717530562,gen=34_member=4254_pso,Tmin10per
0.0,-0.19706490552500844,0.197064905525008,gen=34_member=4333_pso,Tmin10per
0.0,-0.24183946244279753,0.24183946244279753,gen=35_member=4358_pso,Tmin10per
0.0,-0.18308320578767967,0.18308320578768011,gen=35_member=4371_pso,Tmin10per
0.0,-0.12847574695850583,0.1284757469585056,gen=35_member=4383_pso,Tmin10per
0.0,-0.21288866588364108,0.21288866588364108,gen=35_member=4426_pso,Tmin10per
0.0,-0.22640110104736122,0.22640110104736166,gen=35_member=4441_pso,Tmin10per
0.0,-0.18758280321152832,0.18758280321152832,gen=35_member=4446_pso,Tmin10per
0.0,-0.1186158229911145,0.1186158229911154,gen=36_member=4494_pso,Tmin10per
0.0,-0.1537952676812937,0.1537952676812946,gen=36_member=4525_pso,Tmin10per
0.0,-0.24381879006625606,0.24381879006625606,gen=36_member=4531_pso,Tmin10per
0.0,-0.10508190326775657,0.1050819032677568,gen=36_member=4573_pso,Tmin10per
0.0,-0.2246359170280101,0.2246359170280101,gen=36_member=4595_pso,Tmin10per
0.0,-0.236079432321465,0.236079432321465,gen=36_member=4597_pso,Tmin10per
0.0,-0.17862247536160236,0.17862247536160236,gen=37_member=4683_pso,Tmin10per
0.0,-0.1058890125162335,0.10588901251623284,gen=37_member=4697_pso,Tmin10per
0.0,-0.2378200778497046,0.2378200778497046,gen=37_member=4713_pso,Tmin10per
0.0,-0.17390396849411438,0.17390396849411438,gen=37_member=4723_pso,Tmin10per
0.0,-0.20070863374615344,0.200708633746153,gen=37_member=4733_pso,Tmin10per
0.0,-0.1273895209415885,0.1273895209415885,gen=38_member=4768_pso,Tmin10per
0.0,-0.16255100391069632,0.16255100391069632,gen=38_member=4772_pso,Tmin10per
0.0,-0.10857611643944431,0.10857611643944409,gen=38_member=4778_pso,Tmin10per
0.0,-0.17288917818131244,0.172889178181312,gen=38_member=4779_pso,Tmin10per
0.0,-0.17034814962390898,0.17034814962390854,gen=38_member=4784_pso,Tmin10per
0.0,-0.23397804925591004,0.23397804925591004,gen=38_member=4788_pso,Tmin10per
0.0,-0.21969391928996318,0.21969391928996274,gen=38_member=4799_pso,Tmin10per
0.0,-0.2370011704568622,0.2370011704568622,gen=38_member=4827_pso,Tmin10per
0.0,-0.2093144224258876,0.20931442242588805,gen=38_member=4840_pso,Tmin10per
0.0,-0.23504211857195934,0.23504211857195934,gen=38_member=4844_pso,Tmin10per
0.0,-0.13649306621603974,0.13649306621603952,gen=39_member=4882_pso,Tmin10per
0.0,-0.18448867407466052,0.18448867407466096,gen=39_member=4883_pso,Tmin10per
0.0,-0.1895254555572028,0.18952545555720324,gen=39_member=4884_pso,Tmin10per
0.0,-0.22150000589854768,0.22150000589854812,gen=39_member=4886_pso,Tmin10per
0.0,-0.24753982208559666,0.24753982208559666,gen=39_member=4891_pso,Tmin10per
0.0,-0.11135597535674813,0.1113559753567488,gen=39_member=4901_pso,Tmin10per
0.0,-0.13388891093692812,0.13388891093692834,gen=39_member=4904_pso,Tmin10per
0.0,-0.16607406856951945,0.1660740685695199,gen=39_member=4906_pso,Tmin10per
0.0,-0.21103239705242727,0.2110323970524277,gen=39_member=4925_pso,Tmin10per
0.0,-0.1655574256939456,0.1655574256939456,gen=39_member=4935_pso,Tmin10per
0.0,-0.20150930200648354,0.20150930200648354,gen=39_member=4943_pso,Tmin10per
0.0,-0.22463024133686815,0.22463024133686815,gen=39_member=4970_pso,Tmin10per
0.0,-0.2472611121424224,0.2472611121424224,gen=40_member=5021_pso,Tmin10per
0.0,-0.13948177572987763,0.13948177572987763,gen=40_member=5041_pso,Tmin10per
0.0,-0.18577495809504985,0.18577495809505074,gen=40_member=5054_pso,Tmin10per
0.0,-0.19377839108875428,0.19377839108875428,gen=40_member=5066_pso,Tmin10per
0.0,-0.19844356038188993,0.19844356038188948,gen=40_member=5076_pso,Tmin10per
0.0,-0.13246478200877476,0.13246478200877476,gen=40_member=5082_pso,Tmin10per
0.0,-0.24011505272392775,0.24011505272392775,gen=40_member=5102_pso,Tmin10per
0.0,-0.2657642307160817,0.2657642307160817,gen=40_member=5105_pso,Tmin10per
0.0,-0.23126141922973842,0.23126141922973797,gen=40_member=5107_pso,Tmin10per
0.0,-0.1145902325429804,0.11459023254298017,gen=41_member=5136_pso,Tmin10per
0.0,-0.1529626859344786,0.1529626859344786,gen=41_member=5141_pso,Tmin10per
0.0,-0.17920999234669965,0.1792099923466992,gen=41_member=5185_pso,Tmin10per
0.0,-0.23258516579943267,0.2325851657994331,gen=41_member=5212_pso,Tmin10per
0.0,-0.22498214542670292,0.22498214542670336,gen=41_member=5214_pso,Tmin10per
0.0,-0.13492295528378984,0.13492295528379028,gen=41_member=5219_pso,Tmin10per
0.0,-0.17121528821210985,0.1712152882121103,gen=41_member=5241_pso,Tmin10per
0.0,-0.25335835978921395,0.25335835978921395,gen=42_member=5263_pso,Tmin10per
0.0,-0.26142276143104315,0.26142276143104315,gen=42_member=5264_pso,Tmin10per
0.0,-0.1972172050390153,0.1972172050390153,gen=42_member=5267_pso,Tmin10per
0.0,-0.2256858835438038,0.2256858835438038,gen=42_member=5321_pso,Tmin10per
0.0,-0.13995272940379322,0.13995272940379344,gen=42_member=5333_pso,Tmin10per
0.0,-0.23901291823130633,0.23901291823130588,gen=42_member=5368_pso,Tmin10per
0.0,-0.2292678867922815,0.2292678867922815,gen=42_member=5374_pso,Tmin10per
0.0,-0.22518001958921863,0.22518001958921818,gen=43_member=5399_pso,Tmin10per
0.0,-0.21883241600223924,0.21883241600223968,gen=43_member=5401_pso,Tmin10per
0.0,-0.24875018485169775,0.24875018485169775,gen=43_member=5423_pso,Tmin10per
0.0,-0.20125677686951216,0.2012567768695126,gen=43_member=5437_pso,Tmin10per
0.0,-0.23116643419228522,0.23116643419228478,gen=43_member=5440_pso,Tmin10per
0.0,-0.22169248181243972,0.22169248181243972,gen=43_member=5487_pso,Tmin10per
0.0,-0.2501355573985684,0.2501355573985684,gen=44_member=5517_pso,Tmin10per
0.0,-0.13613904695687662,0.13613904695687662,gen=44_member=5537_pso,Tmin10per
0.0,-0.19768364769301927,0.19768364769301883,gen=44_member=5538_pso,Tmin10per
0.0,-0.25355993955302036,0.25355993955302036,gen=44_member=5540_pso,Tmin10per
0.0,-0.18612283477308766,0.1861228347730881,gen=44_member=5545_pso,Tmin10per
0.0,-0.1835644998048731,0.18356449980487266,gen=44_member=5555_pso,Tmin10per
0.0,-0.10584575547197561,0.10584575547197517,gen=44_member=5567_pso,Tmin10per
0.0,-0.14001529423406067,0.14001529423406112,gen=44_member=5578_pso,Tmin10per
0.0,-0.240738569360901,0.240738569360901,gen=44_member=5592_pso,Tmin10per
0.0,-0.14341757535030308,0.14341757535030286,gen=44_member=5596_pso,Tmin10per
0.0,-0.20497731541429998,0.20497731541430042,gen=44_member=5611_pso,Tmin10per
0.0,-0.10863689231404039,0.10863689231404017,gen=45_member=5633_pso,Tmin10per
0.0,-0.12459167757199063,0.12459167757199019,gen=45_member=5670_pso,Tmin10per
0.0,-0.12972992026281327,0.1297299202628137,gen=45_member=5683_pso,Tmin10per
0.0,-0.12710652474395712,0.12710652474395623,gen=45_member=5693_pso,Tmin10per
0.0,-0.2062937893218586,0.20629378932185816,gen=45_member=5694_pso,Tmin10per
0.0,-0.13097130751808317,0.13097130751808272,gen=45_member=5711_pso,Tmin10per
0.0,-0.2109595572821541,0.21095955728215365,gen=45_member=5714_pso,Tmin10per
0.0,-0.14214303054524446,0.14214303054524535,gen=45_member=5721_pso,Tmin10per
0.0,-0.10928662319309845,0.10928662319309801,gen=45_member=5725_pso,Tmin10per
0.0,-0.14038337630795006,0.14038337630795006,gen=45_member=5738_pso,Tmin10per
0.0,-0.23830730708657644,0.23830730708657644,gen=46_member=5774_pso,Tmin10per
0.0,-0.21721601196555795,0.21721601196555795,gen=46_member=5787_pso,Tmin10per
0.0,-0.200827372457006,0.200827372457006,gen=46_member=5794_pso,Tmin10per
0.0,-0.11597749394239942,0.11597749394239987,gen=46_member=5800_pso,Tmin10per
0.0,-0.23062317815147715,0.23062317815147715,gen=46_member=5801_pso,Tmin10per
0.0,-0.23758270552719463,0.23758270552719463,gen=46_member=5826_pso,Tmin10per
0.0,-0.24590206776012646,0.24590206776012646,gen=46_member=5827_pso,Tmin10per
0.0,-0.13640248734807825,0.1364024873480787,gen=46_member=5849_pso,Tmin10per
0.0,-0.2325114229333627,0.2325114229333627,gen=46_member=5862_pso,Tmin10per
0.0,-0.19877080006842585,0.1987708000684263,gen=46_member=5863_pso,Tmin10per
0.0,-0.13195861697983458,0.13195861697983524,gen=46_member=5865_pso,Tmin10per
0.0,-0.16463266601036075,0.16463266601036075,gen=46_member=5867_pso,Tmin10per
0.0,-0.1318376569798465,0.1318376569798465,gen=47_member=5893_pso,Tmin10per
0.0,-0.1868361102375129,0.1868361102375129,gen=47_member=5898_pso,Tmin10per
0.0,-0.16048609197607533,0.16048609197607533,gen=47_member=5902_pso,Tmin10per
0.0,-0.10133736075899735,0.10133736075899691,gen=47_member=5907_pso,Tmin10per
0.0,-0.2058624434519949,0.2058624434519949,gen=47_member=5916_pso,Tmin10per
0.0,-0.2363673462801561,0.2363673462801561,gen=47_member=5927_pso,Tmin10per
0.0,-0.24048117727531704,0.24048117727531704,gen=47_member=5934_pso,Tmin10per
0.0,-0.23677298250622014,0.2367729825062206,gen=47_member=5956_pso,Tmin10per
0.0,-0.15044015004171163,0.15044015004171118,gen=47_member=5958_pso,Tmin10per
0.0,-0.13200438212554877,0.13200438212554833,gen=47_member=5964_pso,Tmin10per
0.0,-0.1785157652564986,0.17851576525649904,gen=47_member=5966_pso,Tmin10per
0.0,-0.22718788235795762,0.22718788235795717,gen=47_member=5970_pso,Tmin10per
0.0,-0.17764051752254506,0.17764051752254506,gen=47_member=5976_pso,Tmin10per
0.0,-0.1392707795851087,0.13927077958510914,gen=47_member=5999_pso,Tmin10per
0.0,-0.11156951489229616,0.11156951489229616,gen=47_member=6002_pso,Tmin10per
0.0,-0.2217484392544602,0.2217484392544602,gen=48_member=6031_pso,Tmin10per
0.0,-0.22605796427228908,0.22605796427228864,gen=48_member=6063_pso,Tmin10per
0.0,-0.1956672837562059,0.19566728375620634,gen=48_member=6077_pso,Tmin10per
0.0,-0.17583778146859919,0.17583778146859963,gen=48_member=6130_pso,Tmin10per
0.0,-0.09890898048240837,0.09890898048240881,gen=49_member=6144_pso,Tmin10per
0.0,-0.2090626434812859,0.20906264348128545,gen=49_member=6158_pso,Tmin10per
