member,scenario,T_multiplier,total_pumping_cfs,depletion_metric_cfs,depletion_metric_source,streamflow_metric_cfs
gen=35_member=4383_pso,baseline,1.0,98.91353384099995,1.955256189575993,lpr:total_combined:bdpl,6.644743810424007
gen=47_member=5964_pso,baseline,1.0,101.01781352558167,1.9351063890203943,lpr:total_combined:bdpl,6.664893610979606
gen=45_member=5721_pso,baseline,1.0,102.66137190388326,2.0929541333722645,lpr:total_combined:bdpl,6.507045866627735
gen=47_member=5893_pso,baseline,1.0,99.5109738973037,2.059455049813776,lpr:total_combined:bdpl,6.540544950186224
gen=35_member=4446_pso,baseline,1.0,108.7369782993742,2.8691466976766287,lpr:total_combined:bdpl,5.730853302323371
gen=45_member=5683_pso,baseline,1.0,99.55477716486972,1.9408744254913382,lpr:total_combined:bdpl,6.6591255745086615
gen=49_member=6242_pso,baseline,1.0,110.93962256124037,3.2006712526192764,lpr:total_combined:bdpl,5.399328747380723
gen=45_member=5670_pso,baseline,1.0,98.45889126003637,1.876953341203464,lpr:total_combined:bdpl,6.723046658796536
gen=38_member=4778_pso,baseline,1.0,96.2869708689828,1.608444193138528,lpr:total_combined:bdpl,6.991555806861472
gen=43_member=5423_pso,baseline,1.0,114.14786179689628,4.577765016325313,lpr:total_combined:bdpl,4.022234983674687
gen=38_member=4827_pso,baseline,1.0,113.58228336854596,4.202586859238741,lpr:total_combined:bdpl,4.397413140761259
gen=46_member=5827_pso,baseline,1.0,114.11920195538849,4.450292898184929,lpr:total_combined:bdpl,4.14970710181507
gen=49_member=6197_pso,baseline,1.0,103.38252010742883,2.1767067398319657,lpr:total_combined:bdpl,6.423293260168034
gen=34_member=4254_pso,baseline,1.0,109.81719802653575,3.0532729054877588,lpr:total_combined:bdpl,5.54672709451224
gen=46_member=5867_pso,baseline,1.0,105.21533215860785,2.494947180768496,lpr:total_combined:bdpl,6.105052819231504
gen=31_member=3915_pso,baseline,1.0,113.13347995202643,4.111458802401235,lpr:total_combined:bdpl,4.488541197598765
gen=47_member=5976_pso,baseline,1.0,107.22293932834344,2.793436680908691,lpr:total_combined:bdpl,5.806563319091309
gen=39_member=4925_pso,baseline,1.0,111.72583306287666,3.506675962720976,lpr:total_combined:bdpl,5.093324037279023
gen=36_member=4494_pso,baseline,1.0,98.48460680972515,1.7489512295944905,lpr:total_combined:bdpl,6.851048770405509
gen=44_member=5537_pso,baseline,1.0,100.6371777387329,2.0535754939991167,lpr:total_combined:bdpl,6.546424506000883
gen=46_member=5774_pso,baseline,1.0,113.69864725552853,4.238536882697238,lpr:total_combined:bdpl,4.361463117302762
gen=37_member=4723_pso,baseline,1.0,106.85117232064042,2.712832999902257,lpr:total_combined:bdpl,5.887167000097742
gen=45_member=5711_pso,baseline,1.0,100.17642906394403,1.9477296357110998,lpr:total_combined:bdpl,6.6522703642889
gen=29_member=3643_pso,baseline,1.0,104.21035194468914,2.370658309840119,lpr:total_combined:bdpl,6.229341690159881
gen=28_member=3493_pso,baseline,1.0,112.70825437281917,3.775378570588908,lpr:total_combined:bdpl,4.824621429411092
gen=39_member=4935_pso,baseline,1.0,106.3801681691644,2.505965053863556,lpr:total_combined:bdpl,6.094034946136444
gen=44_member=5540_pso,baseline,1.0,114.53935053258046,4.69392413025555,lpr:total_combined:bdpl,3.9060758697444493
gen=42_member=5321_pso,baseline,1.0,112.74271276139996,3.837525163401788,lpr:total_combined:bdpl,4.762474836598212
gen=39_member=4882_pso,baseline,1.0,102.0486103868998,2.0158487943324133,lpr:total_combined:bdpl,6.584151205667586
gen=39_member=4970_pso,baseline,1.0,112.55090210552191,3.8228304147280223,lpr:total_combined:bdpl,4.777169585271977
gen=32_member=3991_pso,baseline,1.0,114.11748498663998,4.423346761427153,lpr:total_combined:bdpl,4.176653238572847
gen=37_member=4713_pso,baseline,1.0,113.62329616992693,4.228336552164971,lpr:total_combined:bdpl,4.3716634478350285
gen=41_member=5214_pso,baseline,1.0,112.83850155832619,3.758072082118939,lpr:total_combined:bdpl,4.84192791788106
gen=47_member=5902_pso,baseline,1.0,104.82619723989067,2.518575908720497,lpr:total_combined:bdpl,6.081424091279503
gen=45_member=5714_pso,baseline,1.0,111.5441493218037,3.4388468480498258,lpr:total_combined:bdpl,5.161153151950174
gen=45_member=5725_pso,baseline,1.0,96.33107850210803,1.6384614498499084,lpr:total_combined:bdpl,6.961538550150092
gen=41_member=5219_pso,baseline,1.0,102.11167767092108,1.9679470801160572,lpr:total_combined:bdpl,6.632052919883942
gen=38_member=4779_pso,baseline,1.0,106.95197505014423,2.6828197121760526,lpr:total_combined:bdpl,5.917180287823947
gen=39_member=4891_pso,baseline,1.0,114.04452867622649,4.551518530636343,lpr:total_combined:bdpl,4.048481469363657
gen=38_member=4772_pso,baseline,1.0,105.96187333443656,2.39035765617592,lpr:total_combined:bdpl,6.209642343824079
gen=42_member=5263_pso,baseline,1.0,114.52177208192538,4.690140666903677,lpr:total_combined:bdpl,3.909859333096323
gen=40_member=5076_pso,baseline,1.0,110.1234082570074,3.208953853158294,lpr:total_combined:bdpl,5.391046146841706
gen=49_member=6161_pso,baseline,1.0,96.12077302943422,1.690932444817122,lpr:total_combined:bdpl,6.909067555182878
gen=43_member=5437_pso,baseline,1.0,110.89639124266445,3.1418329289619655,lpr:total_combined:bdpl,5.458167071038034
gen=44_member=5578_pso,baseline,1.0,100.97552724729447,2.143061780399982,lpr:total_combined:bdpl,6.456938219600017
gen=36_member=4573_pso,baseline,1.0,95.34454684297236,1.5703146015993212,lpr:total_combined:bdpl,7.029685398400678
gen=44_member=5555_pso,baseline,1.0,108.35905241245788,2.9235218385149,lpr:total_combined:bdpl,5.676478161485099
gen=38_member=4840_pso,baseline,1.0,111.54088928533555,3.404547900825217,lpr:total_combined:bdpl,5.195452099174783
gen=47_member=5966_pso,baseline,1.0,108.07935121426098,2.7584821620381152,lpr:total_combined:bdpl,5.841517837961884
gen=47_member=5898_pso,baseline,1.0,109.2020855662458,2.894100773984143,lpr:total_combined:bdpl,5.705899226015857
gen=38_member=4768_pso,baseline,1.0,99.43374458994617,1.9315494984309618,lpr:total_combined:bdpl,6.668450501569038
gen=41_member=5241_pso,baseline,1.0,107.3323158920553,2.646260723019885,lpr:total_combined:bdpl,5.953739276980114
gen=39_member=4901_pso,baseline,1.0,95.88550708593809,1.688582797159595,lpr:total_combined:bdpl,6.911417202840404
gen=40_member=5082_pso,baseline,1.0,100.55975043308952,2.03774198243247,lpr:total_combined:bdpl,6.56225801756753
gen=49_member=6158_pso,baseline,1.0,111.26295689943399,3.36393136129788,lpr:total_combined:bdpl,5.23606863870212
gen=49_member=6216_pso,baseline,1.0,110.8785372211296,3.3547662307360846,lpr:total_combined:bdpl,5.2452337692639155
gen=47_member=6002_pso,baseline,1.0,97.00051719808114,1.6588935582775186,lpr:total_combined:bdpl,6.941106441722481
gen=32_member=3978_pso,baseline,1.0,110.25053912128283,3.0825858660161205,lpr:total_combined:bdpl,5.517414133983879
gen=24_member=2976_pso,baseline,1.0,111.28605767434482,3.4414707405208556,lpr:total_combined:bdpl,5.158529259479144
gen=46_member=5863_pso,baseline,1.0,110.06685037277329,3.127987695486378,lpr:total_combined:bdpl,5.472012304513622
gen=49_member=6159_pso,baseline,1.0,101.7478550309182,2.009700394314852,lpr:total_combined:bdpl,6.590299605685148
gen=49_member=6198_pso,baseline,1.0,108.1757309215388,2.8641317010983913,lpr:total_combined:bdpl,5.735868298901608
gen=39_member=4883_pso,baseline,1.0,108.90827610733845,2.840107139024503,lpr:total_combined:bdpl,5.759892860975496
gen=36_member=4595_pso,baseline,1.0,112.83089954214327,3.7539020974176114,lpr:total_combined:bdpl,4.846097902582388
gen=44_member=5538_pso,baseline,1.0,110.35978999043473,3.072641859219003,lpr:total_combined:bdpl,5.527358140780997
gen=47_member=5958_pso,baseline,1.0,104.46886342205222,2.251275014303952,lpr:total_combined:bdpl,6.348724985696048
gen=46_member=5862_pso,baseline,1.0,113.34583744841451,4.041194942106997,lpr:total_combined:bdpl,4.558805057893003
gen=48_member=6077_pso,baseline,1.0,110.31867225573528,3.038357219451873,lpr:total_combined:bdpl,5.5616427805481266
gen=38_member=4784_pso,baseline,1.0,106.18278388913042,2.6661781962766717,lpr:total_combined:bdpl,5.933821803723328
gen=38_member=4799_pso,baseline,1.0,112.07050960387653,3.696377538182967,lpr:total_combined:bdpl,4.903622461817033
gen=33_member=4144_pso,baseline,1.0,97.7789733846785,1.6721902279935257,lpr:total_combined:bdpl,6.927809772006474
gen=40_member=5066_pso,baseline,1.0,109.78609885855539,3.0371337850314113,lpr:total_combined:bdpl,5.562866214968588
gen=40_member=5054_pso,baseline,1.0,108.68417066619082,2.840362093981653,lpr:total_combined:bdpl,5.759637906018346
gen=45_member=5693_pso,baseline,1.0,100.28955246444741,1.8554322681237534,lpr:total_combined:bdpl,6.744567731876247
gen=48_member=6031_pso,baseline,1.0,112.60765764772384,3.7008575675534883,lpr:total_combined:bdpl,4.899142432446512
gen=31_member=3921_pso,baseline,1.0,113.0899819090848,4.017496704703947,lpr:total_combined:bdpl,4.5825032952960525
gen=44_member=5545_pso,baseline,1.0,108.99844165553468,2.823637271857451,lpr:total_combined:bdpl,5.776362728142549
gen=39_member=4943_pso,baseline,1.0,110.4054789779097,3.195575496627651,lpr:total_combined:bdpl,5.404424503372349
gen=34_member=4333_pso,baseline,1.0,109.5967472381615,3.1676704279813817,lpr:total_combined:bdpl,5.432329572018618
gen=46_member=5865_pso,baseline,1.0,99.34269837540386,2.082587195168617,lpr:total_combined:bdpl,6.517412804831382
gen=35_member=4371_pso,baseline,1.0,109.40350715755703,2.754678209274038,lpr:total_combined:bdpl,5.845321790725961
gen=39_member=4906_pso,baseline,1.0,106.00551992707368,2.517137748274239,lpr:total_combined:bdpl,6.082862251725761
gen=47_member=5999_pso,baseline,1.0,100.64403481361406,2.1496494706653646,lpr:total_combined:bdpl,6.450350529334635
gen=42_member=5333_pso,baseline,1.0,101.4010776430786,2.1227601037757267,lpr:total_combined:bdpl,6.4772398962242725
gen=46_member=5794_pso,baseline,1.0,110.69241741717762,3.222079738796998,lpr:total_combined:bdpl,5.377920261203002
gen=43_member=5487_pso,baseline,1.0,112.65362085740887,3.670563013639283,lpr:total_combined:bdpl,4.929436986360717
gen=30_member=3743_pso,baseline,1.0,101.70001094966702,2.2823429828876485,lpr:total_combined:bdpl,6.317657017112351
gen=39_member=4904_pso,baseline,1.0,100.67469989672365,2.021792698507477,lpr:total_combined:bdpl,6.578207301492522
gen=47_member=5956_pso,baseline,1.0,113.51642230234131,4.2176862818743235,lpr:total_combined:bdpl,4.382313718125676
gen=45_member=5633_pso,baseline,1.0,96.22967772665461,1.6160569355366132,lpr:total_combined:bdpl,6.983943064463387
gen=42_member=5374_pso,baseline,1.0,113.20058552538916,3.8507556050045277,lpr:total_combined:bdpl,4.749244394995472
gen=48_member=6063_pso,baseline,1.0,112.93032608863855,3.7870482216729475,lpr:total_combined:bdpl,4.812951778327053
gen=37_member=4733_pso,baseline,1.0,110.94304023871504,3.160121857300853,lpr:total_combined:bdpl,5.439878142699147
gen=38_member=4788_pso,baseline,1.0,113.26712697697164,4.122799732710931,lpr:total_combined:bdpl,4.477200267289069
gen=42_member=5267_pso,baseline,1.0,110.00596711546119,3.182499158520863,lpr:total_combined:bdpl,5.417500841479137
gen=46_member=5801_pso,baseline,1.0,113.22196912434808,3.949063449368665,lpr:total_combined:bdpl,4.650936550631334
gen=47_member=5934_pso,baseline,1.0,113.82797755135162,4.310651995783084,lpr:total_combined:bdpl,4.289348004216916
gen=40_member=5041_pso,baseline,1.0,102.29118560995288,2.0703780580704327,lpr:total_combined:bdpl,6.529621941929567
gen=44_member=5596_pso,baseline,1.0,103.2154070951459,2.1022945350007207,lpr:total_combined:bdpl,6.497705464999279
gen=46_member=5800_pso,baseline,1.0,97.6550596006507,1.7474927004507022,lpr:total_combined:bdpl,6.8525072995492975
90,baseline,1.0,116.67420011609174,5.023899025886523,lpr:total_combined:bdpl,3.5761009741134764
8,baseline,1.0,116.81868744021489,5.013531316390039,lpr:total_combined:bdpl,3.5864686836099606
gen=47_member=5927_pso,baseline,1.0,113.38911135853733,4.2303415805315945,lpr:total_combined:bdpl,4.369658419468405
gen=23_member=2880_pso,baseline,1.0,112.92684908610936,3.8814093541976136,lpr:total_combined:bdpl,4.7185906458023865
gen=45_member=5694_pso,baseline,1.0,111.0093069433018,3.382578474608561,lpr:total_combined:bdpl,5.217421525391439
gen=33_member=4157_pso,baseline,1.0,114.04680931292796,4.468516145749973,lpr:total_combined:bdpl,4.1314838542500265
gen=39_member=4884_pso,baseline,1.0,109.73919419703337,2.9770959432795996,lpr:total_combined:bdpl,5.6229040567204
gen=43_member=5440_pso,baseline,1.0,113.26056522804225,3.989522607598977,lpr:total_combined:bdpl,4.610477392401023
gen=33_member=4206_pso,baseline,1.0,108.43121424251774,2.9483854282490993,lpr:total_combined:bdpl,5.6516145717509
gen=48_member=6130_pso,baseline,1.0,108.10197565175132,2.6687414120301103,lpr:total_combined:bdpl,5.931258587969889
gen=40_member=5021_pso,baseline,1.0,114.42298858972927,4.369492508170028,lpr:total_combined:bdpl,4.230507491829972
gen=45_member=5738_pso,baseline,1.0,101.44176925683163,2.1925438960338077,lpr:total_combined:bdpl,6.407456103966192
gen=27_member=3377_pso,baseline,1.0,113.50561413851973,4.234657207081752,lpr:total_combined:bdpl,4.365342792918248
gen=46_member=5826_pso,baseline,1.0,113.58942872082596,4.237029672340116,lpr:total_combined:bdpl,4.362970327659884
gen=41_member=5141_pso,baseline,1.0,103.98262990240956,2.2813082835596425,lpr:total_combined:bdpl,6.318691716440357
gen=29_member=3677_pso,baseline,1.0,107.49075901812265,2.715869752270735,lpr:total_combined:bdpl,5.8841302477292645
gen=35_member=4441_pso,baseline,1.0,112.7408049492038,3.9068408785186146,lpr:total_combined:bdpl,4.693159121481385
gen=31_member=3912_pso,baseline,1.0,109.4358685353491,2.844122925903567,lpr:total_combined:bdpl,5.755877074096432
gen=44_member=5517_pso,baseline,1.0,114.64506990106443,4.470468116373453,lpr:total_combined:bdpl,4.129531883626546
gen=49_member=6177_pso,baseline,1.0,113.24006846059336,3.9819593029966094,lpr:total_combined:bdpl,4.618040697003391
gen=44_member=5611_pso,baseline,1.0,111.15740233106493,3.294896516339838,lpr:total_combined:bdpl,5.305103483660162
gen=35_member=4426_pso,baseline,1.0,112.00787006888837,3.4749901444082356,lpr:total_combined:bdpl,5.125009855591764
gen=25_member=3126_pso,baseline,1.0,110.7456458264627,3.3354339234297417,lpr:total_combined:bdpl,5.264566076570258
gen=36_member=4525_pso,baseline,1.0,104.1932217100814,2.2950270133796837,lpr:total_combined:bdpl,6.3049729866203155
gen=47_member=5916_pso,baseline,1.0,110.94259024453984,3.398583251301627,lpr:total_combined:bdpl,5.201416748698373
gen=37_member=4683_pso,baseline,1.0,108.44556761794595,2.72964427041655,lpr:total_combined:bdpl,5.87035572958345
gen=30_member=3767_pso,baseline,1.0,112.62120985927314,3.7209887957915586,lpr:total_combined:bdpl,4.879011204208441
gen=41_member=5185_pso,baseline,1.0,108.0284143272721,2.787225438001837,lpr:total_combined:bdpl,5.812774561998163
gen=40_member=5102_pso,baseline,1.0,113.76569959363216,4.30522681876793,lpr:total_combined:bdpl,4.2947731812320695
gen=40_member=5107_pso,baseline,1.0,113.2918564342653,3.987031077932484,lpr:total_combined:bdpl,4.612968922067516
gen=36_member=4597_pso,baseline,1.0,113.75666201895062,4.026418629084329,lpr:total_combined:bdpl,4.5735813709156705
gen=43_member=5401_pso,baseline,1.0,112.31383278235167,3.662876125218222,lpr:total_combined:bdpl,4.937123874781777
gen=34_member=4241_pso,baseline,1.0,114.46142802373738,4.326814285962243,lpr:total_combined:bdpl,4.273185714037757
gen=41_member=5136_pso,baseline,1.0,97.87988049441645,1.6752339084011494,lpr:total_combined:bdpl,6.92476609159885
gen=30_member=3730_pso,baseline,1.0,113.7952021322529,4.107936733500896,lpr:total_combined:bdpl,4.492063266499104
gen=26_member=3274_pso,baseline,1.0,112.82445245292084,3.918292240637818,lpr:total_combined:bdpl,4.681707759362181
gen=27_member=3397_pso,baseline,1.0,113.58781394206383,4.055918019922076,lpr:total_combined:bdpl,4.544081980077924
gen=35_member=4358_pso,baseline,1.0,113.86524662813426,4.343900230419627,lpr:total_combined:bdpl,4.256099769580373
gen=39_member=4886_pso,baseline,1.0,112.49553281816928,3.7249489426585973,lpr:total_combined:bdpl,4.875051057341402
gen=44_member=5592_pso,baseline,1.0,113.83513390610538,4.313355085660623,lpr:total_combined:bdpl,4.2866449143393766
gen=38_member=4844_pso,baseline,1.0,113.49729508533936,4.130684398214181,lpr:total_combined:bdpl,4.469315601785818
gen=42_member=5368_pso,baseline,1.0,113.60327523642825,4.207345627829688,lpr:total_combined:bdpl,4.392654372170312
gen=41_member=5212_pso,baseline,1.0,113.39280908408162,3.9952257400689013,lpr:total_combined:bdpl,4.604774259931098
gen=46_member=5787_pso,baseline,1.0,112.2492079241473,3.578944531927644,lpr:total_combined:bdpl,5.021055468072356
gen=47_member=5970_pso,baseline,1.0,112.98882236975196,3.8368606463527084,lpr:total_combined:bdpl,4.763139353647292
gen=50_member=6375_pso,baseline,1.0,114.69132797029663,4.731647860587986,lpr:total_combined:bdpl,3.8683521394120133
gen=50_member=6314_pso,baseline,1.0,113.8688467999999,4.333550945800425,lpr:total_combined:bdpl,4.266449054199574
gen=50_member=6331_pso,baseline,1.0,114.13882836846653,4.533684886317031,lpr:total_combined:bdpl,4.066315113682968
gen=50_member=6311_pso,baseline,1.0,113.50255122228917,4.134670486652144,lpr:total_combined:bdpl,4.465329513347855
gen=50_member=6307_pso,baseline,1.0,97.48088883738998,1.8680486350102181,lpr:total_combined:bdpl,6.731951364989781
gen=50_member=6332_pso,baseline,1.0,104.88944693775542,2.3183230870653557,lpr:total_combined:bdpl,6.281676912934644
gen=50_member=6369_pso,baseline,1.0,100.98821742317548,1.8946023076082936,lpr:total_combined:bdpl,6.705397692391706
gen=50_member=6392_pso,baseline,1.0,103.38209531073939,2.1765243324859114,lpr:total_combined:bdpl,6.423475667514088
gen=50_member=6378_pso,baseline,1.0,103.01387905851539,2.0370135138300136,lpr:total_combined:bdpl,6.5629864861699865
gen=50_member=6337_pso,baseline,1.0,112.96343703652401,3.868257848742873,lpr:total_combined:bdpl,4.7317421512571265
gen=50_member=6333_pso,baseline,1.0,103.3777322471563,2.2768486313218665,lpr:total_combined:bdpl,6.323151368678133
gen=50_member=6385_pso,baseline,1.0,100.23758185220039,2.04730678585576,lpr:total_combined:bdpl,6.55269321414424
gen=47_member=5907_pso,Tplus10per,1.1,94.52947087594232,1.614138648946826,lpr:total_combined:bdpl,6.985861351053174
56,Tplus10per,1.1,117.27557653095815,5.516386279898592,lpr:total_combined:bdpl,3.0836137201014076
64,Tplus10per,1.1,116.39420226778138,5.1393796782382575,lpr:total_combined:bdpl,3.460620321761742
gen=40_member=5105_pso,Tplus10per,1.1,115.56391478569483,5.175773665304784,lpr:total_combined:bdpl,3.4242263346952155
30,Tplus10per,1.1,116.27315743031428,5.380630938848961,lpr:total_combined:bdpl,3.2193690611510384
gen=36_member=4531_pso,Tplus10per,1.1,113.74613846825608,4.6724388083138235,lpr:total_combined:bdpl,3.927561191686176
105,Tplus10per,1.1,116.58488216275708,5.281550952874597,lpr:total_combined:bdpl,3.3184490471254025
gen=49_member=6222_pso,Tplus10per,1.1,113.86456508053426,4.55769911521527,lpr:total_combined:bdpl,4.04230088478473
18,Tplus10per,1.1,116.27397312519078,5.251912629853815,lpr:total_combined:bdpl,3.3480873701461844
35,Tplus10per,1.1,117.4156574423775,5.506677837204501,lpr:total_combined:bdpl,3.0933221627954985
gen=44_member=5567_pso,Tplus10per,1.1,95.7796865465024,1.674796735439027,lpr:total_combined:bdpl,6.925203264560973
gen=49_member=6144_pso,Tplus10per,1.1,93.87032135886885,1.5859109425937377,lpr:total_combined:bdpl,7.014089057406262
gen=46_member=5849_pso,Tplus10per,1.1,100.75129470860479,2.15889125318446,lpr:total_combined:bdpl,6.441108746815539
gen=31_member=3852_pso,Tplus10per,1.1,113.2038473463062,4.3269763433609825,lpr:total_combined:bdpl,4.273023656639017
gen=37_member=4697_pso,Tplus10per,1.1,95.64793271636529,1.6705678920276863,lpr:total_combined:bdpl,6.929432107972313
gen=42_member=5264_pso,Tplus10per,1.1,115.23581890516918,5.070591822255522,lpr:total_combined:bdpl,3.529408177744478
gen=43_member=5399_pso,Tplus10per,1.1,112.87509962484872,3.9790942898544612,lpr:total_combined:bdpl,4.620905710145538
gen=35_member=4383_pso,Tplus10per,1.1,98.91353384099995,2.077881895098611,lpr:total_combined:bdpl,6.522118104901389
gen=47_member=5964_pso,Tplus10per,1.1,101.01781352558167,2.0604208283922416,lpr:total_combined:bdpl,6.539579171607758
gen=45_member=5721_pso,Tplus10per,1.1,102.66137190388326,2.2277382451760683,lpr:total_combined:bdpl,6.372261754823931
gen=47_member=5893_pso,Tplus10per,1.1,99.5109738973037,2.1844594898249623,lpr:total_combined:bdpl,6.415540510175037
gen=35_member=4446_pso,Tplus10per,1.1,108.7369782993742,3.045923796293514,lpr:total_combined:bdpl,5.554076203706486
gen=45_member=5683_pso,Tplus10per,1.1,99.55477716486972,2.0644804862170845,lpr:total_combined:bdpl,6.535519513782916
gen=49_member=6242_pso,Tplus10per,1.1,110.93962256124037,3.388328111805671,lpr:total_combined:bdpl,5.211671888194329
gen=45_member=5670_pso,Tplus10per,1.1,98.45889126003637,1.9958552800994884,lpr:total_combined:bdpl,6.604144719900511
gen=38_member=4778_pso,Tplus10per,1.1,96.2869708689828,1.7120694348279866,lpr:total_combined:bdpl,6.887930565172013
gen=43_member=5423_pso,Tplus10per,1.1,114.14786179689628,4.809638511505314,lpr:total_combined:bdpl,3.7903614884946855
gen=38_member=4827_pso,Tplus10per,1.1,113.58228336854596,4.424235765383874,lpr:total_combined:bdpl,4.175764234616126
gen=46_member=5827_pso,Tplus10per,1.1,114.11920195538849,4.679880937978117,lpr:total_combined:bdpl,3.9201190620218824
gen=49_member=6197_pso,Tplus10per,1.1,103.38252010742883,2.3154976291298945,lpr:total_combined:bdpl,6.284502370870105
gen=34_member=4254_pso,Tplus10per,1.1,109.81719802653575,3.235101829801395,lpr:total_combined:bdpl,5.364898170198605
gen=46_member=5867_pso,Tplus10per,1.1,105.21533215860785,2.6505878246493735,lpr:total_combined:bdpl,5.949412175350626
gen=31_member=3915_pso,Tplus10per,1.1,113.13347995202643,4.329251126211412,lpr:total_combined:bdpl,4.2707488737885875
gen=47_member=5976_pso,Tplus10per,1.1,107.22293932834344,2.960894457559427,lpr:total_combined:bdpl,5.639105542440573
gen=39_member=4925_pso,Tplus10per,1.1,111.72583306287666,3.704684402462091,lpr:total_combined:bdpl,4.895315597537909
gen=36_member=4494_pso,Tplus10per,1.1,98.48460680972515,1.8619147131913774,lpr:total_combined:bdpl,6.738085286808622
gen=44_member=5537_pso,Tplus10per,1.1,100.6371777387329,2.1828308057677894,lpr:total_combined:bdpl,6.41716919423221
gen=46_member=5774_pso,Tplus10per,1.1,113.69864725552853,4.461369193829962,lpr:total_combined:bdpl,4.138630806170037
gen=37_member=4723_pso,Tplus10per,1.1,106.85117232064042,2.8765032948086597,lpr:total_combined:bdpl,5.72349670519134
gen=45_member=5711_pso,Tplus10per,1.1,100.17642906394403,2.072143335738592,lpr:total_combined:bdpl,6.5278566642614075
gen=29_member=3643_pso,Tplus10per,1.1,104.21035194468914,2.5162262692697706,lpr:total_combined:bdpl,6.083773730730229
gen=28_member=3493_pso,Tplus10per,1.1,112.70825437281917,3.985489167018411,lpr:total_combined:bdpl,4.614510832981589
gen=39_member=4935_pso,Tplus10per,1.1,106.3801681691644,2.662330682597177,lpr:total_combined:bdpl,5.937669317402823
gen=44_member=5540_pso,Tplus10per,1.1,114.53935053258046,4.930263994038351,lpr:total_combined:bdpl,3.6697360059616484
gen=42_member=5321_pso,Tplus10per,1.1,112.74271276139996,4.048977460253119,lpr:total_combined:bdpl,4.551022539746881
gen=39_member=4882_pso,Tplus10per,1.1,102.0486103868998,2.14522386100713,lpr:total_combined:bdpl,6.4547761389928695
gen=39_member=4970_pso,Tplus10per,1.1,112.55090210552191,4.03322551278634,lpr:total_combined:bdpl,4.566774487213659
gen=32_member=3991_pso,Tplus10per,1.1,114.11748498663998,4.6523849074050965,lpr:total_combined:bdpl,3.947615092594903
gen=37_member=4713_pso,Tplus10per,1.1,113.62329616992693,4.450722596844785,lpr:total_combined:bdpl,4.149277403155215
gen=41_member=5214_pso,Tplus10per,1.1,112.83850155832619,3.9691112405583127,lpr:total_combined:bdpl,4.630888759441687
gen=47_member=5902_pso,Tplus10per,1.1,104.82619723989067,2.669821359371321,lpr:total_combined:bdpl,5.930178640628679
gen=45_member=5714_pso,Tplus10per,1.1,111.5441493218037,3.6369134534291288,lpr:total_combined:bdpl,4.963086546570871
gen=45_member=5725_pso,Tplus10per,1.1,96.33107850210803,1.7427759216249048,lpr:total_combined:bdpl,6.857224078375095
gen=41_member=5219_pso,Tplus10per,1.1,102.11167767092108,2.095813466190238,lpr:total_combined:bdpl,6.5041865338097615
gen=38_member=4779_pso,Tplus10per,1.1,106.95197505014423,2.8455192248691925,lpr:total_combined:bdpl,5.754480775130807
gen=39_member=4891_pso,Tplus10per,1.1,114.04452867622649,4.782294875432681,lpr:total_combined:bdpl,3.8177051245673184
gen=38_member=4772_pso,Tplus10per,1.1,105.96187333443656,2.5438548026116656,lpr:total_combined:bdpl,6.056145197388334
gen=42_member=5263_pso,Tplus10per,1.1,114.52177208192538,4.926289921872762,lpr:total_combined:bdpl,3.673710078127238
