,LPR
418,0.004013958615693497
466,0.22985463596803538
467,0.1724878262315219
490,5.0031774159423135e-12
509,2.75348487774215e-07
602,5.179374008667257e-15
603,2.7282326160175695e-15
798,3.921151416517424e-08
807,0.00022650723119137532
850,5.4622355272574665e-06
862,6.120902270615761e-05
1013,1.4158165699624477e-09
1302,1.4405752309101475e-09
1323,3.6091999326992776e-05
1486,0.004591642557254847
1584,0.024146934681292267
1589,6.749955336450368e-07
1643,4.171466060314907e-05
1683,5.428965076986042e-08
1860,6.287507049244092e-05
2544,0.0005013113311308522
2750,1.159895158599957e-06
2886,0.029658353685103275
3473,1.7543920041662002e-06
3949,0.0023467020871096914
4171,3.3903847465445534e-05
23610,0.00043092733987368687
23611,0.018398267996240683
23618,0.002296427084036282
23620,4.0940747660374975e-08
23627,0.20710018558924012
23629,0.00018023140291172093
23630,0.0001298210175761492
23631,0.0001556103482703614
23635,4.243931359609166e-08
23637,7.161815438292246e-06
23638,0.036804094292119595
23639,0.003930620163675811
23645,0.04736288024368171
23646,0.04122699613056021
23648,3.130795881914131e-08
23653,0.19588955117417103
23695,8.444302762013815e-06
23697,1.248502370507443e-11
23698,2.9301070308575144e-10
23699,7.210558262450761e-08
23700,7.34750673587726e-08
23709,8.582875139572173e-06
23710,4.1205894125817614e-07
23715,9.557010879659792e-05
23716,4.4668098586856025e-05
23720,0.005076071131279173
23721,0.004126226213592647
23722,0.000385271317654952
23723,0.0005229078161257912
23726,1.0312551378882907e-05
23727,8.932441312405117e-06
23728,0.00012112403030252105
23729,0.00022200366020121964
23751,2.0520449528447666e-05
23752,0.021941798855533743
23753,0.006174787715882698
23754,9.539621509680177e-09
23755,0.23531632339551564
23756,1.0997628169697638e-05
23757,2.9262905747359136e-05
23758,0.00011263389465551531
23770,0.0679452389586111
23776,3.4538248088571856e-05
23778,7.723739535061019e-05
23781,0.025436460833158536
23790,0.00024727376805264097
23791,0.00025329144736269013
23794,0.031407260356975705
23795,1.525610752559679e-06
23798,0.0013908207539043808
23800,0.014124488485393638
23807,7.572311252297291e-06
23816,0.057563021061612256
23818,2.489214873149975e-07
23820,2.1429080402425553e-05
23823,2.6855040333540045e-05
23836,0.12665590751301994
23837,0.02279772736660836
23846,0.0001313076245598516
23847,0.006837370374083653
23848,0.004556601194037681
23851,0.018040733720522624
23864,0.0008550005012340206
23865,0.0005391192024348569
23866,2.277579519202795e-05
23867,2.9618324946838707e-07
23868,9.637597201121514e-07
23869,2.3764322073496176e-07
23870,5.144052618640837e-07
23876,0.07017875014826691
23881,0.004652891491270938
23883,9.743937450727798e-08
23886,2.1795079816386736e-05
23888,0.011284798788443436
23889,0.0194713599440667
23890,1.2543501937832733e-05
23895,0.0003732958617818294
23898,1.2961285304396477e-06
23908,0.00448780080685171
23909,0.0027256791119418516
23910,0.0001433735870505334
23913,1.389712664100169e-11
23915,3.816952255402437e-09
23919,0.023898062743104798
23926,6.931562196893949e-06
23928,0.0022423229376823998
23929,0.0016737856120096386
23930,0.0018178917297430833
23934,0.2388889845790816
23936,0.019147571948758803
23937,0.004986883149603895
23939,0.039148185933977016
23942,9.214968400205583e-05
23944,2.1541176359428438e-06
23948,0.001917649884281113
23956,0.00018168196040238015
23961,6.336955281987812e-13
23962,5.447675938256538e-05
23963,2.359475523756227e-06
23966,9.72113506158692e-07
23967,3.202869035595919e-05
23972,0.00021756685210403806
23977,0.0021100605526007013
23978,1.849423135375684e-10
23979,3.7984784095795276e-07
23980,3.7416414342855844e-06
23981,0.005546240189554416
23983,0.00016799750664687446
23984,0.0013610650625523939
23985,0.005915047311750383
23987,0.00034675770152640836
23998,2.564373953889999e-06
24003,0.0006120404594317737
24005,0.0010543037376790957
24010,0.0002987672904015234
24011,0.011582502778887999
24012,2.5458640439000907e-05
24016,4.765767987405788e-05
24024,3.301458869934435e-07
24030,0.00012801095390235016
24033,8.812880047916992e-05
24036,1.7211056747929704e-06
24037,5.374935735468744e-09
24042,2.3272883327283274e-05
24043,5.398197736262316e-08
24045,0.018056829363527403
24047,0.0001398864823346024
24049,0.0026284486147841054
24059,1.4672546559634666e-05
24063,0.00031397050431342674
24066,1.1045835771002451e-08
24080,7.787189152891341e-06
24091,2.652002152204254e-05
24093,1.8969961112450146e-05
24110,6.3892631584194214e-06
24120,3.6143042006305612e-06
24121,0.0007178622761786873
24125,0.00567217125756173
24130,1.1915254787253799e-05
24135,4.1034432654001995e-05
24137,0.014718934466672592
24165,0.0003957130684083771
24166,0.00025970332363207455
24169,9.404146787244125e-09
24172,0.0004869410725483367
24195,2.986667320046539e-08
24197,0.011300141267950231
24203,0.03708833817756898
24216,1.1063406765697485e-07
24225,0.0009116440237949231
24226,4.7579405463122976e-05
24227,0.001082531581602942
24239,0.10019436193678832
