member,pumping_objective_reeval_cfs,baseline_streamflow_cfs,baseline_depletion_cfs,expected_streamflow_cfs,expected_depletion_cfs,expected_streamflow_bias_from_baseline_cfs,expected_depletion_bias_from_baseline_cfs,probability_weighted_absolute_streamflow_error_cfs,probability_weighted_absolute_depletion_error_cfs,probability_weighted_streamflow_shortfall_cfs,probability_weighted_depletion_excess_cfs,streamflow_std_cfs,depletion_std_cfs,streamflow_p05_cfs,streamflow_p50_cfs,streamflow_p95_cfs,depletion_p05_cfs,depletion_p50_cfs,depletion_p95_cfs
gen=37_member=6318_pso,36.35850397821222,4.707369578522565,3.8926304214774343,4.713531808707899,3.8864681912921006,0.006162230185333684,-0.006162230185333684,0.15810338685631203,0.15810338685631203,0.07597057833548906,0.07597057833548924,0.19688809366199603,0.1968880936619961,4.353042863101562,4.665180251956995,5.01186454387066,3.4925082614662113,3.849274384540186,4.1696655530665545
gen=39_member=6634_pso,37.24656995207669,4.220798606210672,4.3792013937893275,4.227903364407223,4.3720966355927775,0.0071047581965508755,-0.007104758196549987,0.17003877145912533,0.17003877145912533,0.08146700663128735,0.08146700663128735,0.21179458545060778,0.21179458545060773,3.841167150878246,4.175552525605946,4.549268033706883,3.947098779163462,4.33247476673502,4.676144206700872
gen=46_member=7788_pso,32.533172613400616,6.245558410362484,2.3544415896375157,6.249052127247335,2.3509478727526645,0.003493716884850784,-0.003493716884851228,0.11640994363588068,0.11640994363588064,0.05645811337551462,0.056458113375514415,0.14488443665904877,0.14488443665904882,5.981051574148548,6.214372264674177,6.467387544740359,2.0639467291933693,2.3225978452568063,2.560680852189064
gen=46_member=7881_pso,27.192862415219388,7.223465064862035,1.376534935137965,7.226222989971528,1.373777010028472,0.002757925109492909,-0.002757925109492909,0.08540722899272427,0.08540722899272445,0.04132465194161575,0.041324651941615796,0.10628638921124564,0.10628638921124584,7.030218418489468,7.200594338852377,7.386625688662458,1.1628190212677143,1.353140360502958,1.5273957789938797
gen=27_member=4566_pso,34.20265674649548,5.72427439788265,2.87572560211735,5.728606494110001,2.871393505889999,0.004332096227351201,-0.004332096227350757,0.13436064075214404,0.13436064075214393,0.06501427226239653,0.06501427226239656,0.16725753212436367,0.16725753212436356,5.419989356744142,5.688318803920989,5.980998811070731,2.539179778710831,2.8389551006585,3.113126629872023
gen=39_member=6698_pso,33.52015097310551,5.950298606555352,2.6497013934446474,5.95434375052153,2.645656249478469,0.004045143966178166,-0.00404514396617861,0.12583233681898326,0.12583233681898315,0.06089359642640215,0.06089359642640221,0.15663661042785512,0.15663661042785507,5.665289829541256,5.9166242067977235,6.190689306852872,2.33459963587614,2.6152613582782087,2.872057376807765
gen=41_member=6986_pso,35.767651554973604,5.013269614655328,3.586730385344672,5.019169519064451,3.580830480935548,0.005899904409123025,-0.005899904409123913,0.15370041147201155,0.15370041147201158,0.073900253531444,0.07390025353144404,0.19139387973229477,0.19139387973229477,4.6685814250910775,4.9722222579843285,5.30908525683093,3.198058998302609,3.544589999190617,3.8562057340467892
gen=41_member=6973_pso,35.15947657236159,5.316115040107832,3.283884959892168,5.321531648334342,3.2784683516656568,0.0054166082265103555,-0.005416608226511244,0.1467616319201628,0.14676163192016284,0.070672511846826,0.07067251184682599,0.18273326576922436,0.18273326576922444,4.986168536133325,5.276913427632822,5.598070621164293,2.9137057589150386,3.2436583832530705,3.5416860201071927
gen=27_member=4568_pso,32.558684654753776,6.2295768518680905,2.370423148131909,6.233036605532936,2.366963394467064,0.003459753664845522,-0.0034597536648450777,0.11609484267644207,0.11609484267644207,0.056317544505798435,0.05631754450579852,0.1444932295220973,0.14449322952209728,5.96568194526819,6.19847534417397,6.450745451438603,2.080795204740158,2.3386672337710577,2.5761641238433826
gen=37_member=6357_pso,32.62572860768373,6.211297802785942,2.388702197214058,6.214842457407965,2.3851575425920353,0.0035446546220230246,-0.0035446546220225805,0.11763807861207369,0.11763807861207354,0.05704671199502558,0.05704671199502551,0.14641408971926415,0.14641408971926398,5.944027413591797,6.179787214339294,6.4354915529517145,2.0951049578668797,2.3565185193783122,2.597092998320572
gen=47_member=8006_pso,36.761407828424296,4.5039581917391835,4.096041808260816,4.5103639498273225,4.089636050172677,0.006405758088138924,-0.006405758088138924,0.16234750251467647,0.16234750251467653,0.07797087221326886,0.07797087221326886,0.20218163523775146,0.2021816352377515,4.140366193410282,4.460649939919248,4.816802667383428,3.684905766546659,4.051516859941574,4.3803678493068
gen=41_member=6898_pso,31.489447863162184,6.480664144576812,2.119335855423188,6.483728621034241,2.116271378965758,0.003064476457429244,-0.003064476457429688,0.10930510818174434,0.10930510818174435,0.05312031586215729,0.05312031586215732,0.1360347355678235,0.13603473556782353,6.231491964952486,6.451362919281557,6.688470863001985,1.847374777280627,2.089455284808052,2.313472132161779
gen=39_member=6668_pso,33.933030846740984,5.829008768099383,2.7709912319006165,5.83328272871758,2.7667172712824195,0.004273960618196959,-0.004273960618196959,0.12986442027680822,0.1298644202768084,0.06279522982930563,0.06279522982930565,0.1616650233241296,0.16166502332412974,5.535204926937707,5.794267160851074,6.077331176957638,2.4453900086875078,2.7354415894439934,3.0002577423957986
gen=48_member=8200_pso,34.89080581472363,5.432754119426754,3.1672458805732453,5.43786746088715,3.162132539112849,0.0051133414603956595,-0.005113341460396104,0.14316465749756754,0.14316465749756757,0.06902565801858583,0.06902565801858593,0.17823867249171763,0.17823867249171763,5.110323350753184,5.3944973651579335,5.7074042390101365,2.806837396351992,3.1280169407980805,3.4191084655268966
gen=32_member=5452_pso,34.84753054005696,5.458182447828408,3.141817552171591,5.46312998675793,3.13687001324207,0.004947538929521933,-0.004947538929521045,0.1417468707548304,0.14174687075483036,0.06839966591265424,0.06839966591265445,0.17646512042649357,0.17646512042649362,5.138555144013718,5.420285273891071,5.729853664993475,2.7853982637770978,3.102985094442136,3.391427481013204
gen=44_member=7522_pso,33.16311565476033,6.060631752418826,2.539368247581174,6.064437537718227,2.535562462281773,0.003805785299401343,-0.003805785299400899,0.12191187870169426,0.12191187870169426,0.05905304670114649,0.05905304670114654,0.15175186933761622,0.15175186933761622,5.784092619768666,6.027995001379438,6.293281484946924,2.23450018674837,2.506011952581518,2.7550506836652784
gen=45_member=7699_pso,25.671464649350018,7.315339904098618,1.2846600959013812,7.317727775156242,1.2822722248437584,0.002387871057623947,-0.002387871057622837,0.07905179686052187,0.07905179686052173,0.03833196290144933,0.03833196290144945,0.09838369607088437,0.09838369607088417,7.135682805948377,7.294161386512226,7.465997079712412,1.087442708063564,1.2630244505843877,1.424642648422972
gen=38_member=6478_pso,35.27857906393331,5.246238298125714,3.3537617018742854,5.251779043531293,3.348220956468705,0.005540745405578917,-0.00554074540558025,0.14865377568141974,0.1486537756814198,0.0715565151379199,0.07155651513791998,0.1850979830956902,0.18509798309569025,4.912290605841311,5.206535425811927,5.531984249455406,2.9785022230655502,3.3130266141880105,3.6147391012809345
gen=48_member=8105_pso,36.55273076856624,4.609801879421751,3.9901981205782486,4.616092856508706,3.9839071434912934,0.006290977086955252,-0.006290977086955252,0.16054974705493721,0.16054974705493713,0.07712938498399087,0.07712938498399106,0.19993888351857475,0.19993888351857472,4.250223094525414,4.566941923481254,4.919136520844756,3.5836125077820387,3.94619136588007,4.271360370002578
gen=47_member=7995_pso,36.49744644974915,4.624893517251559,3.975106482748441,4.631333005752408,3.9686669942475925,0.006439488500848967,-0.0064394885008485225,0.16215536808113354,0.16215536808113368,0.07785793979014265,0.07785793979014245,0.20195250047429603,0.2019525004742961,4.2621618751159875,4.58156748314621,4.937555368684334,3.5639644005489375,3.9307069331811775,4.258899524716553
gen=38_member=6507_pso,36.243072285057984,4.773142943501968,3.8268570564980315,4.7792318310380155,3.8207681689619837,0.006088887536047416,-0.00608888753604786,0.15700987022031965,0.15700987022031973,0.07546049134213613,0.07546049134213613,0.19551803903245904,0.1955180390324591,4.421201209083906,4.731233483245667,5.075442424038285,3.429615187118459,3.783799684702292,4.10198777631491
gen=47_member=8017_pso,26.33332130996634,7.28888737779146,1.3111126222085394,7.291381883480715,1.308618116519285,0.002494505689254467,-0.002494505689254467,0.08170753820324894,0.081707538203249,0.039606516256997154,0.03960651625699721,0.10167248151332807,0.10167248151332814,7.103504403481542,7.2669911017796895,7.444654030670667,1.107215820182451,1.2887425166668942,1.4557543010183975
gen=28_member=4806_pso,36.335363024535646,4.7242640815916594,3.8757359184083398,4.730411765340538,3.8695882346594614,0.006147683748878308,-0.006147683748878308,0.15778615764878745,0.15778615764878742,0.07581923694995445,0.07581923694995457,0.19649020187666952,0.19649020187666955,4.370651365264174,4.68215413290234,5.02813461059226,3.476415079197796,3.832465253954235,4.152183592724645
gen=33_member=5559_pso,32.1440689013816,6.322293838709859,2.27770616129014,6.325721075720376,2.274278924279623,0.003427237010517281,-0.003427237010517281,0.11457439128469292,0.11457439128469302,0.055573577137087694,0.055573577137087944,0.14261197823798416,0.14261197823798424,6.061826656781153,6.291608509900892,6.540607934827058,1.9917692218262166,2.2463695950422697,2.4807397741342094
gen=28_member=4728_pso,25.063855919912235,7.3840688165316175,1.215931183468382,7.38633109345654,1.21366890654346,0.002262276924922091,-0.002262276924921869,0.07836926200069416,0.07836926200069412,0.03805349253788592,0.03805349253788605,0.09750909141242756,0.09750909141242751,7.205803704145538,7.363052035053057,7.533175413546105,1.020879990089149,1.1944845166685532,1.35494839994725
gen=30_member=4999_pso,33.98794532305361,5.810575510010488,2.7894244899895115,5.814809695054306,2.7851903049456936,0.004234185043817895,-0.004234185043817895,0.1319517570446541,0.1319517570446541,0.06385878600041814,0.06385878600041818,0.16425654912808582,0.16425654912808585,5.511659259308961,5.77526280576585,6.062647095007864,2.4590117246695,2.753312505410211,3.022614531231122
gen=47_member=7949_pso,31.068968509771572,6.606224711421528,1.9937752885784714,6.609250775184782,1.9907492248152168,0.0030260637632544274,-0.0030260637632546494,0.10518597911279687,0.10518597911279687,0.05107995767477094,0.051079957674771026,0.13091165000086732,0.13091165000086735,6.366716937346343,6.578036118158592,6.80637222606968,1.7317805092481313,1.9650133180691796,2.1804265957922992
gen=37_member=6216_pso,34.76111558406628,5.496000163176588,3.1039998368234114,5.5007905772816885,3.09920942271831,0.004790414105100282,-0.004790414105101615,0.13988263760415995,0.13988263760416,0.06754611174952936,0.06754611174952938,0.17414607882426805,0.17414607882426808,5.180223975057616,5.458596388857682,5.763902304229078,2.752562222990092,3.0656934776932205,3.3505347088574804
gen=35_member=5892_pso,33.6250096550061,5.930698715999201,2.669301284000799,5.934792482890323,2.6652075171096756,0.004093766891122286,-0.004093766891123174,0.12654564309123192,0.1265456430912319,0.0612259381000546,0.061225938100054535,0.15752843298425287,0.1575284329842529,5.644171160476889,5.896836145808654,6.172518254009175,2.352283992352154,2.6346662782099024,2.8928581067867376
gen=47_member=7933_pso,26.49956968298791,7.263301788144414,1.336698211855586,7.265888828821813,1.334111171178187,0.0025870406773993437,-0.0025870406773988996,0.08245668449040686,0.08245668449040688,0.03993482190650418,0.039934821906504034,0.1026148737740623,0.1026148737740623,7.0764001953068485,7.2412151188333995,7.420657617809701,1.1306465470307379,1.314119189324998,1.482496491488165
gen=42_member=7127_pso,33.183068642146345,6.039056179861639,2.5609438201383607,6.043087975941755,2.556912024058245,0.004031796080115946,-0.004031796080115946,0.12297377659314344,0.12297377659314339,0.0594709902565134,0.05947099025651339,0.15309836777870436,0.15309836777870436,5.760720527937921,6.006165430271602,6.274185300994678,2.2526020726214986,2.5272887751886506,2.778096531667048
gen=46_member=7815_pso,30.209600453547942,6.779068312966639,1.8209316870333607,6.781927936794914,1.8180720632050846,0.002859623828275204,-0.002859623828276092,0.09883120264286269,0.09883120264286271,0.04798578940729341,0.04798578940729338,0.12299890527949991,0.12299890527949991,6.554114658127957,6.752581901085307,6.9671548290492575,1.5747319389554233,1.7939028300071678,1.9962660742514597
gen=41_member=6988_pso,27.935094147883344,7.115219343038519,1.4847806569614805,7.117291143406583,1.4827088565934161,0.0020718003680642028,-0.002071800368064425,0.08750782389148576,0.08750782389148576,0.0427180117617107,0.04271801176171071,0.10895584932284162,0.10895584932284161,6.914265782057277,7.091808808957039,7.28087286023551,1.268055069238862,1.4609545603447955,1.6412143636836996
gen=39_member=6630_pso,32.28667995166453,6.319768506434497,2.280231493565503,6.323020375322153,2.276979624677846,0.003251868887656606,-0.003251868887656606,0.11299834458995422,0.11299834458995417,0.054873237851148775,0.05487323785114878,0.14064322749122257,0.14064322749122254,6.062440993810458,6.2894900332791694,6.534786038914288,1.9986991924221957,2.249337413365208,2.4807500256433452
gen=46_member=7750_pso,33.35737322320111,5.985186632560167,2.6148133674398326,5.989105919670438,2.6108940803295613,0.003919287110271341,-0.003919287110271341,0.12628981661450467,0.1262898166145046,0.061185264752116525,0.06118526475211664,0.15718088131899166,0.15718088131899163,5.698749192917333,5.951363288218298,6.2261178090258475,2.299200413307676,2.5802502309244386,2.8382650257051774
gen=47_member=8066_pso,36.14526258672567,4.831887372960975,3.7681126270390246,4.837957806198365,3.7620421938016335,0.006070433237390205,-0.006070433237391093,0.15601601669313794,0.15601601669313797,0.07497279172787391,0.07497279172787384,0.19429566467876724,0.1942956646787673,4.4821925684913895,4.790273776110579,5.132339518260011,3.37328222925905,3.7253337750495135,4.041513815034462
gen=49_member=8375_pso,33.01442462041577,6.114650844592058,2.4853491554079423,6.1183427437945745,2.481657256205425,0.0036918992025167796,-0.0036918992025172237,0.12008786866142643,0.12008786866142646,0.05819798472945461,0.05819798472945452,0.14947239193899808,0.1494723919389981,5.8420669367010225,6.082494477151827,6.34368372974291,2.1853063903978804,2.4524926376872203,2.6979211740395836
gen=48_member=8129_pso,36.63353389800296,4.53729638454503,4.06270361545497,4.543669368623185,4.056330631376816,0.006372984078154786,-0.006372984078153898,0.161637256985953,0.16163725698595294,0.07763213645389955,0.07763213645389955,0.20129115440067258,0.20129115440067255,4.175318023641626,4.494165638153122,4.848756203439866,3.6533403194632026,4.018371061608681,4.3457204535590925
gen=39_member=6585_pso,34.78292178056862,5.490999340351926,3.109000659648074,5.495785725017365,3.1042142749826342,0.004786384665439236,-0.00478638466543968,0.13975001806817988,0.13975001806817966,0.06748181670136992,0.06748181670136982,0.1739832886728298,0.17398328867282967,5.1755138282235,5.453633018172011,5.758650587489133,2.7578805113952725,3.070731173198816,3.3553022644444153
gen=47_member=8011_pso,35.12122980345115,5.335967344979789,3.2640326550202103,5.341298494021992,3.2587015059780073,0.0053311490422034424,-0.005331149042202998,0.14582133639474526,0.14582133639474523,0.07024509367627105,0.07024509367627116,0.1815572679332684,0.1815572679332683,5.00800391280225,5.297012519404014,5.616000379224788,2.896417540635663,3.2240697406379635,3.520281533910464
gen=40_member=6726_pso,31.242517549639818,6.562932702252165,2.037067297747835,6.566005441543211,2.033994558456788,0.0030727392910465667,-0.003072739291047011,0.10671570749577339,0.10671570749577314,0.051821484102363216,0.05182148410236306,0.13281485889242634,0.13281485889242614,6.319950501693682,6.534333944508641,6.765994750917493,1.7712589084950736,2.007885891672039,2.2264265216064842
gen=44_member=7543_pso,35.18705597340057,5.301665638531258,3.298334361468742,5.307111438045656,3.2928885619543444,0.00544579951439772,-0.00544579951439772,0.14707559034770987,0.14707559034770984,0.07081489541665612,0.07081489541665596,0.1831267059496548,0.1831267059496548,4.971068693665776,5.262384468045886,5.584264329259722,2.927302548100391,3.2580212022514288,3.5566634305867786
gen=43_member=7287_pso,33.64656535247972,5.918761010244685,2.6812389897553146,5.922868796888368,2.6771312031116308,0.0041077866436829424,-0.004107786643683831,0.12679836069449604,0.12679836069449618,0.06134528702540597,0.06134528702540612,0.15784235908551092,0.15784235908551109,5.631677564636153,5.884833015278153,6.161072479028936,2.363583076775962,2.646532279452403,2.905231789153548
gen=41_member=6982_pso,36.278668778733376,4.7597179450312534,3.8402820549687466,4.765956986715093,3.834043013284908,0.006239041683839375,-0.0062390416838384866,0.15801863060746424,0.15801863060746427,0.0758897944618129,0.07588979446181271,0.19678548342646354,0.1967854834264636,4.405837945222007,4.717565537607566,5.064184142215425,3.440110557915957,3.7969253826495297,4.1169985364596124
gen=33_member=5577_pso,34.00137781832889,5.797190683947761,2.802809316052238,5.801381124526522,2.798618875473478,0.0041904405787605015,-0.004190440578760057,0.1333472287699435,0.13334722876994343,0.06457839409559148,0.06457839409559162,0.16597746108194472,0.1659774610819446,5.494882456153365,5.761489898403969,6.051715062356208,2.4692959327209043,2.766316124308084,3.03865173187847
gen=48_member=8183_pso,34.70587203703935,5.5227024109055005,3.077297589094499,5.5274405022071145,3.0725594977928843,0.004738091301613956,-0.004738091301614844,0.1384901608556545,0.1384901608556544,0.06687603477701988,0.06687603477701991,0.17241892674611523,0.17241892674611514,5.210000988033767,5.485676484821431,5.787932617700978,2.7293486216639278,3.0393745557488705,3.321400764449448
gen=48_member=8234_pso,23.781937390842728,7.473200432076856,1.1267995679231435,7.47523123535027,1.1247687646497297,0.0020308032734135395,-0.0020308032734137615,0.07339844083870883,0.0733984408387088,0.03568381878264768,0.03568381878264754,0.09131930103160309,0.09131930103160307,7.305926948411842,7.453507231276499,7.612651072005304,0.9444602418005051,1.1067203592605763,1.257193093802011
gen=42_member=7080_pso,35.21819334968434,5.287002650424236,3.312997349575764,5.292466108559093,3.3075338914409063,0.005463458134857824,-0.005463458134857824,0.14750725307216783,0.1475072530721679,0.07102189746865496,0.07102189746865506,0.18366022910114596,0.18366022910114602,4.9554945356176345,5.247599366725185,5.570426784967362,2.9408384303534767,3.272563625019375,3.572037052590377
gen=47_member=8007_pso,34.13470291303967,5.7478807047383285,2.8521192952616707,5.752314668092847,2.8476853319071536,0.004433963354518511,-0.004433963354517179,0.1351219826461499,0.13512198264615,0.0653440096458161,0.06534400964581641,0.16819067351840286,0.16819067351840292,5.442238375052085,5.7117248377852405,6.006206522793979,2.513511461256547,2.815119679857481,3.090672153776479
gen=35_member=5961_pso,36.87726444522587,4.436025662971654,4.163974337028345,4.442587445794228,4.157412554205772,0.00656178282257347,-0.00656178282257347,0.1643960146699546,0.16439601466995457,0.0789171159236906,0.0789171159236906,0.20472793698511563,0.20472793698511557,4.068181296571874,4.392162438524813,4.752972606699374,3.747346587151287,4.118870670938237,4.451656759122264
gen=31_member=5281_pso,33.11569694121411,6.072344449464824,2.527655550535176,6.076100117350466,2.5238998826495345,0.0037556678856418557,-0.0037556678856414116,0.12161605478813624,0.12161605478813618,0.05893019345124724,0.05893019345124719,0.15137400531506431,0.15137400531506431,5.796363114959456,6.039779283171755,6.304329043349025,2.223738694325891,2.4943796447767843,2.742893995330939
gen=44_member=7417_pso,28.04007293817745,7.097665897164395,1.5023341028356045,7.099634169668172,1.500365830331828,0.0019682725037766247,-0.0019682725037766247,0.0872966495150816,0.08729664951508159,0.04266418850565243,0.04266418850565236,0.10862780008205858,0.10862780008205851,6.897215552211804,7.074217449042605,7.262631024946596,1.2867346684426673,1.478544037694802,1.6584301908269805
gen=32_member=5429_pso,36.214597535229515,4.792202859610511,3.8077971403894884,4.798334538613241,3.8016654613867593,0.006131679002729484,-0.00613167900272904,0.15716909287815453,0.1571690928781546,0.07551870693771268,0.07551870693771275,0.19573133266415169,0.1957313326641517,4.440028225530841,4.7502653946788485,5.094938959336962,3.409918688509185,3.764713017548801,4.083139955418309
gen=37_member=6347_pso,35.66303769617801,5.070794822614138,3.5292051773858613,5.076607645111922,3.523392354888077,0.0058128224977842535,-0.0058128224977842535,0.15216000815988887,0.1521600081598889,0.07317359283105229,0.07317359283105246,0.18947554533622454,0.18947554533622452,4.729363124310774,5.03018127047565,5.363554530838718,3.144634903337092,3.487482124488729,3.796093686263428
gen=42_member=7094_pso,32.72396444274264,6.195375918492072,2.4046240815079276,6.198883576754648,2.40111642324535,0.00350765826257593,-0.0035076582625777064,0.11721763278211549,0.11721763278211549,0.056854987259768903,0.056854987259768876,0.14589195792178122,0.14589195792178122,5.928985536511673,6.163974539850281,6.4187198145408155,2.1121288157311766,2.3725603004043023,2.612322205025356
gen=45_member=7577_pso,33.348578128286576,6.006567769780321,2.593432230219679,6.010553866641935,2.5894461333580647,0.003986096861614108,-0.003986096861614108,0.12387775476610502,0.12387775476610506,0.0599458289522454,0.05994582895224541,0.15421569269033925,0.15421569269033927,5.725957258596243,5.973421380896738,6.243248815222604,2.283107975126487,2.559534420926143,2.81233457125487
gen=38_member=6402_pso,30.51186014513365,6.707297073498245,1.8927029265017545,6.710208680756586,1.889791319243414,0.0029116072583406094,-0.0029116072583406094,0.10163116285007573,0.10163116285007558,0.04935977779586777,0.049359777795867595,0.1264819754032846,0.1264819754032845,6.47586397860014,6.680057770639895,6.900645933355479,1.6396410865111957,1.864910263484149,2.0730693356702834
gen=31_member=5196_pso,37.154036317385696,4.220990016000799,4.3790099839992,4.228083601981677,4.371916398018322,0.007093585980877393,-0.007093585980878281,0.16966903648013665,0.16966903648013662,0.08128772524962914,0.08128772524962914,0.21133830814066462,0.21133830814066457,3.842247321364441,4.175838124317166,4.548774607452456,3.9478106675813764,4.332413462170123,4.675298092480098
gen=41_member=6995_pso,33.05810757863159,6.091770931165506,2.5082290688344937,6.095499888428528,2.5045001115714713,0.003728957263022359,-0.003728957263022359,0.12082016338615802,0.12082016338615799,0.058545603061567794,0.058545603061567725,0.15038483358087287,0.15038483358087276,5.81757694727752,6.059419841009964,6.322232755432227,2.206298808387744,2.4751714778655836,2.7220652032546564
gen=39_member=6611_pso,35.89623286365389,4.936881730185421,3.663118269814579,4.942812767971641,3.657187232028358,0.005931037786219839,-0.005931037786221172,0.15381369427553107,0.1538136942755311,0.07394132824465509,0.07394132824465495,0.19154635896099823,0.1915463589609982,4.591949114484035,4.89584683506281,5.23297274289164,3.2740853773962635,3.6209463546391985,3.932773157962216
gen=49_member=8310_pso,30.43676948862573,6.718577599868747,1.8814224001312523,6.7214635385020625,1.8785364614979372,0.0028859386333150994,-0.0028859386333150994,0.10165014995517682,0.10165014995517678,0.04938210566093086,0.049382105660930875,0.12650368262429756,0.1265036826242975,6.487013862899203,6.691328974987781,6.91190422095492,1.628412443985638,1.8536272525754247,2.0618776628724547
gen=41_member=6917_pso,30.7026693264571,6.665519702936601,1.9344802970633985,6.668487866581204,1.9315121334187957,0.002968163644602839,-0.002968163644602839,0.10287477269934617,0.10287477269934597,0.049953304527371664,0.04995330452737157,0.12803126311463336,0.12803126311463323,6.431330204370049,6.637948954203173,6.861282333827274,1.6782357357217013,1.9063464043112417,2.117007788064189
gen=42_member=7156_pso,30.610510708305725,6.681773255026086,1.9182267449739134,6.6846626437035415,1.915337356296458,0.0028893886774552513,-0.0028893886774554733,0.10250001709158253,0.10250001709158257,0.04980531420706359,0.04980531420706357,0.12756128883041648,0.12756128883041645,6.448201316597319,6.654294400475885,6.876669512543903,1.6631660166679711,1.8902018300021923,2.1002361764124653
gen=29_member=4898_pso,35.92717187396659,4.919625997874902,3.680374002125098,4.925824397637425,3.6741756023625745,0.00619839976252301,-0.006198399762523454,0.15704093652182424,0.1570409365218243,0.07542126837965032,0.07542126837965027,0.19556907437149743,0.1955690743714974,4.5679132884969755,4.8777383195132185,5.2222584930998845,3.2826699279908333,3.637290651551167,3.9553444167324505
gen=47_member=7961_pso,32.81846706326812,6.173729043911783,2.4262709560882163,6.177291648520077,2.4227083514799226,0.003562604608293718,-0.003562604608293718,0.11820564244125802,0.118205642441258,0.05732151891648231,0.057321518916482295,0.1471215949493241,0.14712159494932409,5.905181366417011,6.142066783254148,6.399011276346024,2.13123823119371,2.393933724541031,2.6356663012996715
gen=31_member=5213_pso,34.37459988167344,5.653023341816385,2.9469766581836145,5.657570255509973,2.9424297444900263,0.00454691369358784,-0.004546913693588284,0.13409008608168577,0.134090086081686,0.06477158619404862,0.0647715861940487,0.1669370802339213,0.16693708023392145,5.350122162224509,5.6171668776912025,5.909735614142077,2.6102412427841424,2.9102613263947283,3.1834105816764047
gen=33_member=5529_pso,18.32982475749499,7.697706206181449,0.9022937938185509,7.69919758705794,0.9008024129420591,0.001491380876490922,-0.0014913808764918102,0.060053940146393245,0.06005394014639312,0.02928127963495073,0.02928127963495062,0.07471090842324837,0.07471090842324826,7.560221265561829,7.681576676535277,7.811422899775371,0.7537344543963715,0.8858812014683749,1.0093593762150999
gen=41_member=6902_pso,29.628353465378915,6.870249411680776,1.7297505883192235,6.872867113165674,1.7271328868343256,0.0026177014848975944,-0.0026177014848978164,0.09573312198227395,0.09573312198227406,0.04655771024868805,0.046557710248688135,0.11913456647824017,0.11913456647824032,6.651802043512367,6.844576910762262,7.0520961285137735,1.4918572607148217,1.703581182635953,1.8999241873444035
gen=43_member=7373_pso,30.566917442941545,6.691593787689148,1.908406212310852,6.694524544701894,1.9054754552981064,0.0029307570127459215,-0.0029307570127456994,0.10226454714001497,0.10226454714001498,0.04966689506363472,0.0496668950636347,0.12727084909633685,0.12727084909633685,6.45871777194278,6.664185272434849,6.886149644820385,1.6537599540304495,1.8804403818762048,2.0898955190320523
gen=43_member=7354_pso,36.365559376347385,4.68795491615867,3.912045083841329,4.694210371683916,3.9057896283160836,0.006255455525245424,-0.006255455525245424,0.15916163457158292,0.1591616345715829,0.0764530895231688,0.07645308952316905,0.19821484769677547,0.19821484769677541,4.331432289754161,4.64550311277899,4.9946030267581,3.5090336314526622,3.868395937844618,4.190823482696732
gen=48_member=8255_pso,18.692080334260165,7.692793607070044,0.9072063929299553,7.694135870237552,0.9058641297624472,0.0013422631675084062,-0.0013422631675080732,0.060349509434590186,0.06034950943459008,0.029503623133540994,0.029503623133541088,0.07506525532036978,0.07506525532036976,7.554099816553673,7.676564874067779,7.806711169530397,0.7585573397375673,0.8907224212664889,1.0151376264375584
gen=38_member=6443_pso,31.67115470758055,6.452536342374366,2.1474636576256336,6.455625909784625,2.144374090215374,0.003089567410259342,-0.003089567410259786,0.10950442900635467,0.10950442900635476,0.05320743079804727,0.05320743079804743,0.1362842415176754,0.13628424151767554,6.202969665003856,6.4231840750046985,6.660763397662861,1.8749352673429045,2.117526271035764,2.3419136155250446
gen=47_member=7988_pso,30.769795007202468,6.655377554420699,1.9446224455793006,6.658358215073374,1.9416417849266256,0.0029806606526747714,-0.0029806606526749935,0.10345383922705093,0.10345383922705088,0.05023658928718832,0.05023658928718814,0.12875180637475298,0.12875180637475292,6.419852311943403,6.627651454966582,6.852231917515628,1.6869521714567852,1.9163303071332227,2.1281865734459897
gen=37_member=6360_pso,28.056013799679008,7.088069246900554,1.5119307530994452,7.090587114780923,1.509412885219078,0.002517867880368563,-0.0025178678803672305,0.08913395604086606,0.08913395604086612,0.04330804408024931,0.04330804408024947,0.11091547249184039,0.11091547249184046,6.88502535368355,7.064168434069343,7.25755107389613,1.2902039411600565,1.487552231338464,1.6701825817637306
gen=48_member=8171_pso,34.99403631605541,5.390216786591238,3.2097832134087616,5.395422229995754,3.2045777700042466,0.005205443404515897,-0.005205443404515009,0.14439447581153378,0.1443944758115336,0.06959451620350933,0.06959451620350925,0.17977882514471405,0.17977882514471394,5.065189698093792,5.3516320225000165,5.6673588895995755,2.8460218204930046,3.170222435602981,3.4636936743313202
gen=45_member=7732_pso,28.232171596528566,7.072956965638179,1.5270430343618207,7.075319803485884,1.5246801965141146,0.0023628378477056344,-0.0023628378477060785,0.08835381495774179,0.08835381495774172,0.04299548855501773,0.042995488555017815,0.11002284342023787,0.11002284342023781,6.87100746048802,7.049278993625384,7.240788985331629,1.3069464094357093,1.5029454867754213,1.6842649236349452
gen=35_member=5956_pso,34.07740547464268,5.77015754947076,2.8298424505292394,5.774469884383268,2.8255301156167323,0.004312334912508042,-0.004312334912507154,0.1348986914755307,0.13489869147553074,0.0652931782815116,0.06529317828151184,0.16789460454549415,0.16789460454549418,5.464673594625534,5.734038551357523,6.027780877604673,2.4922949851984346,2.7929046050554827,3.068245428843151
