member,pumping_objective_reeval_cfs,baseline_streamflow_cfs,baseline_depletion_cfs,expected_streamflow_cfs,expected_depletion_cfs,expected_streamflow_bias_from_baseline_cfs,expected_depletion_bias_from_baseline_cfs,probability_weighted_absolute_streamflow_error_cfs,probability_weighted_absolute_depletion_error_cfs,probability_weighted_streamflow_shortfall_cfs,probability_weighted_depletion_excess_cfs,streamflow_std_cfs,depletion_std_cfs,streamflow_p05_cfs,streamflow_p50_cfs,streamflow_p95_cfs,depletion_p05_cfs,depletion_p50_cfs,depletion_p95_cfs
gen=40_member=6722_pso,29.206608318766545,6.944390199200969,1.6556098007990303,6.936158566127711,1.6638414338722884,-0.008231633073258138,0.008231633073258138,0.09382316668171944,0.09382316668171933,0.05102739987748852,0.051027399877488756,0.11747457441147957,0.1174745744114795,6.688011543889838,6.91840245212812,7.09890121504709,1.4607920792149092,1.631166905815432,1.846821875081944
gen=48_member=8113_pso,37.01352492542517,4.367598270003123,4.232401729996877,4.355281596497715,4.244718403502285,-0.012316673505408104,0.012316673505408104,0.1671987020735322,0.16719870207353216,0.08975768778947014,0.08975768778947014,0.20894953412892994,0.20894953412892986,3.920560576711764,4.3214490019952905,4.6479344262228155,3.8775077510961253,4.18850640357989,4.567767476765554
gen=48_member=8218_pso,36.62363801974855,4.566011808360062,4.033988191639938,4.553844372508224,4.046155627491776,-0.012167435851837993,0.012167435851837993,0.16168089681663686,0.16168089681663683,0.08692416633423751,0.08692416633423751,0.20208769084261208,0.20208769084261205,4.132727205729626,4.521327788190392,4.836596171736569,3.6916048099800984,3.991590131673133,4.358855180195453
gen=42_member=7058_pso,17.82511697626178,7.735417742788297,0.8645822572117029,7.729851599565928,0.8701484004340708,-0.0055661432223690355,0.005566143222367925,0.06079508177877462,0.060795081778774476,0.0331806125005712,0.03318061250057119,0.07614590209016496,0.07614590209016484,7.568441851108263,7.718556608971999,7.835022019493045,0.7391799525022813,0.8487678230795472,0.9890049196504638
gen=48_member=8245_pso,36.87888641911074,4.428793109285431,4.1712068907145685,4.416526127684858,4.183473872315141,-0.012266981600572713,0.012266981600572713,0.16651141838602815,0.16651141838602812,0.0893891999933005,0.0893891999933005,0.20807668129068027,0.20807668129068022,3.9837609270712604,4.382773029809721,4.708041633137595,3.8176747825472406,4.12751551793318,4.505134816426518
gen=41_member=6922_pso,32.11592080418332,6.351789168161293,2.248210831838707,6.342077410055686,2.2579225899443145,-0.009711758105606982,0.009711758105607426,0.112943671453004,0.1129436714530041,0.061327714779305806,0.061327714779305716,0.1413904768874882,0.1413904768874883,6.043921134650529,6.32052085886902,6.538221256752649,2.0129787045122014,2.2187649171091817,2.477941366969657
gen=41_member=6885_pso,16.94814371857778,7.771434562059899,0.8285654379401006,7.76624860409821,0.8337513959017895,-0.005185957961689525,0.0051859579616888585,0.05685507424947698,0.056855074249477056,0.031020516105582995,0.031020516105582978,0.07121072918610205,0.07121072918610208,7.615338154021498,7.755669080657987,7.864628780257636,0.7112118544463313,0.813774812852104,0.9448826205070409
gen=37_member=6262_pso,25.372800727077287,7.35750189008454,1.2424981099154595,7.350677969834862,1.249322030165137,-0.006823920249678039,0.006823920249677595,0.08052987758372476,0.08052987758372475,0.04367689891670115,0.04367689891670113,0.1007563455341242,0.10075634553412417,7.138698598476329,7.3351898008243195,7.49060835880625,1.0746066428985404,1.221471485520368,1.4060325155805637
gen=39_member=6554_pso,22.91493475179726,7.524014684405143,1.0759853155948564,7.517500025798608,1.082499974201392,-0.0065146586065356615,0.0065146586065356615,0.0745289202183238,0.07452892021832416,0.040521789412429954,0.0405217894124299,0.0932852175003785,0.09328521750037883,7.320664267073277,7.50335631059291,7.646776413374594,0.9212579707150058,1.0565534057723012,1.2277955339284403
gen=44_member=7409_pso,29.02617500954204,6.981807724645755,1.6181922753542444,6.973737686023899,1.6262623139761003,-0.008070038621855957,0.008070038621855957,0.0919919660928231,0.09199196609282322,0.05003100235733944,0.050031002357339684,0.11517959471349307,0.11517959471349318,6.730451027347551,6.956326005852922,7.133303204676418,1.4271826827265832,1.594225354665188,1.8056679884703495
gen=33_member=5597_pso,20.42544700516081,7.606280688038594,0.9937193119614058,7.600459232985933,0.9995407670140659,-0.005821455052661406,0.005821455052660074,0.06673435502429392,0.06673435502429391,0.03627790503847727,0.036277905038477026,0.08353174476738211,0.08353174476738208,7.424213951301988,7.587786328993902,7.716234099491696,0.8551119552615323,0.9763205068981907,1.1296300228447793
