real_name,total_pumping_cfs,streamflow_cfs,depletion_cfs,scenario,source_file
gen=27_member=3377_pso,113.3320549628913,4.829414840065506,3.7705851599344937,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=46_member=5826_pso,113.32690866786946,4.846733754611018,3.7532662453889833,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5141_pso,101.96293971417602,6.742153952679171,1.8578460473208287,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=29_member=3677_pso,106.21570939220872,6.390517615708084,2.209482384291916,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=35_member=4441_pso,112.5508821605272,5.202237779570403,3.397762220429597,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=31_member=3912_pso,108.11823923338456,6.203492153388663,2.3965078466113363,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=44_member=5517_pso,113.17014525144631,5.076100786877321,3.523899213122679,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6177_pso,113.18680732702865,5.06471106184965,3.5352889381503494,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=44_member=5611_pso,110.13255717670268,5.82713349858247,2.7728665014175293,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=35_member=4426_pso,112.00833760622754,5.526969269265274,3.0730307307347253,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=25_member=3126_pso,109.82128028475516,5.916560201231608,2.683439798768392,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=36_member=4525_pso,103.08223677454352,6.650960231293066,1.9490397687069327,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5916_pso,110.27610661178848,5.7814671314147255,2.818532868585274,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=37_member=4683_pso,108.2481621981734,6.195926428078309,2.4040735719216904,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=30_member=3767_pso,111.9406436963892,5.541651245132861,3.058348754867139,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5185_pso,105.72763923366928,6.456366832581648,2.1436331674183515,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=40_member=5102_pso,113.76617446841054,4.73123341350035,3.8687665864996497,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=40_member=5107_pso,112.8059556657408,5.141952553014447,3.4580474469855527,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=36_member=4597_pso,112.6079548595428,5.365227579138125,3.234772420861874,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5401_pso,111.8430583830265,5.537259880534677,3.0627401194653223,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=34_member=4241_pso,113.14323558020196,5.08666873967983,3.5133312603201694,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5136_pso,97.16250703717714,7.028807229190509,1.5711927708094906,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=30_member=3730_pso,113.21728443243124,5.053570446627202,3.5464295533727976,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=26_member=3274_pso,112.07973872310944,5.456911582503885,3.143088417496115,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=27_member=3397_pso,112.63225927886728,5.360157840014783,3.2398421599852165,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=35_member=4358_pso,113.6503419573634,4.735851997123277,3.8641480028767226,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=39_member=4886_pso,112.16452252778916,5.45544019849793,3.1445598015020697,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=44_member=5592_pso,113.76529433172922,4.73883868894343,3.8611613110565695,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=38_member=4844_pso,113.23513178395532,5.049949159347705,3.5500508406522946,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=42_member=5368_pso,112.08456921735434,5.453766094601508,3.146233905398492,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5212_pso,112.64915765448411,5.356229030148956,3.243770969851043,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=46_member=5787_pso,112.17869236098876,5.452588643760339,3.147411356239661,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5970_pso,112.6461079873715,5.355705385582253,3.2442946144177465,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=50_member=6375_pso,114.69180670878411,4.306661204551667,4.293338795448332,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=50_member=6314_pso,113.8693221053299,4.704768637442159,3.895231362557841,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=50_member=6331_pso,114.05102036777932,4.502363235074104,4.097636764925896,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=50_member=6311_pso,113.27227453071092,5.012144537940079,3.58785546205992,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=50_member=6307_pso,94.41323401755469,7.12886577549956,1.4711342245004395,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=50_member=6332_pso,103.5234046825176,6.630616777684313,1.9693832223156864,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=50_member=6369_pso,99.8288878691868,6.867544223077314,1.7324557769226856,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=50_member=6392_pso,101.68509942023302,6.781277217458165,1.8187227825418355,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=50_member=6378_pso,101.99947813991793,6.7543955984777,1.8456044015223,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=50_member=6337_pso,111.86862239542312,5.503029890177168,3.0969701098228315,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=50_member=6333_pso,102.20671348643248,6.732477962150708,1.867522037849292,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=50_member=6385_pso,98.91751538284902,6.898724244268569,1.7012757557314309,original_baseline,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_baseline_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6029_pso,91.74281113919692,7.259759706517863,1.3402402934821367,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
56,117.27606605647958,4.055552463962214,4.544447536037786,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
64,116.39468811431688,4.3842535950409465,4.215746404959053,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
30,116.2736427715908,4.155663994463076,4.444336005536924,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5180_pso,93.85253120091204,7.194825425865076,1.405174574134923,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
18,116.27445846987214,4.277132016959438,4.322867983040561,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
105,116.58536880521854,4.254240743754252,4.345759256245747,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6033_pso,95.7430760001669,7.152450777380196,1.4475492226198037,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
35,117.41614755261728,4.059314799192281,4.540685200807719,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=40_member=5053_pso,102.23739041426116,6.8485488338776666,1.7514511661223329,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=37_member=4699_pso,113.94963022310031,4.774895740275791,3.825104259724209,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6167_pso,96.15709398718256,7.145591766229506,1.454408233770493,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6249_pso,93.3691159612209,7.207150281348514,1.392849718651486,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6184_pso,102.91743707741466,6.811571741765688,1.7884282582343118,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6250_pso,94.89263443804936,7.179686469917545,1.4203135300824548,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5985_pso,92.50386829485234,7.227729464171224,1.372270535828776,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=45_member=5683_pso,100.59843418218682,6.952322011420723,1.6476779885792772,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=45_member=5755_pso,105.172348921779,6.624205220266005,1.9757947797339943,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5391_pso,92.12274695152443,7.234271494906766,1.3657285050932335,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=38_member=4769_pso,94.99028260597244,7.164609738008696,1.4353902619913033,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6230_pso,113.11051862337877,5.17699960962704,3.42300039037296,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5404_pso,100.14172655835974,6.975026717541762,1.624973282458238,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=46_member=5824_pso,96.54100795387107,7.116812125273927,1.4831878747260727,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=45_member=5718_pso,105.6879821466889,6.584345113157124,2.0156548868428765,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=40_member=5114_pso,114.1077191004299,4.830918520004353,3.769081479995647,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6202_pso,97.48750099137705,7.095190622899208,1.5048093771007909,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=42_member=5269_pso,105.71968307416051,6.611278077746728,1.988721922253272,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=46_member=5870_pso,98.04658820180948,7.048097679078312,1.5519023209216876,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6245_pso,92.13433889466796,7.255771185945299,1.3442288140547003,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=46_member=5886_pso,107.45801000210226,6.41427125747567,2.185728742524329,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6224_pso,106.1768244345819,6.556872850393271,2.0431271496067294,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5166_pso,108.0144516710302,6.401239742408468,2.1987602575915326,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=46_member=5809_pso,92.43316486340898,7.241705211726535,1.358294788273464,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5134_pso,101.1359867140601,6.923464564452496,1.6765354355475028,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=32_member=4035_pso,111.51754538878932,5.482152195946758,3.117847804053242,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6103_pso,101.83770646811703,6.873101717296171,1.7268982827038286,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=46_member=5879_pso,114.06630960801576,4.870705184306161,3.729294815693839,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5203_pso,103.1621595537546,6.77213235337747,1.8278676466225288,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=31_member=3904_pso,108.12977571295926,6.362310437280829,2.237689562719171,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=36_member=4518_pso,104.58110394518854,6.6773957138925,1.9226042861075,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=39_member=4967_pso,110.15983990824746,6.087572506317208,2.512427493682792,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=37_member=4710_pso,110.4689343116699,6.025872072679483,2.574127927320516,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5383_pso,92.85743488683283,7.222393873697551,1.3776061263024486,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6128_pso,114.0082705900277,4.73883200030745,3.8611679996925496,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5913_pso,93.60785862274837,7.207615682328073,1.392384317671927,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6034_pso,98.51439054824604,7.022317194830456,1.5776828051695435,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5468_pso,113.27548945615112,5.133257598563243,3.4667424014367567,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=42_member=5342_pso,103.34929349410103,6.742981341102247,1.857018658897752,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6264_pso,100.20485617527788,6.965882383595734,1.6341176164042654,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5420_pso,110.27910684524704,6.072094387997321,2.5279056120026784,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6238_pso,101.65123682509426,6.887532830858713,1.7124671691412872,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5472_pso,103.89263070587718,6.733085094078192,1.866914905921808,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6191_pso,103.47572222529708,6.763081569612282,1.8369184303877168,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=21_member=2613_pso,109.22246094132916,6.201263624628717,2.398736375371283,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5948_pso,107.0117701458694,6.515897939110193,2.084102060889807,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=46_member=5821_pso,113.75613977191342,4.940686358512893,3.659313641487107,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6121_pso,101.90399145033324,6.877148108029807,1.7228518919701925,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6140_pso,104.05554400744433,6.710659003432763,1.8893409965672363,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=44_member=5546_pso,107.4973882342733,6.42678323925352,2.17321676074648,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=25_member=3123_pso,108.63850944396502,6.302081729622853,2.2979182703771466,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6175_pso,107.24684869130245,6.461664485741807,2.138335514258193,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=28_member=3571_pso,106.93241740285391,6.472193097846895,2.1278069021531048,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=6006_pso,112.6657841729958,5.546749766503891,3.053250233496109,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6165_pso,106.8418753593962,6.478479515763824,2.121520484236176,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6070_pso,114.0877184106956,4.7066263713148295,3.8933736286851697,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=42_member=5326_pso,100.3773514190293,6.970042847484356,1.6299571525156442,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6041_pso,93.40732658798684,7.211884378445445,1.388115621554554,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=34_member=4320_pso,110.71125005448924,5.958385798055912,2.641614201944088,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=44_member=5529_pso,99.51426480949664,7.021869892206673,1.5781301077933267,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=38_member=4802_pso,113.78632097025812,4.959379607821058,3.6406203921789415,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5907_pso,91.79535222529252,7.2585460762057,1.3414539237942993,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=33_member=4166_pso,113.335766703566,5.058578969172879,3.541421030827121,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=6001_pso,99.03263215975902,7.003706870720496,1.596293129279504,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=26_member=3302_pso,114.49834674587824,4.624747278514179,3.9752527214858207,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=6003_pso,108.4701967354912,6.352984013985388,2.2470159860146115,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5915_pso,113.2820188538499,5.214620909236636,3.385379090763364,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5175_pso,114.021547812062,4.729296412190774,3.8707035878092255,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=32_member=4037_pso,111.17654095977424,5.778280781480095,2.8217192185199047,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=38_member=4803_pso,109.012833115354,6.271789935965707,2.328210064034293,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5999_pso,108.64568523696664,6.326993916899763,2.273006083100236,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6229_pso,99.66222818842913,6.986448852091628,1.613551147908372,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6148_pso,114.1748693231578,4.664679030647566,3.935320969352434,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
